Lag,MAE,RMSE,MAPE
1.0,1958.046312185886,4673.005152119516,1.665068291524592
2.0,2068.907098420734,4792.347123422596,1.7704254347426962
3.0,2284.694651111582,4997.655877175235,1.8727530609509224
