Lag,MAE,RMSE,MAPE
1.0,4247.531320653306,6760.195226919772,4.301764965255838
2.0,5090.446428642118,8228.972638107709,5.021336709342463
3.0,5208.905986926692,8633.4348301063,5.084737699919909
