Country,RMSE,MAE,MAPE,R2
CA,2.587876927539351,2.146417471042717,,-2.3370340077707947
CH,0.546554718043529,0.49721177532045796,,0.5476680617155645
CN,3.656307678160691,3.384087863086961,,0.995306897504918
DE,5.3057551346726655,4.555845590310728,,0.6178914074138719
GB,29.663851865706683,27.241673607116702,,-5.358752794914744
JP,10.950982787835011,10.501342385435002,,-11.397865895976137
KR,3.663492780711428,2.918406858035882,,0.8971898107521936
US,142.38925166436422,117.65135823842161,,-2.1340706493241726
