Country,Lag,MAE,RMSE,MAPE
CA,1,154.5550974072548,273.0016486685976,0.6398413261980318
CA,2,120.05374551499139,215.5000219936987,0.5050170590502003
CA,3,117.43616952116217,202.4234210351497,0.4854246120583812
DE,1,590.2284036974756,921.6212149188443,0.6151181652861685
DE,2,566.4171697901166,882.607194473239,0.5924775714494348
DE,3,499.58856880448235,799.3182555094737,0.5076382166189772
JP,1,893.8916306987852,1635.1604398445156,0.6002883873197209
JP,2,824.2276961487951,1586.2485089215936,0.5435709394826095
JP,3,804.4985290846101,1536.5243327065639,0.5272781499902816
KR,1,399.517820527266,686.8469111789548,0.7027412839805864
KR,2,358.6065893794274,632.7130035429284,0.5995975986992355
KR,3,347.8786388943058,589.6757022377326,0.5838013787016829
CH,1,39.46656278713281,86.07058022627314,0.2643875916759131
CH,2,39.892095429269375,83.5537416150755,0.2676621531598585
CH,3,38.3420350595978,78.89423056124899,0.2593525942814276
GB,1,506.8923209135887,1102.537529120851,1.0978765031466562
GB,2,478.16103144343225,1014.4409160896448,0.9884479088217315
GB,3,437.904295873656,957.2854755569741,0.8787487049725993
US,1,1631.7992506545845,2582.8922773732697,0.4056219453012569
US,2,1201.6089709642006,1865.6880047529278,0.28222604052417594
US,3,914.4472083760304,1601.576910571579,0.19305514528385334
CN,1,2456.315785878196,3333.0120150213143,1.7691753752283501
CN,2,2265.993366845522,3156.206354989411,1.5733947425538293
CN,3,2205.3925014287965,3067.667343495386,1.4294079386476988
