Lag,MAE,RMSE,MAPE
1.0,139.05712865326498,290.33942607709645,0.19803208907747943
2.0,278.62582002669984,475.8036054654558,0.38869355296983754
3.0,361.9966373976333,571.4129837609233,0.5050067274490176
