Country,Lag,MAE,RMSE,MAPE
CA,1,1719.9004725766476,3748.954571191911,11.078822514475164
CA,2,1637.5377703782176,3351.724577007213,10.154154656604277
CA,3,1609.6173121358859,3077.6267534619583,9.552072863081023
DE,1,4890.795430089853,7745.90303382252,6.0759179001803245
DE,2,4090.269907634926,6036.542424212142,4.968712651106863
DE,3,3663.8646271239427,5328.9058622270895,4.235603622344088
JP,1,9398.805462372291,20315.35678900702,8.975062540346455
JP,2,9242.101196366317,20340.713924914486,8.89426911514692
JP,3,9236.441848914987,20018.96743370495,8.830546425693301
KR,1,11287.2062562596,17359.803724450543,32.79678357179354
KR,2,9718.351965544078,17040.08413137462,33.62774133150787
KR,3,9529.549850826554,15944.042956083924,30.9633453645429
CH,1,2229.56557714744,2956.401306562832,19.67185786634877
CH,2,1731.5852139545984,2881.1450380813008,17.220722552128347
CH,3,2802.758363966948,3986.270669590827,26.927915399385117
GB,1,2538.970429956345,3801.8439848715448,5.340537191629026
GB,2,2166.1651207466257,3408.988012178272,4.391453275342761
GB,3,2954.666997461427,3836.4879880783196,5.993701889177524
US,1,38660.442058464796,65587.91423238117,10.697467272262227
US,2,31565.672400179876,51664.96758389227,8.600897691042682
US,3,27722.30699800343,44081.40087067303,7.241830167342268
CN,1,105463.34200014028,121631.93545641353,108.2589511226977
CN,2,94813.99667566094,109182.80294926159,104.64880707030655
CN,3,86619.4591612535,100474.81029827098,101.78534360897638
