Lag,MAE,RMSE,MAPE
1.0,4016.637016392117,6550.274336024421,4.09433806978188
2.0,4016.637016392117,6550.274336024421,4.09433806978188
3.0,4016.637016392117,6550.274336024421,4.09433806978188
