split,seed,epoch,val_MAPE
temporal,6,94,27.09693235774812
temporal,6,95,31.682442615994617
temporal,6,96,25.973524519117476
temporal,7,1,42.70680582700805
temporal,7,2,42.04052205548743
temporal,7,3,36.018891644899746
temporal,7,4,27.913947493022874
temporal,7,5,29.22959679932933
temporal,7,6,27.417833360311576
temporal,7,7,31.8805400308164
temporal,7,8,27.722983091816484
temporal,7,9,30.112727604144307
temporal,7,10,25.873582279345236
temporal,7,11,30.295912688792885
temporal,7,12,36.260284777011435
temporal,7,13,28.67048826406795
temporal,7,14,30.354644174645884
temporal,7,15,29.179101055953367
temporal,7,16,26.913376135209845
temporal,7,17,26.284345202313865
temporal,7,18,22.871094317734464
temporal,7,19,23.21790746426364
temporal,7,20,22.0596248746975
temporal,7,21,23.682610149893303
temporal,7,22,25.848966413500975
temporal,7,23,24.009056523562496
temporal,7,24,24.472314863269016
temporal,7,25,23.117273831716332
temporal,7,26,22.556464014563424
temporal,7,27,37.33390675560732
temporal,7,28,23.93250984886419
temporal,7,29,26.5515324912298
temporal,7,30,22.058449790866934
temporal,7,31,24.104398849844085
temporal,7,32,24.731185936429554
temporal,7,33,27.631385921551114
temporal,7,34,24.53139891717911
temporal,7,35,22.101813762277676
temporal,7,36,20.703455441355025
temporal,7,37,24.019335940154438
temporal,7,38,24.751376264246147
temporal,7,39,29.583980963069777
temporal,7,40,23.94081292977235
temporal,7,41,24.316947713372294
temporal,7,42,29.318092983019866
temporal,7,43,21.77063773774052
temporal,7,44,24.525466748255408
temporal,7,45,25.90119298798954
temporal,7,46,25.564645443814644
temporal,7,47,24.55625582486725
temporal,7,48,22.74202375263792
temporal,7,49,30.503912276993784
temporal,7,50,29.430921579886878
temporal,7,51,22.62822107979621
temporal,7,52,22.57497053850375
temporal,7,53,22.37093623307578
temporal,7,54,28.392122564139065
temporal,7,55,22.761648735477372
temporal,7,56,23.40370134020738
temporal,7,57,24.43255985367768
temporal,7,58,26.049498103226426
temporal,7,59,26.80423698671264
temporal,7,60,21.16726710721719
temporal,7,61,24.48923546564974
temporal,7,62,27.942603666877687
temporal,7,63,26.60825856833621
temporal,7,64,22.882028736432257
temporal,7,65,23.007939268423154
temporal,7,66,27.336463984446418
temporal,7,67,25.205937594613292
temporal,7,68,23.47764452919843
temporal,7,69,24.20901220679279
temporal,7,70,30.53571448534198
temporal,7,71,25.56791953931531
temporal,7,72,24.43469204288082
temporal,7,73,32.89394573404293
temporal,7,74,26.042817111585983
temporal,7,75,23.53949357738416
temporal,7,76,30.40909284845819
temporal,7,77,22.260541183813935
temporal,7,78,32.27225588131099
temporal,7,79,23.5057485871818
temporal,7,80,24.047576202362865
temporal,7,81,24.750977300246532
temporal,7,82,32.020387242578366
temporal,7,83,24.920286623016707
temporal,7,84,23.826768951767964
temporal,7,85,26.23462488591593
temporal,7,86,29.07034604798604
temporal,7,87,25.6179388966165
temporal,7,88,25.227727235456687
temporal,7,89,24.49285174493736
temporal,7,90,27.966555841165114
temporal,7,91,24.611908907249173
temporal,7,92,29.21806716202798
temporal,7,93,27.576749331628026
temporal,7,94,25.4112258109862
temporal,7,95,27.39163646774842
temporal,7,96,25.386099747444895
temporal,7,97,25.364109010368317
temporal,7,98,25.830205703465264
temporal,7,99,24.48088103868327
temporal,7,100,24.612106380735266
temporal,7,101,24.416757523167114
temporal,8,1,64.77108279164884
temporal,8,2,44.35242450709475
temporal,8,3,40.550908214061636
temporal,8,4,30.546475162461046
temporal,8,5,25.729935907567388
temporal,8,6,26.121202629574707
temporal,8,7,20.987667644476513
temporal,8,8,19.675931972894883
temporal,8,9,18.237353244284495
temporal,8,10,16.8737570613331
temporal,8,11,24.196734602168853
temporal,8,12,22.06936366557841
temporal,8,13,22.617644266478266
temporal,8,14,22.031971072882513
temporal,8,15,21.398495204215237
temporal,8,16,18.740011270247763
temporal,8,17,19.433772875888714
temporal,8,18,19.015342717464037
temporal,8,19,20.36853948064074
temporal,8,20,24.445343650007665
temporal,8,21,22.944764183242707
temporal,8,22,23.319566725580632
temporal,8,23,21.520921620365495
temporal,8,24,18.281020588490122
temporal,8,25,18.188886745823208
temporal,8,26,20.48930728191698
temporal,8,27,15.45975121476014
temporal,8,28,17.216136450246754
temporal,8,29,16.670318291013807
temporal,8,30,26.651436427051085
temporal,8,31,18.25387966120099
temporal,8,32,15.912309643259604
temporal,8,33,19.942919396517063
temporal,8,34,18.004785691111678
temporal,8,35,16.72922225253185
temporal,8,36,19.54322433295373
temporal,8,37,16.457816482005082
temporal,8,38,16.21886289862509
temporal,8,39,23.050705915730834
temporal,8,40,17.13735831775655
temporal,8,41,16.70196551102023
temporal,8,42,16.963829057507603
temporal,8,43,18.940427755637497
temporal,8,44,18.185104369726
temporal,8,45,17.985413314950165
temporal,8,46,16.498768390387568
temporal,8,47,18.669695409771922
temporal,8,48,17.880516565845483
temporal,8,49,17.447846758814894
temporal,8,50,15.59824781294126
temporal,8,51,19.805441537663746
temporal,8,52,19.087256823113993
temporal,8,53,20.426085768959553
temporal,8,54,18.306096181003838
temporal,8,55,18.312288015411767
temporal,8,56,17.31493278231366
temporal,8,57,18.191567194707677
temporal,8,58,17.565308619568164
temporal,8,59,17.009386335400965
temporal,8,60,22.761974569096786
temporal,8,61,20.274493081928036
temporal,8,62,20.663087861191066
temporal,8,63,18.997723470619867
temporal,8,64,20.9404440864202
temporal,8,65,19.266170116081778
temporal,8,66,21.543467132589992
temporal,8,67,20.098934473882327
temporal,8,68,20.993700108724166
temporal,8,69,23.55487326959522
temporal,8,70,19.881928472995558
temporal,8,71,21.285833103652372
temporal,8,72,18.64882900274206
temporal,8,73,19.840895382861667
temporal,8,74,21.037457819549594
temporal,8,75,19.843590033363274
temporal,8,76,20.820398695207253
temporal,8,77,19.403234595843124
temporal,8,78,17.340209915706502
temporal,8,79,17.35396425136974
temporal,8,80,19.427764817479616
temporal,8,81,20.188547174996994
temporal,8,82,22.022363040578146
temporal,8,83,20.566390422594125
temporal,8,84,19.690099157963093
temporal,8,85,17.557299379377035
temporal,8,86,20.444454520657477
temporal,8,87,21.171495023927893
temporal,8,88,20.323081817050504
temporal,8,89,20.91069205362564
temporal,8,90,22.507658459453896
temporal,8,91,18.597044932369403
temporal,8,92,17.266729319587427
temporal,9,1,65.68630940712686
temporal,9,2,46.75579507701674
temporal,9,3,39.73603280834388
temporal,9,4,35.58701757508355
temporal,9,5,27.544034164628556
temporal,9,6,34.17632536664592
temporal,9,7,27.956669422103015
temporal,9,8,34.265618198002905
temporal,9,9,26.22535490764432
temporal,9,10,33.18896214068405
temporal,9,11,34.90052706871472
temporal,9,12,30.980992542917253
temporal,9,13,28.701675170563988
temporal,9,14,31.286751802220074
temporal,9,15,31.850026605635673
temporal,9,16,31.008682573463
temporal,9,17,34.657368799808495
temporal,9,18,34.420874867654526
temporal,9,19,31.29367375070924
temporal,9,20,27.352640219312374
temporal,9,21,30.216123196806443
temporal,9,22,30.134233600974785
temporal,9,23,32.37494846475318
temporal,9,24,25.362141573849566
temporal,9,25,30.85071821773207
temporal,9,26,29.752493429439507
temporal,9,27,26.84993548210685
temporal,9,28,27.924365114797467
temporal,9,29,27.4778605764062
temporal,9,30,31.57971224146851
temporal,9,31,30.449254678031203
temporal,9,32,28.41492075046376
temporal,9,33,28.71752625105655
temporal,9,34,29.738081670284544
temporal,9,35,29.417253421290386
temporal,9,36,31.118607206088395
temporal,9,37,26.84436407332505
temporal,9,38,29.01276761426761
temporal,9,39,28.453147820781545
temporal,9,40,29.90148451908514
temporal,9,41,29.00324515952746
temporal,9,42,30.21925971531537
temporal,9,43,30.54292571025773
temporal,9,44,27.460160653002635
temporal,9,45,29.472043631073046
temporal,9,46,28.87356995370456
temporal,9,47,27.428843952403636
temporal,9,48,27.994725817584893
temporal,9,49,25.958745166013653
temporal,9,50,29.191831060569733
temporal,9,51,29.560448822605036
temporal,9,52,30.245371576511186
temporal,9,53,27.921219275867486
temporal,9,54,30.075906814250676
temporal,9,55,25.7916375370914
temporal,9,56,27.477493347711697
temporal,9,57,28.892270418046266
temporal,9,58,30.437560474427105
temporal,9,59,29.502683707412015
temporal,9,60,29.003658855807146
temporal,9,61,28.531977249910877
temporal,9,62,27.535764639400078
temporal,9,63,29.427873662968047
temporal,9,64,29.379893644544154
temporal,9,65,27.979538718025214
temporal,9,66,30.366557930832972
temporal,9,67,29.45971693340545
temporal,9,68,27.39866994132273
temporal,9,69,32.01615856225082
temporal,9,70,29.952295437842142
temporal,9,71,31.917914992790937
temporal,9,72,27.521459470507004
temporal,9,73,29.13392967798454
temporal,9,74,30.949687438460188
temporal,9,75,33.29726887432784
temporal,9,76,28.212669359308297
temporal,9,77,26.984613037268097
temporal,9,78,27.852962918360642
temporal,9,79,29.055764461949607
temporal,9,80,28.282198517229197
temporal,9,81,31.367438755940295
temporal,9,82,29.91960991317444
temporal,9,83,29.690638451198083
temporal,9,84,29.279280772090022
temporal,9,85,29.061846537476026
temporal,9,86,31.205371046224116
temporal,9,87,29.65918584715347
temporal,9,88,31.50686918917602
temporal,9,89,29.934067145055423
temporal,10,1,99.65238267193533
temporal,10,2,63.123210184543325
temporal,10,3,54.33455026698818
temporal,10,4,52.33556746526865
temporal,10,5,55.50527444011928
temporal,10,6,41.09787116535724
temporal,10,7,51.44494399875864
temporal,10,8,42.38650800920814
temporal,10,9,38.670711576000485
temporal,10,10,39.78174277101994
temporal,10,11,35.7745379452291
temporal,10,12,45.54103603731224
temporal,10,13,38.921896505014566
temporal,10,14,40.54468445537548
temporal,10,15,30.73027848408469
temporal,10,16,41.719143061282566
temporal,10,17,32.2031551822044
temporal,10,18,43.53337328244447
temporal,10,19,28.691697636176123
temporal,10,20,32.751202401110056
temporal,10,21,31.53457083670204
temporal,10,22,32.46137908911236
temporal,10,23,31.16551545086173
temporal,10,24,26.42868510828229
temporal,10,25,34.078179861247015
temporal,10,26,35.13328384217746
temporal,10,27,25.450495479696162
temporal,10,28,19.866085481979677
temporal,10,29,37.54809409446694
temporal,10,30,20.827562532438357
temporal,10,31,35.183031146695484
temporal,10,32,25.47122108220331
temporal,10,33,31.19148099912551
temporal,10,34,37.81958515955008
temporal,10,35,31.853919085944902
temporal,10,36,29.016647514288657
temporal,10,37,29.484449477290514
temporal,10,38,31.07458510250048
temporal,10,39,31.415191536002872
temporal,10,40,24.039491164973573
temporal,10,41,38.65384989032539
temporal,10,42,28.885890336238763
temporal,10,43,25.233972504791907
temporal,10,44,24.139831599363305
temporal,10,45,19.30979977088766
temporal,10,46,28.741971357137842
temporal,10,47,29.520196539062653
temporal,10,48,26.544209472208784
temporal,10,49,29.38000094790273
temporal,10,50,25.569230081870526
temporal,10,51,36.229119235341415
temporal,10,52,32.29033699587943
temporal,10,53,36.04468520394475
temporal,10,54,21.947335643055844
temporal,10,55,27.89816088002503
temporal,10,56,24.43413072314958
temporal,10,57,25.80499087673802
temporal,10,58,28.951567291513264
temporal,10,59,23.957465324263428
temporal,10,60,23.337508506249392
temporal,10,61,27.605550765524185
temporal,10,62,24.685126569518925
temporal,10,63,32.7612508910319
temporal,10,64,25.24781369603759
temporal,10,65,19.09205865282679
temporal,10,66,30.19725790588096
temporal,10,67,25.826736585783472
temporal,10,68,34.69580958466367
temporal,10,69,23.27091644534748
temporal,10,70,25.726148901187294
temporal,10,71,25.658705629232355
temporal,10,72,27.34105270995991
temporal,10,73,21.16451437611755
temporal,10,74,25.74948422728629
temporal,10,75,21.464248549216325
temporal,10,76,23.63278121225064
temporal,10,77,22.179456330271847
temporal,10,78,25.70853487288116
temporal,10,79,29.42613268585308
temporal,10,80,26.827164669454852
temporal,10,81,23.973877052235135
temporal,10,82,16.849958497591487
temporal,10,83,24.331612435152213
temporal,10,84,21.499032569628838
temporal,10,85,27.023125859479936
temporal,10,86,36.54559412522624
temporal,10,87,19.3781163171903
temporal,10,88,28.143305907710857
temporal,10,89,19.50760099762274
temporal,10,90,27.825377583265904
temporal,10,91,25.96101592179322
temporal,10,92,19.712441164468714
temporal,10,93,26.176461254895163
temporal,10,94,20.29334205230393
temporal,10,95,26.029063380676554
temporal,10,96,25.438283963260766
temporal,10,97,18.222783756065034
temporal,10,98,25.089185183038374
temporal,10,99,22.261228732774118
temporal,10,100,24.522481302233345
temporal,10,101,24.210802999635305
temporal,10,102,23.24707072366337
temporal,10,103,16.84023709275003
temporal,10,104,27.46243871470077
temporal,10,105,21.83820464911883
temporal,10,106,20.992951771162144
temporal,10,107,23.208438039731245
temporal,10,108,28.554327956166315
temporal,10,109,24.0644386814275
temporal,10,110,24.63626464735202
temporal,10,111,25.21244280676123
temporal,10,112,24.232246924528475
temporal,10,113,31.838555469248895
temporal,10,114,17.869839477692008
temporal,10,115,21.850040570568545
temporal,10,116,23.203942667141785
temporal,10,117,26.39256177260502
temporal,10,118,27.710614529899868
temporal,10,119,23.218853204947404
temporal,10,120,19.529405933035186
temporal,10,121,21.735945014321015
temporal,10,122,27.05922536829818
temporal,10,123,23.766552282049016
temporal,10,124,20.70501255410664
temporal,10,125,29.07921580634757
temporal,10,126,17.73557009610029
temporal,10,127,22.931406405176254
temporal,10,128,26.18443976003474
temporal,10,129,19.3535560224522
temporal,10,130,20.889388741148014
temporal,10,131,18.00516948008986
temporal,10,132,27.050546012084116
temporal,10,133,24.519891374120153
temporal,10,134,19.245400243839057
temporal,10,135,23.22238654348277
temporal,10,136,22.861323791370662
temporal,10,137,22.276691778817163
temporal,10,138,23.65070734462853
temporal,10,139,19.12496877120079
temporal,10,140,26.914717972736014
temporal,10,141,17.84709923542428
temporal,10,142,21.020440775418002
temporal,10,143,17.65354832696326
temporal,10,144,24.85737625606
temporal,10,145,25.9560981453581
temporal,10,146,25.93725314524083
temporal,10,147,22.128682816789844
temporal,10,148,16.893997612310997
temporal,10,149,18.36014872249053
temporal,10,150,17.421964318528055
temporal,10,151,22.83188457169299
temporal,10,152,23.674711187630564
temporal,10,153,25.05367674926045
temporal,10,154,26.334091451078617
temporal,10,155,25.49389773641032
temporal,10,156,27.273823164715523
temporal,10,157,19.486613321791186
temporal,10,158,23.81496405201543
temporal,10,159,17.012197974897784
temporal,10,160,21.982040153905753
temporal,10,161,24.288615651258972
temporal,10,162,28.52761028647308
temporal,10,163,22.461814873117188
temporal,10,164,17.82783752240606
temporal,10,165,26.50844685518216
temporal,10,166,23.172617263233946
temporal,10,167,27.328898250478527
temporal,10,168,18.35754770269987
temporal,11,1,56.63213453433074
temporal,11,2,45.46573080062022
temporal,11,3,36.42150135879015
temporal,11,4,39.582508679742354
temporal,11,5,31.7033061975216
temporal,11,6,29.50315985534265
temporal,11,7,25.209454136639014
temporal,11,8,31.63875710853142
temporal,11,9,32.95042416529967
temporal,11,10,30.841995361598997
temporal,11,11,29.795794220618426
temporal,11,12,27.13202899419393
temporal,11,13,28.09097419105066
temporal,11,14,27.79056573553208
temporal,11,15,26.420493121341394
temporal,11,16,26.16174156565379
temporal,11,17,27.635549115559886
temporal,11,18,27.350634008038995
temporal,11,19,25.30221940085795
temporal,11,20,25.719103326011588
temporal,11,21,27.219314745672612
temporal,11,22,25.50536212931079
temporal,11,23,26.705370110689806
temporal,11,24,24.664363880227533
temporal,11,25,27.821253855897087
temporal,11,26,27.834751632784087
temporal,11,27,25.130028546161338
temporal,11,28,26.62424719137278
temporal,11,29,26.632576062244993
temporal,11,30,27.093672900003828
temporal,11,31,25.5009684153187
temporal,11,32,26.583378630771215
temporal,11,33,28.411623555501393
temporal,11,34,25.03094630360774
temporal,11,35,27.032778247550343
temporal,11,36,26.145433055642265
temporal,11,37,26.091507011267407
temporal,11,38,28.64583509799974
temporal,11,39,29.585403189301022
temporal,11,40,28.8229202258088
temporal,11,41,26.453277513674024
temporal,11,42,31.680139923479395
temporal,11,43,27.35807068387384
temporal,11,44,27.385233376563466
temporal,11,45,26.711354670041548
temporal,11,46,26.65808590232317
temporal,11,47,25.127339134930388
temporal,11,48,27.040283766181002
temporal,11,49,29.096874871965483
temporal,11,50,27.366048056125038
temporal,11,51,25.997131587706274
temporal,11,52,25.96784832421945
temporal,11,53,25.84072038445336
temporal,11,54,26.826369782301107
temporal,11,55,24.8330694780156
temporal,11,56,25.503318547943387
temporal,11,57,25.332875509589
temporal,11,58,25.7232712226787
temporal,11,59,23.97220144135839
temporal,11,60,28.636656854972042
temporal,11,61,26.300006777492886
temporal,11,62,27.219160002678684
temporal,11,63,24.350024378848243
temporal,11,64,26.524405158603052
temporal,11,65,26.640961929014008
temporal,11,66,24.798654172474166
temporal,11,67,24.669368410786916
temporal,11,68,27.65454738633244
temporal,11,69,23.375635719374717
temporal,11,70,28.674307636453513
temporal,11,71,25.871729762770414
temporal,11,72,27.027440893164144
temporal,11,73,27.785834642336944
temporal,11,74,26.68891640805562
temporal,11,75,26.31411219616587
temporal,11,76,26.45984799021701
temporal,11,77,27.190718320862352
temporal,11,78,28.47270167625744
temporal,11,79,25.692569455782667
temporal,11,80,26.134014887757175
temporal,11,81,26.415946767257754
temporal,11,82,26.070612936748937
temporal,11,83,26.089270572399727
temporal,11,84,27.439093473013138
temporal,11,85,25.566638006970816
temporal,11,86,24.179908687264195
temporal,11,87,28.737253314699373
temporal,11,88,24.079618328325754
temporal,11,89,30.503896851217842
temporal,11,90,24.164281220947338
temporal,11,91,24.76601985735804
temporal,11,92,26.344426243639234
temporal,11,93,26.18348306771493
temporal,11,94,27.836881570298743
temporal,11,95,27.424798646657678
temporal,11,96,26.845670058478394
temporal,11,97,25.34392138134286
temporal,11,98,27.455863758382453
temporal,11,99,29.119389865870005
temporal,11,100,27.72957672383119
temporal,11,101,29.432692266737483
temporal,11,102,23.32415394083907
temporal,11,103,26.53450219336404
temporal,11,104,27.605541250969303
temporal,11,105,23.225005673117234
temporal,11,106,23.993565005957958
temporal,11,107,25.617126608177315
temporal,11,108,27.370376872933
temporal,11,109,24.563199940944546
temporal,11,110,27.347313776760746
temporal,11,111,23.906554567784475
temporal,11,112,26.453867509004585
temporal,11,113,26.73592662095703
temporal,11,114,27.401940643257745
temporal,11,115,27.282757856951545
temporal,11,116,25.107175973894147
temporal,11,117,26.000303765888617
temporal,11,118,26.997841359354968
temporal,11,119,27.76447769081207
temporal,11,120,28.672875417647415
temporal,11,121,24.855991800997767
temporal,11,122,28.24308440307761
temporal,11,123,27.760312083604493
temporal,11,124,27.731084565326334
temporal,11,125,27.53408755209503
temporal,11,126,25.12045460964172
temporal,11,127,28.397658470327197
temporal,11,128,26.92138201774887
temporal,11,129,26.729715836859285
temporal,11,130,27.31064413848229
temporal,11,131,25.1295177188294
temporal,11,132,23.085788514461537
temporal,11,133,27.18873449114454
temporal,11,134,24.530332734760396
temporal,11,135,25.544615576715017
temporal,11,136,27.553957012873564
temporal,11,137,26.253829590313238
temporal,11,138,25.977630388395067
temporal,11,139,26.84239830840469
temporal,11,140,28.84852558889182
temporal,11,141,26.214548903966815
temporal,11,142,26.478482859958202
temporal,11,143,27.65734636536749
temporal,11,144,27.165968042106336
temporal,11,145,25.209469901358705
temporal,11,146,26.717659001213327
temporal,11,147,26.61749122051652
temporal,11,148,25.21529238252031
temporal,11,149,24.405830701552343
temporal,11,150,26.24124865344253
temporal,11,151,24.176680713825036
temporal,11,152,26.648890163028295
temporal,11,153,22.150728426463676
temporal,11,154,26.28444916322789
temporal,11,155,23.815980662745126
temporal,11,156,25.991564121144258
temporal,11,157,25.57733689909375
temporal,11,158,25.697210139153874
temporal,11,159,28.046907360063635
temporal,11,160,26.613347443344942
temporal,11,161,26.153082963286288
temporal,11,162,24.41749788544756
temporal,11,163,25.195660407132653
temporal,11,164,23.584181334809003
temporal,11,165,24.257416675864203
temporal,11,166,25.229286085574564
temporal,11,167,26.564239799068762
temporal,11,168,22.645827899695988
temporal,11,169,24.830273547107737
temporal,11,170,24.197958886032325
temporal,11,171,25.38294817243891
temporal,11,172,24.423964805501505
temporal,11,173,24.77758926896968
temporal,11,174,27.810064415069412
temporal,11,175,24.566204196433574
temporal,11,176,22.803483569804932
temporal,11,177,27.588805018001622
temporal,11,178,28.37544956264722
temporal,11,179,23.991069260452303
temporal,11,180,25.29717368869024
temporal,11,181,26.707411484246336
temporal,11,182,26.54931168026214
temporal,11,183,25.525127686032967
temporal,11,184,25.590248264416175
temporal,11,185,25.04696866862122
temporal,11,186,24.50567369210108
temporal,11,187,25.63677812975833
temporal,11,188,26.19196956287439
temporal,11,189,26.674171896606214
temporal,11,190,26.66143305839531
temporal,11,191,27.006242360688077
temporal,11,192,24.30751161313266
temporal,11,193,26.18885369892048
temporal,11,194,24.372466716579844
temporal,11,195,24.731634764875476
temporal,11,196,25.64090406364872
temporal,11,197,27.666811340352442
temporal,11,198,24.267688011116984
temporal,11,199,25.960005033801664
temporal,11,200,26.31991624892339
temporal,11,201,29.437614943548024
temporal,11,202,24.8517703476855
temporal,11,203,23.401286959847912
temporal,11,204,23.34006470427188
temporal,11,205,25.95248996912587
temporal,11,206,26.836533542892155
temporal,11,207,25.12979510619852
temporal,11,208,26.91754507358146
temporal,11,209,25.24341079251709
temporal,11,210,27.69482714334808
temporal,11,211,27.494299731662842
temporal,11,212,25.885589480532406
temporal,11,213,24.561663557989473
temporal,11,214,24.218835072523266
temporal,11,215,22.806437947098217
temporal,11,216,27.43430370018272
temporal,11,217,26.526775654774422
temporal,11,218,23.99794560602949
temporal,12,1,67.19748251906704
temporal,12,2,47.023395927756184
temporal,12,3,32.954125749987455
temporal,12,4,37.31713884947368
temporal,12,5,31.728038591442985
temporal,12,6,25.485413263192058
temporal,12,7,23.39561759902555
temporal,12,8,29.748635196641004
temporal,12,9,29.533417881810287
temporal,12,10,25.14487577842009
temporal,12,11,29.072040995124286
temporal,12,12,24.789786918755986
temporal,12,13,27.115116037214758
temporal,12,14,25.388947135091488
temporal,12,15,20.844421248177397
temporal,12,16,20.864610169422974
temporal,12,17,24.670505471339148
temporal,12,18,21.616702968117878
temporal,12,19,22.344776626589393
temporal,12,20,22.329570147045988
temporal,12,21,17.563728183551603
temporal,12,22,16.142665459329084
temporal,12,23,14.293257872925086
temporal,12,24,13.140291641978518
temporal,12,25,20.90631724833067
temporal,12,26,20.29635470958504
temporal,12,27,17.313229933659933
temporal,12,28,19.774091363695362
temporal,12,29,15.295315444729884
temporal,12,30,17.66574797957891
temporal,12,31,15.159123242601357
temporal,12,32,15.10098761189579
temporal,12,33,11.851557453098193
temporal,12,34,21.783314292681506
temporal,12,35,17.590924591809646
temporal,12,36,19.769282079059973
temporal,12,37,16.3196778610832
temporal,12,38,18.22934732393204
temporal,12,39,15.11366322757045
temporal,12,40,15.911162285346968
temporal,12,41,17.263182020257233
temporal,12,42,14.871770443824673
temporal,12,43,18.467891952273167
temporal,12,44,14.126048717475623
temporal,12,45,11.492892329726958
temporal,12,46,15.160058117505102
temporal,12,47,13.452089805141387
temporal,12,48,12.036167193810988
temporal,12,49,13.044629068228875
temporal,12,50,15.285510347116299
temporal,12,51,14.203416301599786
temporal,12,52,16.10456389206417
temporal,12,53,17.118237561630927
temporal,12,54,13.626374792917447
temporal,12,55,13.713597559619037
temporal,12,56,12.98691314595535
temporal,12,57,14.797850454180129
temporal,12,58,13.49908158428043
temporal,12,59,15.023176514246432
temporal,12,60,13.841425591491143
temporal,12,61,13.475983160308461
temporal,12,62,14.519852489616353
temporal,12,63,12.81965578465324
temporal,12,64,14.464350736157558
temporal,12,65,12.244068359881046
temporal,12,66,14.61384439929925
temporal,12,67,13.844502536291383
temporal,12,68,15.529508300812529
temporal,12,69,10.811154352713583
temporal,12,70,13.765810304397629
temporal,12,71,12.741175466799138
temporal,12,72,12.233524021732224
temporal,12,73,12.835003925948218
temporal,12,74,15.890199236830505
temporal,12,75,13.435360936647967
temporal,12,76,14.260876185853135
temporal,12,77,12.673696697322725
temporal,12,78,11.530126222011845
temporal,12,79,13.862171991592076
temporal,12,80,12.810078926135409
temporal,12,81,14.168455998215853
temporal,12,82,11.869278561917094
temporal,12,83,10.980209779023157
temporal,12,84,12.938299424551774
temporal,12,85,11.930664816557886
temporal,12,86,12.058902758009493
temporal,12,87,12.925088906980536
temporal,12,88,11.640634589576099
temporal,12,89,11.144522642870081
temporal,12,90,13.771568441200163
temporal,12,91,14.228191265817363
temporal,12,92,11.121187118710939
temporal,12,93,12.33230046831721
temporal,12,94,13.96166936133387
temporal,12,95,11.169572665805848
temporal,12,96,12.470343657639514
temporal,12,97,11.67025226781128
temporal,12,98,14.410305250508927
temporal,12,99,12.318149583599848
temporal,12,100,12.161123380817157
temporal,12,101,12.884823051119653
temporal,12,102,13.007853302783232
temporal,12,103,13.712664289395502
temporal,12,104,13.074850025764265
temporal,12,105,11.859092362402656
temporal,12,106,13.933148920728103
temporal,12,107,11.75264224913063
temporal,12,108,11.735529885458357
temporal,12,109,12.632120275317375
temporal,12,110,13.361047033322246
temporal,12,111,11.755377293536526
temporal,12,112,13.790970704625455
temporal,12,113,14.056205951565914
temporal,12,114,12.059236486027542
temporal,12,115,14.545648898064911
temporal,12,116,11.485156772742348
temporal,12,117,12.68688581179929
temporal,12,118,11.759952573418342
temporal,12,119,17.181478453782134
temporal,12,120,12.354311726015453
temporal,12,121,11.440091655985286
temporal,12,122,12.707997316525791
temporal,12,123,12.63909939471384
temporal,12,124,10.488091644753725
temporal,12,125,16.585543383750036
temporal,12,126,12.179811681821628
temporal,12,127,11.384408891685913
temporal,12,128,11.30196472644467
temporal,12,129,13.090458499684878
temporal,12,130,11.5379447066959
temporal,12,131,15.264467293641939
temporal,12,132,14.498461793698231
temporal,12,133,20.2432785147516
temporal,12,134,13.41004289632162
temporal,12,135,12.111269281436137
temporal,12,136,19.330084480128498
temporal,12,137,18.31117090307743
temporal,12,138,11.513243058928202
temporal,12,139,11.543292958854225
temporal,12,140,11.824713499090217
temporal,12,141,13.92061639871265
temporal,12,142,11.699455904061791
temporal,12,143,11.076398088050123
temporal,12,144,13.838674783717602
temporal,12,145,18.073788559645035
temporal,12,146,11.728462641016677
temporal,12,147,11.509945609915532
temporal,12,148,15.06321874110591
temporal,12,149,13.26699144898045
temporal,12,150,14.715905376882743
temporal,12,151,14.004950233206948
temporal,12,152,11.506242493140954
temporal,12,153,13.436199098209975
temporal,12,154,12.282223415933293
temporal,12,155,18.90381922839712
temporal,12,156,10.089548746391937
temporal,12,157,13.148570641005225
temporal,12,158,10.934194915343468
temporal,12,159,13.473958547452972
temporal,12,160,13.849910118913456
temporal,12,161,11.81713483267536
temporal,12,162,12.661944789842888
temporal,12,163,11.849703949620533
temporal,12,164,16.031339421817837
temporal,12,165,12.497398921977524
temporal,12,166,12.117176170037029
temporal,12,167,13.588984840245274
temporal,12,168,10.641424925880303
temporal,12,169,11.27000015219347
temporal,12,170,13.340769621579845
temporal,12,171,12.440031648372225
temporal,12,172,13.898057194410354
temporal,12,173,14.159156518079339
temporal,12,174,16.231467637219303
temporal,12,175,15.634627602049411
temporal,12,176,12.678801546525431
temporal,12,177,12.333955026458982
temporal,12,178,11.550728907876007
temporal,12,179,15.346727857913095
temporal,12,180,15.064466970407434
temporal,12,181,13.018240880550103
temporal,12,182,12.459119580122325
temporal,12,183,12.340230718978223
temporal,12,184,13.489342080648187
temporal,12,185,14.500136630814108
temporal,12,186,12.650512815037395
temporal,12,187,11.919762658363643
temporal,12,188,15.074265572631521
temporal,12,189,14.192026656852107
temporal,12,190,11.48163028882095
temporal,12,191,16.513626577269825
temporal,12,192,15.46424109688287
temporal,12,193,11.53330890020645
temporal,12,194,12.050486689860413
temporal,12,195,14.61797500039976
temporal,12,196,14.95559715123507
temporal,12,197,14.668673723374292
temporal,12,198,15.849407264897565
temporal,12,199,12.680012649801073
temporal,12,200,14.113119792398432
temporal,12,201,15.795557068678622
temporal,12,202,14.636214604857226
temporal,12,203,12.182002433563705
