Country,Lag,MAE,RMSE,MAPE
CA,1,87.91834208774043,279.6318245743776,0.3420983092566542
CA,2,89.89226281228042,280.06503032531333,0.3253427799785114
CA,3,96.05085096209423,287.1854607137968,0.35745488219187704
DE,1,229.50177719361668,641.8536029174071,0.2540387514651171
DE,2,243.90038566165035,599.4893501352534,0.2570893828852258
DE,3,252.1531048635176,586.6102281786908,0.25585440275601656
JP,1,583.121164714718,1587.7526631557066,0.3964454264384544
JP,2,694.5265274522977,1733.6934538866933,0.47651596790597467
JP,3,678.5079845539709,1666.850969431124,0.4340801215531498
KR,1,496.11000254297505,1401.3317819552417,0.8561970007842433
KR,2,671.1122820991449,1531.906109895638,1.144193484440859
KR,3,694.0064045634422,1530.01070185538,1.1973988867544139
CH,1,193.6262246307075,479.33913447685615,1.4420066685858486
CH,2,197.37380801479162,419.40599961091846,1.4228138531232366
CH,3,199.00747682795372,429.04235930170887,1.4456433851853552
GB,1,367.4105759802256,1874.1300852487002,0.6052727918846996
GB,2,375.20873480683025,1818.9611463307008,0.6307777285700095
GB,3,419.58308646364156,1830.6409211555033,0.702322491036885
US,1,1591.243961321538,4404.24541420766,0.3543913637501513
US,2,1583.326315649665,4361.585715045437,0.3372162557824987
US,3,1663.2882441759077,4413.220864986187,0.35855092283320156
CN,1,1610.8212526842733,6366.079608990451,0.9263792834797016
CN,2,1845.297726690412,6128.575337539632,1.174973036958742
CN,3,1893.7211869172422,6167.389142425376,1.1807080870275972
