group,variant,run_name,run_id,state,url,final_ensemble_val_rmse,final_ensemble_val_mae,final_ensemble_val_mape,final_avg_train_rmse,final_avg_val_rmse,test_rmse,test_mae,test_mape,test_r2,config
fixed_cfg,Macros,Macros_fixed,5ptizdxf,finished,https://wandb.ai/epfl_stip/nowcasting-rd-mlp/runs/5ptizdxf,66.4917984008789,51.872745513916016,52.08672332763672,155.6669479370117,160.14730834960938,73.60751342773438,57.98993682861328,52.47149658203125,0.8629869222640991,"{""batch_size"": 64, ""dropout_rate"": 0, ""embedding_dim"": 4, ""hidden1_dim"": 256, ""hidden2_dim"": 32, ""hidden3_dim"": 32, ""learning_rate"": 0.018289985521551935, ""lr_gamma"": 0.1, ""lr_milestone"": 1200, ""num_epochs"": 18000, ""optimizer"": ""adamw"", ""patience"": 12000, ""size_ensemble"": 5, ""weight_decay"": 0.001}"
