group,variant,run_name,run_id,state,url,final_ensemble_val_rmse,final_ensemble_val_mae,final_ensemble_val_mape,final_avg_train_rmse,final_avg_val_rmse,test_rmse,test_mae,test_mape,test_r2,config
fixed_cfg,AGTwRD,AGTwRD_fixed,pjbe73cm,finished,https://wandb.ai/epfl_stip/nowcasting-rd-mlp/runs/pjbe73cm,160.8355712890625,101.1815948486328,69.4578857421875,133.8692367553711,168.2776611328125,207.72523498535156,134.69224548339844,84.68128204345703,-1.4824345111846924,"{""batch_size"": 64, ""dropout_rate"": 0, ""embedding_dim"": 4, ""hidden1_dim"": 256, ""hidden2_dim"": 32, ""hidden3_dim"": 32, ""learning_rate"": 0.018289985521551935, ""lr_gamma"": 0.1, ""lr_milestone"": 1200, ""num_epochs"": 18000, ""optimizer"": ""adamw"", ""patience"": 12000, ""size_ensemble"": 5, ""weight_decay"": 0.001}"
