group,variant,run_name,run_id,state,url,final_ensemble_val_rmse,final_ensemble_val_mae,final_ensemble_val_mape,final_avg_train_rmse,final_avg_val_rmse,test_rmse,test_mae,test_mape,test_r2,config
consensus_config,Macros,Macros_consensus,czo7fruv,finished,https://wandb.ai/epfl_stip/nowcasting-rd-mlp/runs/czo7fruv,171.0960693359375,111.55110168457033,78.18975830078125,132.78772735595703,173.6458984375,214.7073516845703,132.36134338378906,74.18508911132812,-0.16576695442199707,"{""batch_size"": 32, ""dropout_rate"": 0.1, ""embedding_dim"": 4, ""hidden1_dim"": 256, ""hidden2_dim"": 20, ""hidden3_dim"": 20, ""learning_rate"": 0.014925056991072995, ""lr_gamma"": 0.5, ""lr_milestone"": 1200, ""num_epochs"": 18000, ""optimizer"": ""adamw"", ""patience"": 8000, ""size_ensemble"": 5, ""weight_decay"": 0.0001}"
