group,variant,run_name,run_id,state,url,final_ensemble_val_rmse,final_ensemble_val_mae,final_ensemble_val_mape,final_avg_train_rmse,final_avg_val_rmse,test_rmse,test_mae,test_mape,test_r2,config
consensus_config,AGTwRD,AGTwRD_consensus,0q4ylr5c,finished,https://wandb.ai/epfl_stip/nowcasting-rd-mlp/runs/0q4ylr5c,190.29966735839844,129.33953857421875,76.27837371826172,149.20034484863282,193.32337341308593,237.81304931640625,158.53512573242188,75.92684936523438,-2.253648281097412,"{""batch_size"": 32, ""dropout_rate"": 0.1, ""embedding_dim"": 4, ""hidden1_dim"": 256, ""hidden2_dim"": 20, ""hidden3_dim"": 20, ""learning_rate"": 0.014925056991072995, ""lr_gamma"": 0.5, ""lr_milestone"": 1200, ""num_epochs"": 18000, ""optimizer"": ""adamw"", ""patience"": 8000, ""size_ensemble"": 5, ""weight_decay"": 0.0001}"
