Lag,MAE,RMSE,MAPE
1.0,1337.8787740156356,3024.9837102235133,25.277365246334526
2.0,1049.5506875318351,2575.063726160059,13.73172818862058
3.0,1061.604525880791,2609.118293934316,14.030287218335246
