Iteration,Training_Loss
0,38754976000.0
1,24372822000.0
2,55687320000.0
3,41975026000.0
4,74003650000.0
5,45847507000.0
6,47669170000.0
7,40365080000.0
8,58555980000.0
9,75209605000.0
10,54678790000.0
11,62078320000.0
12,20036856000.0
13,46526747000.0
14,65887010000.0
15,33880734000.0
16,38729600000.0
17,24340007000.0
18,55530615000.0
19,41762520000.0
20,73320140000.0
21,45129544000.0
22,46401410000.0
23,38517560000.0
24,54087913000.0
25,66193070000.0
26,44731466000.0
27,45027627000.0
28,11828047000.0
29,19635227000.0
30,14920530000.0
31,1462060400.0
32,1008306800.0
33,6828971500.0
34,22611268000.0
35,8798994000.0
36,3227798300.0
37,86910460.0
38,2082455600.0
39,4005150200.0
40,9201492000.0
41,14196458000.0
42,10014802000.0
43,9916715000.0
44,2256371200.0
45,3486306800.0
46,2597472800.0
47,237157650.0
48,120635560.0
49,660535100.0
50,2883531000.0
51,3007417300.0
52,4419646000.0
53,1405647200.0
54,258177140.0
55,66081348.0
56,654818940.0
57,1876494600.0
58,1703748600.0
59,1929017900.0
60,477621800.0
61,698960600.0
62,587346300.0
63,59703796.0
64,41421976.0
65,139841010.0
66,417550460.0
67,455653800.0
68,732409100.0
69,311895970.0
70,95521980.0
71,25270052.0
72,98521540.0
73,297494530.0
74,288199580.0
75,308171400.0
76,104780550.0
77,71830070.0
78,68960270.0
79,9121983.0
80,25329518.0
81,60765516.0
82,88069970.0
83,65738716.0
84,90015064.0
85,33843580.0
86,37983270.0
87,15490301.0
88,50621536.0
89,81923390.0
90,69619970.0
91,51362228.0
92,45075132.0
93,5018860.5
94,21605482.0
95,8685614.0
96,16471002.0
97,41235184.0
98,32845022.0
99,15386428.0
100,23918212.0
101,4232049.0
102,46222324.0
103,13445224.0
104,28489928.0
105,22485156.0
106,25582608.0
107,16655176.0
108,36849296.0
109,7995454.5
110,22825918.0
111,3861465.0
112,8599988.0
113,40421656.0
114,35431910.0
115,20625578.0
116,31500592.0
117,4479154.0
118,43243844.0
119,8574552.0
120,19862690.0
121,12552893.0
122,21452498.0
123,16225703.0
124,36788692.0
125,5020469.0
126,20264682.0
127,710612.0
128,8508235.0
129,44783292.0
130,42808530.0
131,23062290.0
132,29487764.0
133,4074002.0
134,35823556.0
135,7897877.5
136,21804590.0
137,15154716.0
138,21734156.0
139,15580413.0
140,38800660.0
141,3687504.8
142,24230764.0
143,1614206.4
144,9878342.0
145,45127684.0
146,39773380.0
147,18797906.0
148,24421094.0
149,5454681.0
150,33275782.0
151,8356572.5
152,21602158.0
153,13563157.0
154,21327586.0
155,15834875.0
156,40143916.0
157,3923096.8
158,24631830.0
159,2000218.8
160,8746077.0
161,42885844.0
162,35041350.0
163,16015814.0
164,23258414.0
165,6082030.0
166,33673984.0
167,7919752.0
168,20236588.0
169,12410704.0
170,21620938.0
171,16074689.0
172,39636510.0
173,3650794.2
174,22109332.0
175,805071.7
176,8115557.5
177,42326796.0
178,35093270.0
179,16565467.0
180,23660696.0
181,5439595.0
182,34270680.0
183,7865732.0
184,20279278.0
185,12518713.0
186,21472694.0
187,15871379.0
188,39392970.0
189,3642392.2
190,22028674.0
191,802138.8
192,8140149.0
193,42403384.0
194,35200484.0
195,16451356.0
196,23500446.0
197,5712381.0
198,33944780.0
199,7904735.5
200,20335452.0
201,12485684.0
202,21529830.0
203,15969818.0
204,39595240.0
205,3641936.5
206,22009628.0
207,770939.8
208,8032413.5
209,42175150.0
210,34434280.0
211,15954253.0
212,23285758.0
213,5929439.5
214,33940270.0
215,7841301.0
216,20170308.0
217,12352940.0
218,21627582.0
219,15993438.0
220,39498684.0
221,3640518.2
222,21540152.0
223,721006.0
224,7920698.5
225,41938788.0
226,34255400.0
227,15897167.0
228,23266946.0
229,5938481.0
230,34154290.0
231,7828785.0
232,40138616.0
233,17355904.0
234,24707288.0
235,18729176.0
236,36713390.0
237,3903149.0
238,23114260.0
239,1792407.4
240,10876005.0
241,46548310.0
242,41622560.0
243,18109730.0
244,23145020.0
245,8373549.0
246,31639742.0
247,9500735.0
248,22227124.0
249,12747069.0
250,22078260.0
251,17856154.0
252,87652160.0
253,3632033.5
254,20259958.0
255,1418184.4
256,8233950.0
257,39867990.0
258,31123750.0
259,14823238.0
260,23418124.0
261,4792788.5
262,36880996.0
263,7786024.0
264,19786038.0
265,12240269.0
266,21405616.0
267,15485245.0
268,38055692.0
269,4137865.8
270,20453800.0
271,707677.06
272,7992862.0
273,42736160.0
274,36515910.0
275,17028058.0
276,23410122.0
277,6414020.5
278,32986104.0
279,8237596.5
280,20863682.0
281,12512455.0
282,21739702.0
283,16522269.0
284,40436376.0
285,3662829.2
286,21886886.0
287,693972.4
288,7743761.0
289,41011690.0
290,32159364.0
291,14516642.0
292,22988638.0
293,6453373.5
294,34451980.0
295,7665707.5
296,19774728.0
297,174462130.0
298,40771800.0
299,79525576.0
300,41010300.0
301,185479170.0
302,100010590.0
303,37846684.0
304,21199192.0
305,40496948.0
306,51967950.0
307,46564490.0
308,67072868.0
309,6992292.5
310,35322984.0
311,12644337.0
312,44719736.0
313,39383920.0
314,23070692.0
315,17696280.0
316,50607656.0
317,18373928.0
318,51845868.0
319,4083804.2
320,7912968.0
321,39286830.0
322,32582136.0
323,16015417.0
324,32217986.0
325,8050980.0
326,41881844.0
327,13806641.0
328,30337824.0
329,19940474.0
330,22243932.0
331,17047024.0
332,35273350.0
333,17853412.0
334,26694982.0
335,1515576.6
336,8943259.0
337,50184456.0
338,60310196.0
339,30065338.0
340,27421472.0
341,8113971.5
342,31427064.0
343,16246036.0
344,32021876.0
345,15627677.0
346,23016290.0
347,24938500.0
348,48253804.0
349,8129033.0
350,27496930.0
351,677581.7
352,8664439.0
353,39060964.0
354,30445610.0
355,13297685.0
356,23785648.0
357,4972586.0
358,42534476.0
359,10619598.0
360,22535824.0
361,13178009.0
362,21258748.0
363,16677411.0
364,35798252.0
365,8723627.0
366,20555124.0
367,712881.75
368,9045224.0
369,46891630.0
370,46728300.0
