Lag,MAE,RMSE,MAPE
1.0,3945.6071111275055,6059.434347907318,4.432784634723185
2.0,3903.189271710614,6305.003318939537,4.398654827525428
3.0,4656.546201522407,7777.640534012876,6.833026621038026
