Lag,MAE,RMSE,MAPE
1.0,502.6540885340817,731.0524513224601,0.931403669579476
2.0,416.9846714439963,610.1046598898998,0.7937035258645544
3.0,409.7139474061451,604.7005937833397,0.8269189746716421
