Country,Lag,MAE,RMSE,MAPE
AU,1,1072.7777594969548,1252.733272693965,8.181792693805045
AU,2,1738.7234053779694,1961.3732051757536,11.373178113626528
AU,3,1857.5944469389942,2073.5511754648855,12.31683801364198
AT,1,301.7671997865364,361.2845344156918,6.15744121334052
AT,2,426.5179932435677,454.99672297941567,7.02865905255219
AT,3,379.2186752373239,416.6529849015481,6.852850754632859
BE,1,540.2393513054659,849.0713951467472,4.84562862268003
BE,2,483.5598027064643,623.3641889005697,4.755353984586099
BE,3,433.0548101785859,590.1451573316502,4.076183461046408
CA,1,588.1054850252124,674.2891376830819,3.81270770905493
CA,2,764.8991813627624,848.1379222899621,4.956413345483236
CA,3,820.1723835614873,953.2246802800499,4.908247902128136
CZ,1,305.300108221812,370.8397249581567,4.925957732410781
CZ,2,311.01960431428586,407.89974193416094,4.445176160914331
CZ,3,294.24050275178587,387.126293211557,4.213316467030369
DK,1,186.5368791840075,217.94670590626947,4.452946008062507
DK,2,160.74116151926683,186.12156678641279,3.831223193378662
DK,3,208.1969438812731,235.01741991100715,4.721179839903737
FI,1,362.3786719834594,431.7383187505181,7.595961971189562
FI,2,269.40020394715316,359.61522984278645,5.443705204525638
FI,3,259.7790893915144,363.6287680191599,5.07192210158397
FR,1,841.2701533989639,1105.368043570584,1.818983151856949
FR,2,877.6153682427139,1150.8542115528453,1.8821295537275482
FR,3,979.3995479302139,1245.4032115785462,2.0873406262712777
DE,1,2789.2498008691364,3365.8694054955517,3.5731439272787893
DE,2,3639.0567097556377,4523.475521754835,4.583295208931602
DE,3,2989.4626914941364,3451.0134190338704,3.883756831171079
GR,1,260.67929598359353,335.9862197434538,15.41098949885372
GR,2,257.2265249874998,332.21045403899126,15.203172281842237
GR,3,237.16454103876748,277.18546540183524,13.599599639716207
HU,1,290.53599343085165,379.6713599948371,11.233630632432822
HU,2,293.35366107408083,381.6255659362449,11.01389691629508
HU,3,256.66584250472926,341.5599183444012,9.410730884007833
IS,1,37.052431057946215,62.403593586147764,11.628461998517563
IS,2,34.08303513252954,48.74406150029895,13.168012322898944
IS,3,26.888612926322914,44.645020142950656,9.126483173662434
IE,1,167.57808885630178,182.2357703775327,7.24833893307794
IE,2,155.3025877347496,165.35493464084013,6.628198696774899
IE,3,201.07041979018396,273.88726423791593,7.514541650270412
IT,1,957.6536130879504,1178.5595958471283,4.524261674335034
IT,2,1020.3796873067004,1201.2383020172695,4.889721978290386
IT,3,1137.2244089578253,1268.6100457150205,5.299801023451586
JP,1,3311.4487480635016,4057.267211445651,2.8418729588804545
JP,2,3796.6167168135016,4278.439638743708,3.1925327293871764
JP,3,7980.632765408251,9433.796247323451,7.00276852731834
KR,1,3207.798158381667,3907.1879636790854,7.18365798463942
KR,2,3373.380189631667,3827.2156289738496,8.487155686520257
KR,3,3417.136405854031,3932.139821684679,8.135537242387727
LU,1,41.18889269696345,42.330841035831156,5.5595445732694575
LU,2,37.49591024156908,41.307552791260775,4.94928697010738
LU,3,65.08546862469782,66.31886519727995,8.744741310660286
MX,1,694.9761016055882,925.9989923895185,9.033876544638805
MX,2,504.42109219286993,692.9643489832847,6.898576168913337
MX,3,578.2706543669001,760.9381838100372,7.691392256725944
