Lag,MAE,RMSE,MAPE
1.0,4659.266117727359,7965.493474721897,4.335524741178166
2.0,3918.785812721575,6621.84674814011,4.013409608892561
3.0,4261.270446591923,7164.907014154304,4.312958578950274
