Config,seed,epoch,val_MAPE
AGT_L1,0,1,18.159676321137457
AGT_L1,0,2,15.048958684840432
AGT_L1,0,3,13.386548535025664
AGT_L1,0,4,13.605324213248227
AGT_L1,0,5,13.229894565732367
AGT_L1,0,6,13.465039173252737
AGT_L1,0,7,11.54466062321212
AGT_L1,0,8,11.679992625124996
AGT_L1,0,9,11.082791751988207
AGT_L1,0,10,10.451381353429344
AGT_L1,0,11,10.640135241343504
AGT_L1,0,12,9.134442297023874
AGT_L1,0,13,9.311368100581427
AGT_L1,0,14,7.899313283267613
AGT_L1,0,15,9.052120193642452
AGT_L1,0,16,8.009360629521312
AGT_L1,0,17,9.26469378034051
AGT_L1,0,18,7.595594213814214
AGT_L1,0,19,8.794069309593953
AGT_L1,0,20,8.971476549168274
AGT_L1,0,21,8.306612766442454
AGT_L1,0,22,8.849417284124147
AGT_L1,0,23,8.865372160740382
AGT_L1,0,24,9.566320586730836
AGT_L1,0,25,9.39327908243949
AGT_L1,0,26,9.248456316072541
AGT_L1,0,27,9.165317558117476
AGT_L1,0,28,8.92102585779553
AGT_L1,0,29,9.6105172728355
AGT_L1,0,30,9.879766359517147
AGT_L1,0,31,9.817099181164256
AGT_L1,0,32,9.837688303317965
AGT_L1,0,33,9.728514829004864
AGT_L1,0,34,9.775610808396328
AGT_L1,0,35,10.090831734319451
AGT_L1,0,36,10.460975439886898
AGT_L1,0,37,10.195750473187447
AGT_L1,0,38,9.624812704806619
AGT_L1,0,39,9.76775930419845
AGT_L1,0,40,10.000639140182937
AGT_L1,0,41,9.827427200598425
AGT_L1,0,42,9.774240640921754
AGT_L1,0,43,10.54524012874882
AGT_L1,0,44,9.49951713947031
AGT_L1,0,45,9.8253912139939
AGT_L1,0,46,9.489503045517944
AGT_L1,0,47,9.671821900831064
AGT_L1,0,48,9.65789585045508
AGT_L1,0,49,9.551389389492838
AGT_L1,0,50,10.705398056717822
AGT_L1,0,51,9.423164385002018
AGT_L1,0,52,10.22971020486218
AGT_L1,0,53,9.32559592966246
AGT_L1,0,54,9.414320039019152
AGT_L1,0,55,9.05360819971253
AGT_L1,0,56,10.42563637898091
AGT_L1,0,57,9.95227599447054
AGT_L1,0,58,10.18224113403932
AGT_L1,0,59,9.31069692171888
AGT_L1,0,60,9.614563747551518
AGT_L1,0,61,9.564254721168036
AGT_L1,0,62,9.393472153224817
AGT_L1,0,63,10.196911537258952
AGT_L1,0,64,9.567964314591446
AGT_L1,0,65,9.865005842160764
AGT_L1,0,66,9.837640341405354
AGT_L1,0,67,8.969327036540797
AGT_L1,0,68,10.089138139171665
AGT_L1,0,69,10.804245943977167
AGT_L1,0,70,10.09769482537693
AGT_L1,0,71,9.789972055306452
AGT_L1,0,72,9.81600572866313
AGT_L1,0,73,9.13831662619619
AGT_L1,0,74,9.4753033376925
AGT_L1,0,75,9.604907378086148
AGT_L1,0,76,9.046201686616865
AGT_L1,0,77,10.05714144100445
AGT_L1,0,78,9.769083360621119
AGT_L1,0,79,8.654786181253087
AGT_L1,0,80,8.956548782792215
AGT_L1,0,81,10.116869888806367
AGT_L1,0,82,9.750601549519605
AGT_L1,0,83,9.549513497689853
AGT_L1,1,1,13.975682324003733
AGT_L1,1,2,12.78698433804161
AGT_L1,1,3,10.880233194690488
AGT_L1,1,4,11.45532389804946
AGT_L1,1,5,8.89728905459977
AGT_L1,1,6,7.902081041583066
AGT_L1,1,7,7.98455343990038
AGT_L1,1,8,6.906598553833318
AGT_L1,1,9,7.452146951336126
AGT_L1,1,10,6.990870622893574
AGT_L1,1,11,6.4531147556040365
AGT_L1,1,12,6.246681311066178
AGT_L1,1,13,6.912188109691176
AGT_L1,1,14,6.294706113556773
AGT_L1,1,15,7.2142365279932825
AGT_L1,1,16,6.565033682514818
AGT_L1,1,17,7.3248753372938555
AGT_L1,1,18,6.843405550362958
AGT_L1,1,19,7.658237985808062
AGT_L1,1,20,6.997505972271548
AGT_L1,1,21,6.226469395774119
AGT_L1,1,22,6.980697360108021
AGT_L1,1,23,7.967095966686226
AGT_L1,1,24,7.768458865433438
AGT_L1,1,25,7.8709316268765654
AGT_L1,1,26,7.991729487846813
AGT_L1,1,27,6.953563307345266
AGT_L1,1,28,7.891493429021305
AGT_L1,1,29,7.404745352951844
AGT_L1,1,30,6.609677419784389
AGT_L1,1,31,7.455742774864527
AGT_L1,1,32,6.902291642141781
AGT_L1,1,33,7.5962879872396165
AGT_L1,1,34,7.0722874132057285
AGT_L1,1,35,6.94292202910166
AGT_L1,1,36,8.038271711667615
AGT_L1,1,37,7.993060524639138
AGT_L1,1,38,8.399118387483377
AGT_L1,1,39,7.26480151446087
AGT_L1,1,40,7.525334392338921
AGT_L1,1,41,7.909778805389547
AGT_L1,1,42,8.069068171793752
AGT_L1,1,43,7.513197013178983
AGT_L1,1,44,8.007100081746959
AGT_L1,1,45,7.905533439805724
AGT_L1,1,46,8.155648623938916
AGT_L1,1,47,8.250181155405539
AGT_L1,1,48,7.925629265259418
AGT_L1,1,49,8.354589735038202
AGT_L1,1,50,6.488151019571804
AGT_L1,1,51,8.382250071427316
AGT_L1,1,52,8.574360811492737
AGT_L1,1,53,7.028204663545141
AGT_L1,1,54,7.990677087543857
AGT_L1,1,55,7.626908281974799
AGT_L1,1,56,7.71473820501232
AGT_L1,1,57,7.713941099090363
AGT_L1,1,58,8.49059739633143
AGT_L1,1,59,7.412104112845832
AGT_L1,1,60,7.943208767095057
AGT_L1,1,61,8.267358862046475
AGT_L1,1,62,8.308287119117198
AGT_L1,1,63,7.91402767667279
AGT_L1,1,64,8.160260473972256
AGT_L1,1,65,7.980722533570931
AGT_L1,1,66,7.8099038655960005
AGT_L1,1,67,8.709349262794316
AGT_L1,1,68,8.06084589900116
AGT_L1,1,69,7.986754690962676
AGT_L1,1,70,7.4918592864490945
AGT_L1,1,71,8.312237904815085
AGT_L1,1,72,8.333805041848581
AGT_L1,1,73,8.243430517597194
AGT_L1,1,74,7.791115506022028
AGT_L1,1,75,7.207017290225442
AGT_L1,1,76,9.686743823631673
AGT_L1,1,77,8.357997054421299
AGT_L1,1,78,8.904324823292006
AGT_L1,1,79,8.665467429788961
AGT_L1,1,80,9.04973701616942
AGT_L1,1,81,8.510752894775573
AGT_L1,1,82,7.852571530611019
AGT_L1,1,83,9.13218695707812
AGT_L1,1,84,8.494269998692202
AGT_L1,1,85,7.600264957729894
AGT_L1,1,86,7.775781948194102
AGT_L1,2,1,18.686590785187278
AGT_L1,2,2,15.793781816532771
AGT_L1,2,3,14.982038516696184
AGT_L1,2,4,14.160056578519272
AGT_L1,2,5,14.256411192390766
AGT_L1,2,6,13.251759636301205
AGT_L1,2,7,12.823837545645386
AGT_L1,2,8,11.42203229853941
AGT_L1,2,9,10.719115692184841
AGT_L1,2,10,10.194143614086652
AGT_L1,2,11,9.140680509308197
AGT_L1,2,12,9.301950062565261
AGT_L1,2,13,10.207604612058525
AGT_L1,2,14,9.208670054367774
AGT_L1,2,15,8.791439959006448
AGT_L1,2,16,7.972522390526709
AGT_L1,2,17,8.780603393295575
AGT_L1,2,18,8.899906951590523
AGT_L1,2,19,8.024797363238035
AGT_L1,2,20,8.464440319046572
AGT_L1,2,21,8.491939568461538
AGT_L1,2,22,8.787597671399416
AGT_L1,2,23,8.49023094046332
AGT_L1,2,24,8.012901331019739
AGT_L1,2,25,7.529432458382927
AGT_L1,2,26,7.453853048168188
AGT_L1,2,27,8.376837095495825
AGT_L1,2,28,7.63989383921021
AGT_L1,2,29,8.429013418516295
AGT_L1,2,30,8.36118930730708
AGT_L1,2,31,8.591902075118933
AGT_L1,2,32,8.024554350453826
AGT_L1,2,33,7.742805509236509
AGT_L1,2,34,7.833437586895006
AGT_L1,2,35,7.589870153925755
AGT_L1,2,36,7.53170514472533
AGT_L1,2,37,7.715124410288879
AGT_L1,2,38,7.951429692266421
AGT_L1,2,39,8.150526183855689
AGT_L1,2,40,8.149797498419446
AGT_L1,2,41,7.622779929565554
AGT_L1,2,42,8.579589503753898
AGT_L1,2,43,8.271375282492734
AGT_L1,2,44,7.886702309131749
AGT_L1,2,45,7.771954969427713
AGT_L1,2,46,8.376592579911906
AGT_L1,2,47,7.801648318153975
AGT_L1,2,48,8.053693764468107
AGT_L1,2,49,7.632105420263452
AGT_L1,2,50,8.481433606593693
AGT_L1,2,51,9.33144930139562
AGT_L1,2,52,8.894639196407649
AGT_L1,2,53,8.438141331019276
AGT_L1,2,54,8.689901909175136
AGT_L1,2,55,8.795043989057898
AGT_L1,2,56,8.10256691831189
AGT_L1,2,57,8.800409630549929
AGT_L1,2,58,8.004317989336855
AGT_L1,2,59,9.344436235002016
AGT_L1,2,60,8.594374654395512
AGT_L1,2,61,8.744589771364659
AGT_L1,2,62,8.501216013570733
AGT_L1,2,63,8.508471617189613
AGT_L1,2,64,8.356887032351834
AGT_L1,2,65,8.944063193752612
AGT_L1,2,66,8.288745524018745
AGT_L1,2,67,8.083075618685372
AGT_L1,2,68,8.328178556008318
AGT_L1,2,69,9.158288894065416
AGT_L1,2,70,9.174382720532467
AGT_L1,2,71,8.469895398102278
AGT_L1,2,72,7.703110269005259
AGT_L1,2,73,8.141649129085016
AGT_L1,2,74,8.558090722341333
AGT_L1,2,75,8.776787689293442
AGT_L1,2,76,8.07347812860344
AGT_L1,2,77,8.082640390011054
AGT_L1,2,78,8.45938257671989
AGT_L1,2,79,8.086578279697834
AGT_L1,2,80,7.762618840759357
AGT_L1,2,81,8.125086307053675
AGT_L1,2,82,9.046545453678611
AGT_L1,2,83,8.973487910065074
AGT_L1,2,84,8.498369657927702
AGT_L1,2,85,9.086448395518214
AGT_L1,2,86,8.235828783575549
AGT_L1,2,87,9.118038144786736
AGT_L1,2,88,8.689386026239216
AGT_L1,2,89,8.605680017253151
AGT_L1,2,90,9.406209214122638
AGT_L1,2,91,9.15778623499367
AGT_L1,3,1,13.519604893780635
AGT_L1,3,2,12.99269713987034
AGT_L1,3,3,12.675960509813683
AGT_L1,3,4,10.490004121157002
AGT_L1,3,5,9.825690933107936
AGT_L1,3,6,9.359377632955221
AGT_L1,3,7,9.20845137196165
AGT_L1,3,8,8.369168926909017
AGT_L1,3,9,7.322805678498004
AGT_L1,3,10,7.434047092599279
AGT_L1,3,11,7.296014706516821
AGT_L1,3,12,8.044121165745707
AGT_L1,3,13,7.931416153090972
AGT_L1,3,14,7.248250775974211
AGT_L1,3,15,7.576258204084381
AGT_L1,3,16,6.477372714324008
AGT_L1,3,17,6.933801041038786
AGT_L1,3,18,6.797938645871128
AGT_L1,3,19,7.966564490305272
AGT_L1,3,20,6.644162275818418
AGT_L1,3,21,7.881873200613626
AGT_L1,3,22,7.190652304250214
AGT_L1,3,23,6.839587396267027
AGT_L1,3,24,8.00741606929435
AGT_L1,3,25,7.490483349113666
AGT_L1,3,26,7.886753972208932
AGT_L1,3,27,8.009476547095336
AGT_L1,3,28,8.180412799375675
AGT_L1,3,29,7.284740297668069
AGT_L1,3,30,7.591664063867834
AGT_L1,3,31,7.539297794553648
AGT_L1,3,32,6.897025713093822
AGT_L1,3,33,6.6124331876108515
AGT_L1,3,34,7.444811185296565
AGT_L1,3,35,8.002529735191112
AGT_L1,3,36,7.7171603656621315
AGT_L1,3,37,7.5204271534825855
AGT_L1,3,38,6.842975183977942
AGT_L1,3,39,6.940637035140283
AGT_L1,3,40,7.0465162697182295
AGT_L1,3,41,7.522163766389688
AGT_L1,3,42,7.646788361780259
AGT_L1,3,43,6.573353247815669
AGT_L1,3,44,7.438333055060826
AGT_L1,3,45,6.828697222280244
AGT_L1,3,46,7.859256966325691
AGT_L1,3,47,7.435146785946784
AGT_L1,3,48,7.888285819028279
AGT_L1,3,49,8.258520143507267
AGT_L1,3,50,7.6398118108467665
AGT_L1,3,51,7.955086031659551
AGT_L1,3,52,7.328537837469592
AGT_L1,3,53,8.468503265723019
AGT_L1,3,54,7.731080715239289
AGT_L1,3,55,7.092228191773506
AGT_L1,3,56,7.764655492527665
AGT_L1,3,57,7.88608358687254
AGT_L1,3,58,8.935541650811025
AGT_L1,3,59,8.519944856179148
AGT_L1,3,60,7.962892269608197
AGT_L1,3,61,7.731343119145266
AGT_L1,3,62,7.416703969384843
AGT_L1,3,63,7.326304802614965
AGT_L1,3,64,7.445483300744344
AGT_L1,3,65,8.079195713846735
AGT_L1,3,66,7.777738155025698
AGT_L1,3,67,8.340410902803432
AGT_L1,3,68,8.518486113762613
AGT_L1,3,69,7.690378425522369
AGT_L1,3,70,7.87653768323133
AGT_L1,3,71,8.739904418560142
AGT_L1,3,72,8.775791649278945
AGT_L1,3,73,8.064590270550246
AGT_L1,3,74,8.255778825062519
AGT_L1,3,75,7.847561995574378
AGT_L1,3,76,8.638751588960774
AGT_L1,3,77,7.828151044911244
AGT_L1,3,78,8.607970289715018
AGT_L1,3,79,8.828038437825139
AGT_L1,3,80,8.14477844258907
AGT_L1,3,81,7.941449456404273
AGT_L1,4,1,14.97522646249421
AGT_L1,4,2,14.762210660215244
AGT_L1,4,3,14.273037964429665
AGT_L1,4,4,12.506270000424466
AGT_L1,4,5,12.285091151308148
AGT_L1,4,6,12.983561255271251
AGT_L1,4,7,10.395635179143303
AGT_L1,4,8,10.20377062307061
AGT_L1,4,9,9.889649926941079
AGT_L1,4,10,9.363172543914972
AGT_L1,4,11,9.190084189362349
AGT_L1,4,12,9.320976054746561
AGT_L1,4,13,11.07952566008553
AGT_L1,4,14,8.016225273789308
AGT_L1,4,15,9.874433878175989
AGT_L1,4,16,8.441716353064798
AGT_L1,4,17,8.72244244097112
AGT_L1,4,18,8.353795065484789
AGT_L1,4,19,8.001764383838575
AGT_L1,4,20,8.405710911908114
AGT_L1,4,21,8.06606773822935
AGT_L1,4,22,8.338475051346487
AGT_L1,4,23,7.652606906251826
AGT_L1,4,24,8.24105834191313
AGT_L1,4,25,7.639260801107367
AGT_L1,4,26,8.908205334851386
AGT_L1,4,27,8.999049174446746
AGT_L1,4,28,9.197146092737885
AGT_L1,4,29,7.555743071340555
AGT_L1,4,30,8.372794519613656
AGT_L1,4,31,8.310900504563833
AGT_L1,4,32,7.549958260204227
AGT_L1,4,33,8.293484758618218
AGT_L1,4,34,8.411581281958348
AGT_L1,4,35,7.948014608163446
AGT_L1,4,36,8.508546922749098
AGT_L1,4,37,8.683562078153145
AGT_L1,4,38,8.154762227798294
AGT_L1,4,39,7.741349117133131
AGT_L1,4,40,8.055887087009978
AGT_L1,4,41,8.075136703216799
AGT_L1,4,42,8.387023431723643
AGT_L1,4,43,8.035592981663267
AGT_L1,4,44,8.307711695963928
AGT_L1,4,45,8.239477750768447
AGT_L1,4,46,9.232225226660706
AGT_L1,4,47,7.993804629583118
AGT_L1,4,48,8.913744050575854
AGT_L1,4,49,8.701557825270141
AGT_L1,4,50,7.673889215440304
AGT_L1,4,51,8.12201358885539
AGT_L1,4,52,8.57912444646188
AGT_L1,4,53,8.723972752221393
AGT_L1,4,54,8.015512801442888
AGT_L1,4,55,8.072858521928202
AGT_L1,4,56,8.144976121658214
AGT_L1,4,57,7.930258315621138
AGT_L1,4,58,7.541761909222807
AGT_L1,4,59,7.230501677768288
AGT_L1,4,60,8.561877562063646
AGT_L1,4,61,8.359430275737873
AGT_L1,4,62,8.353616336225587
AGT_L1,4,63,7.766227037586171
AGT_L1,4,64,8.59506205740389
AGT_L1,4,65,8.296708710027438
AGT_L1,4,66,8.578471924511694
AGT_L1,4,67,8.04095371960994
AGT_L1,4,68,7.941084629792174
AGT_L1,4,69,8.11348410812043
AGT_L1,4,70,8.778587730604391
AGT_L1,4,71,8.903793757680369
AGT_L1,4,72,7.996287782186834
AGT_L1,4,73,7.753559208220118
AGT_L1,4,74,7.721087348459846
AGT_L1,4,75,8.08175619551524
AGT_L1,4,76,8.210422321226735
AGT_L1,4,77,7.576062115106101
AGT_L1,4,78,8.245602222976725
AGT_L1,4,79,9.052691667190283
AGT_L1,4,80,8.464097103594751
AGT_L1,4,81,8.118070419471856
AGT_L1,4,82,8.610189023996597
AGT_L1,4,83,7.923173581672054
AGT_L1,4,84,8.077167568538874
AGT_L1,4,85,7.578168724132913
AGT_L1,4,86,7.985705948712164
AGT_L1,4,87,8.282135371687602
AGT_L1,4,88,8.38237913889981
AGT_L1,4,89,8.318655828373338
AGT_L1,4,90,8.025923847821044
AGT_L1,4,91,8.803209967768327
AGT_L1,4,92,8.275656505382264
AGT_L1,4,93,8.451424329184821
AGT_L1,4,94,8.875830684009463
AGT_L1,4,95,8.479999734709802
AGT_L1,4,96,8.72533066543218
AGT_L1,4,97,8.804799860909963
AGT_L1,4,98,8.665354959587107
AGT_L1,4,99,8.674514193193641
AGT_L1,4,100,8.287149672457538
AGT_L1,4,101,8.33554640827753
AGT_L1,4,102,8.569361368253375
AGT_L1,4,103,9.032684639360546
AGT_L1,4,104,8.427671103600467
AGT_L1,4,105,8.20702956325549
AGT_L1,4,106,8.54337264805233
AGT_L1,4,107,8.166156895964859
AGT_L1,4,108,8.479374930637452
AGT_L1,4,109,8.281131024215375
AGT_L1,4,110,8.24234542069067
AGT_L1,4,111,8.878821052213052
AGT_L1,4,112,9.003370545902452
AGT_L1,4,113,9.062756774047138
AGT_L1,4,114,9.032835880673499
AGT_L1,4,115,8.331843712827602
AGT_L1,4,116,8.548337716031115
AGT_L1,4,117,8.777948761626513
AGT_L1,4,118,8.091015626340784
AGT_L1,4,119,7.848486954382025
AGT_L1,4,120,8.703790927525679
AGT_L1,4,121,8.781923204237971
AGT_L1,4,122,8.25867808280208
AGT_L1,4,123,7.804476248918148
AGT_L1,4,124,8.767959636915752
AGT_L1,5,1,16.147174073899713
AGT_L1,5,2,14.831041259095029
AGT_L1,5,3,13.938814978412065
AGT_L1,5,4,13.321309173198841
AGT_L1,5,5,13.489406711237262
AGT_L1,5,6,12.387439776796201
AGT_L1,5,7,13.077029501294174
AGT_L1,5,8,12.121520271515276
