Config,ensemble_size,val_MAPE,test_MAPE,test_RMSE,test_R2
AGT_L1,5,6.926086633470571,18.953119464721148,103.58758927502728,0.7683540453116119
AGT_L1,10,6.740251968946991,18.726521360146968,100.25168474608195,0.7830335277921088
AGT_L1,15,6.696312162959572,18.326677549387288,98.78419664002338,0.7893389654245919
