Iteration,Training_Loss
382,19987052.0
383,952606.06
384,7729271.5
385,41623788.0
386,34439616.0
387,14975603.0
388,22809898.0
389,8092893.5
390,32300244.0
391,7602272.0
392,19883706.0
393,12070672.0
394,22233914.0
395,15376022.0
396,38478590.0
397,4558213.5
398,19981532.0
399,907647.2
400,7745937.0
401,41879750.0
402,34822188.0
403,14925109.0
404,22852730.0
405,8581020.0
406,32170476.0
407,7587039.5
408,19809146.0
409,12139171.0
410,22320342.0
411,15290210.0
412,38225870.0
413,4880757.0
414,20010188.0
415,915268.3
416,7774435.5
417,42255028.0
418,35630520.0
419,15064550.0
420,22907388.0
421,9180641.0
422,31936232.0
423,7626251.0
424,19771534.0
425,12235515.0
426,22474970.0
427,15276020.0
428,38036724.0
429,5213981.5
430,20076202.0
431,932783.0
432,7807277.5
433,42606630.0
434,36412976.0
435,15178692.0
436,22984596.0
437,9842139.0
438,31768244.0
439,7638369.0
440,19725514.0
441,12363196.0
442,22586676.0
443,15204392.0
444,37801730.0
445,5618699.5
446,20171486.0
447,926549.9
448,7871781.0
449,43050944.0
450,37297988.0
451,15255727.0
452,23124202.0
453,10505490.0
454,31595602.0
455,7646155.5
456,19682586.0
457,12549185.0
458,22860380.0
459,15063428.0
460,37452040.0
461,6250675.0
462,20333090.0
463,897011.5
464,8013530.5
465,43730710.0
466,38589596.0
467,15361039.0
468,23373354.0
469,11521514.0
470,31402166.0
471,7642551.0
472,19653024.0
473,12858039.0
474,22818814.0
475,14980762.0
476,37196260.0
477,6816892.5
478,20490152.0
479,868927.9
480,8170103.5
481,44320004.0
482,39639250.0
483,15363120.0
484,23706656.0
485,12445127.0
486,31307778.0
487,7596149.5
488,19665694.0
489,13197860.0
490,22813380.0
491,14821031.0
492,36846748.0
493,7535605.0
494,20632148.0
495,803716.1
496,8451007.0
497,45083184.0
498,40806920.0
499,15274968.0
500,24264660.0
501,13561798.0
502,31245420.0
503,7522305.0
504,19767662.0
505,13657147.0
506,22717652.0
507,14675531.0
508,36456520.0
509,8380341.0
510,20736554.0
511,725663.56
512,8878279.0
513,45964628.0
514,41971676.0
515,15087720.0
516,25106920.0
517,14780570.0
518,31234796.0
519,7442719.0
520,20022762.0
521,14199642.0
522,22502160.0
523,14631227.0
524,36067804.0
525,9244956.0
526,20742736.0
527,656385.9
528,23800366.0
529,42516856.0
530,31201972.0
531,12419688.0
532,28139400.0
533,9912569.0
534,36763316.0
535,9019263.0
536,21898812.0
537,12674588.0
538,20933992.0
539,16687964.0
540,35692550.0
541,6714304.0
542,19961324.0
543,828767.4
544,9720418.0
545,44854010.0
546,36303364.0
547,13045705.0
548,27969336.0
549,13125697.0
550,33546842.0
551,7985110.5
552,21506844.0
553,13698057.0
554,21025284.0
555,15960189.0
556,35534116.0
557,8177584.0
558,19813278.0
559,755019.1
560,10164395.0
561,46058064.0
562,38669340.0
563,13258234.0
564,28895218.0
565,14664125.0
566,33067720.0
567,7992534.0
568,21898680.0
569,14149863.0
570,20998040.0
571,16301069.0
572,35375148.0
573,8634550.0
574,19790996.0
575,814887.75
576,10576674.0
577,46422360.0
578,38600384.0
579,13024183.0
580,30149250.0
581,14848419.0
582,33616700.0
583,8381976.5
584,22516166.0
585,14030760.0
586,20849724.0
587,17102596.0
588,35271708.0
589,8139469.5
590,19782472.0
591,945502.25
592,10614863.0
593,45817310.0
594,36901230.0
595,12726201.0
596,30927380.0
597,13812380.0
598,34909524.0
599,9013807.0
600,22878308.0
601,13406660.0
602,20816618.0
603,17817170.0
604,36035892.0
605,7582231.0
606,19787696.0
607,954012.3
608,10289590.0
609,44992650.0
610,35751480.0
611,12698403.0
612,30954026.0
613,12816574.0
614,36067556.0
615,9478120.0
616,22895608.0
617,13029068.0
618,20909092.0
619,18268878.0
620,35312624.0
621,5990147.0
622,20523310.0
623,1098737.5
624,9530234.0
625,43178920.0
626,32652616.0
627,12483347.0
628,30019966.0
629,10329012.0
630,38511930.0
631,10041483.0
632,22146536.0
633,12118140.0
634,21149412.0
635,17777844.0
636,35688236.0
637,4640377.0
638,21310400.0
639,959579.06
640,8497128.0
641,41442110.0
642,681433660.0
643,231974130.0
644,817726200.0
645,19233816.0
646,350422850.0
647,463041900.0
648,476856740.0
649,26500818.0
650,289952930.0
651,573443700.0
652,41234788.0
653,46872164.0
654,364333920.0
655,78708744.0
656,12654384.0
657,49282724.0
658,175690000.0
659,67227410.0
660,24038190.0
661,31791256.0
662,174914780.0
663,50289350.0
664,19958730.0
665,60509664.0
666,52023024.0
667,18091586.0
668,46589840.0
669,33767670.0
670,74190280.0
671,884923.2
672,22933754.0
673,48666556.0
674,55720120.0
675,13443691.0
676,33001908.0
677,10203861.0
678,58177956.0
679,7672875.5
680,28686206.0
681,27168956.0
682,20589476.0
683,21975734.0
684,45799216.0
685,5092067.5
686,20736654.0
687,2737828.2
688,11428631.0
689,37743932.0
690,28831712.0
691,13608905.0
692,22660976.0
693,4915974.5
694,36100824.0
695,7557060.0
696,19992188.0
697,12135334.0
698,21077652.0
699,15099041.0
700,37714520.0
701,4546770.5
702,19439388.0
703,810983.44
704,7578572.5
705,41218396.0
706,33299054.0
707,12897665.0
708,26141016.0
709,9697750.0
710,36578276.0
711,8698066.0
712,20300958.0
713,11962700.0
714,20569790.0
715,15954694.0
716,35647190.0
717,4562014.0
718,20545048.0
719,769153.75
720,8007961.5
721,40598988.0
722,30674246.0
723,12535508.0
724,27469562.0
725,7881466.0
726,40827410.0
727,10075978.0
728,20430462.0
729,11931916.0
730,21044778.0
731,16243200.0
732,36146390.0
733,3602357.2
734,22062688.0
735,736580.06
736,7449202.5
737,38976550.0
738,29230416.0
739,12564396.0
740,25078498.0
741,6172612.5
742,41918948.0
743,9428995.0
744,19455324.0
745,12315711.0
746,20726994.0
747,15026979.0
748,36761644.0
749,3473457.8
750,21370086.0
751,689384.3
752,7375828.0
753,38770776.0
754,29333886.0
755,12532977.0
756,24513884.0
757,6197182.0
758,41186930.0
759,9031705.0
760,19256232.0
761,12306790.0
762,20530790.0
763,14743446.0
764,36834816.0
765,3527052.5
766,20866692.0
767,695287.0
768,7358361.0
769,38864340.0
770,29521568.0
771,12507355.0
772,24749858.0
773,6350630.5
774,41341708.0
775,9108307.0
776,19219294.0
777,12364968.0
778,20497598.0
779,14698673.0
780,36859256.0
781,3478885.8
782,20865836.0
783,710842.6
784,7340903.5
785,38668804.0
786,29398808.0
787,12494235.0
788,24608416.0
789,6173692.5
790,41726410.0
791,9083075.0
792,19104194.0
793,12520199.0
794,20407632.0
795,14575850.0
796,36985330.0
797,3467268.0
798,20675282.0
799,755130.7
800,7332643.5
801,38528470.0
802,29449036.0
803,12518329.0
804,24541374.0
805,6131189.0
806,41890630.0
807,9049059.0
808,19029524.0
809,12638645.0
810,20322510.0
811,14502067.0
812,37008940.0
813,3458209.5
814,20479380.0
815,788363.4
816,7322146.0
817,38469964.0
818,29485510.0
819,12489862.0
820,24621694.0
821,6103283.5
822,42280744.0
823,9080088.0
824,18966296.0
825,12798899.0
826,20250556.0
827,14435233.0
828,37105240.0
829,3446350.8
830,20294104.0
831,827894.1
832,7314029.5
833,38391548.0
834,29511424.0
835,12469477.0
836,24694560.0
837,6060318.0
838,42701980.0
839,9115097.0
840,18909138.0
841,12976294.0
842,20165672.0
843,14419345.0
844,37157310.0
845,3461542.2
846,20086168.0
847,889857.8
848,7300631.0
849,38329070.0
850,29635722.0
851,12484141.0
852,24872182.0
853,6036113.0
854,43228852.0
855,9190645.0
856,18867864.0
857,13197078.0
858,20093194.0
859,14423344.0
860,37186344.0
861,3465411.0
862,19892844.0
863,937280.7
864,7283029.0
865,38299904.0
866,29696736.0
867,12447203.0
868,25118390.0
869,5980218.0
870,43989016.0
871,9288714.0
872,18835688.0
873,13496067.0
874,20007842.0
875,14480010.0
876,37274556.0
877,3506137.0
878,19643476.0
879,1008343.3
880,7255821.5
881,38318908.0
882,29907472.0
883,12450597.0
884,25560656.0
885,5924814.0
886,44999964.0
887,9461024.0
888,18816856.0
889,13910171.0
890,19937462.0
891,14588234.0
892,37320544.0
893,3536410.5
894,19419292.0
895,1061565.5
896,7223220.5
897,38380276.0
898,30044860.0
899,12401647.0
900,26127406.0
901,5802433.5
902,46426188.0
903,9657824.0
904,18838000.0
905,14497188.0
906,19852336.0
907,14856361.0
908,37416124.0
909,3665608.2
910,19125516.0
911,1124211.6
912,7175286.0
913,38582720.0
914,30401004.0
915,12405066.0
916,27223772.0
917,5613515.0
918,48720360.0
919,10046070.0
920,18904292.0
921,15479464.0
922,19789636.0
923,15354690.0
924,37502150.0
925,3835134.2
926,18877610.0
927,1159997.1
928,7147706.5
929,38909252.0
930,30707500.0
931,12385605.0
932,28742828.0
933,5281224.5
934,52089550.0
935,10503914.0
936,19147958.0
937,16964582.0
938,19762682.0
939,16451686.0
940,37571290.0
941,4372589.5
942,18693506.0
943,1131105.4
944,7275195.5
945,39647028.0
946,31217990.0
947,12540335.0
948,31669050.0
949,4688111.0
950,58223520.0
951,11359030.0
952,19759472.0
953,19783400.0
954,19908658.0
955,18824946.0
956,37574264.0
957,5543977.0
958,18901514.0
959,993439.9
960,8010326.0
961,40996240.0
962,31530304.0
963,13025416.0
964,36284724.0
965,3932334.0
966,68222730.0
967,12493954.0
968,21380842.0
969,24364748.0
970,20602632.0
971,23805138.0
972,37415404.0
973,8630592.0
974,20099922.0
975,867949.0
976,10805571.0
977,43399444.0
978,31736838.0
979,14744277.0
980,43755110.0
981,3404509.8
982,84403336.0
983,14278511.0
984,24665432.0
985,31867666.0
986,22309176.0
987,32766930.0
988,37125516.0
989,14196855.0
990,22939462.0
991,1092540.8
992,16939068.0
993,46990790.0
994,31588100.0
995,17887156.0
996,53271240.0
997,3855930.2
998,104533970.0
999,16582871.0
1000,29276740.0
1001,41556050.0
1002,24788572.0
1003,44827400.0
1004,37065204.0
1005,21129502.0
1006,27176532.0
1007,1727137.0
1008,25358492.0
1009,51134196.0
1010,31830942.0
1011,21971452.0
1012,64276520.0
1013,5010924.5
1014,125325896.0
1015,19658866.0
1016,33270668.0
1017,52533572.0
1018,26714872.0
1019,57189250.0
1020,37331240.0
1021,25972806.0
1022,31318372.0
1023,2191755.2
1024,31892236.0
1025,54375770.0
1026,32604114.0
1027,25063006.0
1028,73681880.0
1029,5949210.0
1030,140511260.0
1031,22490590.0
1032,35427830.0
1033,61251536.0
1034,27637638.0
1035,65974796.0
1036,37563868.0
1037,28242396.0
1038,34044660.0
1039,2383786.2
1040,35402970.0
1041,56239132.0
1042,33214088.0
1043,26689140.0
1044,79401740.0
1045,6511980.0
1046,149138180.0
1047,24114764.0
1048,36772900.0
1049,66174616.0
1050,28359124.0
1051,71212280.0
1052,37606452.0
1053,30379758.0
1054,35738364.0
1055,2648731.0
1056,38364492.0
1057,57332216.0
1058,33228638.0
1059,28184098.0
1060,82383280.0
1061,7122946.0
1062,155092540.0
1063,24790866.0
1064,38353476.0
1065,68934456.0
1066,29322094.0
1067,75159460.0
1068,37306988.0
1069,32993464.0
1070,36894132.0
1071,3070507.0
1072,41592228.0
1073,58251692.0
1074,32935150.0
1075,29771230.0
1076,84520680.0
1077,7912208.0
1078,160726350.0
1079,25090920.0
1080,40475890.0
1081,71193710.0
1082,30737716.0
1083,79363640.0
1084,36997540.0
1085,36808812.0
1086,38443140.0
1087,3734315.2
1088,46238108.0
1089,59563250.0
1090,32449012.0
1091,32023442.0
1092,87131620.0
1093,9053493.0
1094,168075520.0
1095,25540994.0
1096,43141628.0
1097,74229200.0
1098,32438148.0
1099,84687100.0
1100,36682410.0
1101,41019268.0
1102,40266464.0
1103,4491380.0
1104,51382224.0
1105,61083930.0
1106,32133310.0
1107,34471764.0
1108,90434130.0
1109,10296053.0
1110,176184910.0
1111,26268312.0
1112,45766236.0
1113,77918140.0
1114,34092136.0
1115,90422840.0
1116,36486188.0
1117,44992612.0
1118,42297188.0
1119,5214414.5
1120,56411470.0
1121,62704652.0
1122,31956650.0
1123,36812200.0
1124,94075520.0
1125,11485667.0
1126,184209620.0
1127,27203938.0
1128,48025310.0
1129,81890776.0
1130,35472396.0
1131,95953880.0
1132,36368412.0
1133,48131664.0
1134,44219868.0
1135,5770149.5
1136,60543904.0
1137,64162130.0
1138,31945030.0
1139,38695348.0
1140,97615130.0
1141,12442545.0
1142,191040720.0
1143,28199770.0
1144,49619996.0
1145,85554390.0
1146,36388040.0
1147,100539510.0
1148,36383456.0
1149,50185116.0
1150,45766900.0
1151,6088556.0
1152,63380390.0
1153,65182964.0
1154,32081752.0
1155,40018584.0
1156,100441090.0
1157,13004343.0
1158,195791940.0
1159,29098966.0
1160,50315176.0
1161,88317064.0
1162,36684224.0
1163,103402170.0
1164,36376840.0
1165,50702010.0
1166,46523372.0
1167,6117678.5
1168,64234230.0
1169,65596330.0
1170,32267664.0
1171,40378616.0
1172,101957896.0
1173,13128384.0
1174,197666880.0
1175,29595572.0
1176,50390812.0
1177,89606210.0
1178,36693790.0
1179,104455150.0
1180,36359020.0
1181,50728540.0
1182,8556996000.0
1183,7714795000.0
1184,4223009800.0
1185,231478300.0
1186,6160218600.0
1187,5681146000.0
1188,5703108600.0
1189,68357370.0
1190,5945954000.0
1191,2748104400.0
1192,43639804.0
1193,3389617700.0
1194,2635662300.0
1195,709521400.0
1196,146407630.0
1197,3521129700.0
1198,2090996000.0
1199,227357860.0
1200,2316717000.0
1201,2340790500.0
1202,4958682000.0
1203,1212946300.0
1204,185863100.0
1205,2314062600.0
1206,1647699600.0
1207,47554984.0
1208,760085700.0
1209,2074996600.0
1210,528592580.0
1211,80018360.0
1212,321651140.0
1213,1692310400.0
1214,551488900.0
1215,136857500.0
1216,1103958000.0
1217,1051111600.0
1218,2018979700.0
1219,298678530.0
1220,347498460.0
1221,1008160400.0
1222,491835300.0
1223,15254086.0
1224,347834560.0
1225,825619300.0
1226,158065070.0
1227,88533980.0
1228,155676180.0
1229,615085300.0
1230,212391220.0
1231,39197144.0
1232,399893820.0
1233,416836860.0
1234,738164100.0
1235,78764190.0
1236,229444510.0
1237,390981300.0
1238,143856000.0
1239,8743597.0
1240,158963570.0
1241,302285920.0
1242,49976496.0
1243,69594456.0
1244,73962450.0
1245,215748340.0
1246,71086584.0
1247,16007271.0
1248,151070140.0
1249,181506530.0
1250,262546940.0
1251,24388666.0
1252,137395280.0
1253,150321540.0
1254,46225896.0
1255,9791618.0
1256,84232950.0
1257,108096216.0
1258,23116094.0
1259,53234692.0
1260,44684324.0
1261,74378070.0
1262,26861846.0
1263,8661406.0
1264,61157892.0
1265,92327896.0
1266,101037480.0
1267,13416198.0
1268,80821630.0
1269,60228410.0
1270,30175050.0
1271,11910387.0
1272,50155724.0
1273,41831576.0
1274,19430110.0
1275,38912684.0
1276,35699092.0
1277,26966290.0
1278,18759954.0
1279,5049784.5
1280,27644904.0
1281,58761600.0
1282,50996356.0
1283,12012157.0
1284,50959560.0
1285,27409282.0
1286,32285414.0
1287,12100438.0
1288,33798716.0
1289,20677280.0
1290,19691610.0
1291,28568600.0
1292,33419864.0
1293,11739585.0
1294,19205396.0
1295,3028280.8
1296,15224012.0
1297,46522052.0
1298,36175630.0
1299,11963017.0
1300,37052396.0
1301,15443322.0
1302,35452012.0
1303,11383091.0
1304,26220834.0
1305,14229712.0
1306,19923576.0
1307,22411146.0
1308,33250048.0
1309,6840419.0
1310,20143878.0
1311,1947138.6
1312,10650113.0
1313,42005748.0
1314,31670520.0
1315,11947788.0
1316,30887874.0
1317,10916208.0
1318,37166108.0
1319,10637583.0
1320,22843832.0
1321,12321139.0
1322,19923828.0
1323,19190204.0
1324,33591388.0
1325,5171566.0
1326,20531478.0
1327,1410481.8
1328,8933214.0
1329,40228960.0
1330,30187958.0
1331,11928962.0
1332,28150226.0
1333,9091615.0
1334,37910244.0
1335,10130778.0
1336,21350384.0
1337,11751319.0
1338,19875522.0
1339,17614714.0
1340,33923700.0
1341,4531506.0
1342,20647590.0
1343,1155893.6
1344,8240538.0
1345,39451736.0
1346,29622938.0
1347,11925611.0
1348,26891716.0
1349,8264108.0
1350,38292396.0
1351,9849951.0
1352,20654012.0
1353,11559719.0
1354,19850426.0
1355,16833918.0
1356,34165236.0
1357,4222298.5
1358,20714746.0
1359,1028853.06
1360,7909706.5
1361,39037836.0
1362,29325418.0
1363,11926370.0
1364,26237358.0
1365,7784714.0
1366,38615716.0
1367,9706919.0
1368,20270024.0
1369,11477636.0
1370,19851210.0
1371,16384363.0
1372,34357344.0
1373,4017421.0
1374,20799210.0
1375,952210.5
1376,7704577.0
1377,38745540.0
1378,29100440.0
1379,11925872.0
1380,25794954.0
1381,7415162.5
1382,38948980.0
1383,9618609.0
1384,19995232.0
1385,11440305.0
1386,19861476.0
1387,16047145.0
1388,34536484.0
1389,3854447.5
1390,20887196.0
1391,893363.6
1392,7550600.0
1393,38501240.0
1394,28913778.0
1395,11925228.0
1396,25420516.0
1397,7097280.5
1398,39260664.0
1399,9536416.0
1400,19761804.0
1401,11434715.0
1402,19866850.0
1403,15745059.0
1404,34714000.0
1405,3724889.0
1406,20948450.0
1407,842974.9
1408,7431725.0
1409,38298100.0
1410,28771236.0
1411,11924733.0
1412,25089612.0
1413,6832637.5
1414,39516732.0
1415,9446340.0
1416,19559826.0
1417,11453008.0
1418,19862904.0
1419,15468393.0
1420,34886350.0
1421,3627914.0
1422,20970182.0
1423,800440.56
1424,7344517.5
1425,38140156.0
1426,28673474.0
1427,11925000.0
1428,24812632.0
1429,6625517.5
1430,39713036.0
1431,9354701.0
1432,19393058.0
1433,11486266.0
1434,19852926.0
1435,15226575.0
1436,35048124.0
1437,3557303.0
1438,20959724.0
1439,766525.6
1440,7283732.5
1441,38022350.0
1442,28610504.0
1443,11925241.0
1444,24591068.0
1445,6467332.5
1446,39866464.0
1447,9268902.0
1448,19258970.0
1449,11528016.0
1450,19840530.0
1451,15021413.0
1452,35197376.0
1453,3505645.2
1454,20929210.0
1455,740637.7
1456,7242462.0
1457,37935080.0
1458,28570936.0
1459,11926309.0
1460,24415926.0
1461,6344867.5
1462,39995260.0
1463,9191881.0
1464,19151316.0
1465,11574736.0
1466,19827990.0
1467,14847785.0
1468,35335456.0
1469,3466709.8
1470,20886572.0
1471,721449.75
1472,7214905.0
1473,37869572.0
1474,28547406.0
1475,11927518.0
1476,24276888.0
1477,6247974.0
1478,40109270.0
1479,9123120.0
1480,19063674.0
1481,11624456.0
1482,19815668.0
1483,14699395.0
1484,35464148.0
1485,3436766.2
1486,20834688.0
1487,707780.6
1488,7197334.0
1489,37820964.0
1490,28536278.0
1491,11929019.0
1492,24167094.0
1493,6171445.5
1494,40213984.0
1495,9062308.0
1496,18992258.0
1497,11676280.0
1498,19804014.0
1499,14572104.0
1500,35584600.0
1501,3413586.8
1502,20776550.0
1503,698748.56
1504,7187012.5
1505,37785676.0
1506,28534674.0
1507,11930768.0
1508,24081124.0
1509,6110564.0
1510,40313184.0
1511,9008185.0
1512,18933628.0
1513,11729463.0
1514,19792834.0
1515,14462305.0
1516,35697880.0
1517,3395707.8
1518,20713286.0
1519,693592.56
1520,7182080.5
1521,37761588.0
1522,28541124.0
1523,11932650.0
1524,24016162.0
1525,6062874.0
1526,40409556.0
1527,8960957.0
1528,18885468.0
1529,11783384.0
1530,19782580.0
1531,14367617.0
1532,35804100.0
1533,3381982.2
1534,20646352.0
1535,691784.4
1536,7181043.0
1537,37746556.0
1538,28554188.0
1539,11934634.0
1540,23969676.0
1541,6025771.0
1542,40507224.0
1543,8920405.0
1544,18846080.0
1545,11838326.0
1546,19773384.0
1547,14286245.0
1548,35904150.0
1549,3371357.5
1550,20577872.0
1551,1238973.9
1552,7400597.5
1553,36840564.0
1554,27871382.0
1555,11927775.0
1556,22551192.0
1557,134040380.0
1558,57592620.0
1559,80413720.0
1560,53237090.0
1561,27301742.0
1562,85011950.0
1563,47412520.0
1564,33867236.0
1565,69720770.0
1566,77281160.0
1567,694156.0
1568,47278700.0
1569,97422260.0
1570,117168520.0
1571,12281904.0
1572,116874936.0
1573,50228184.0
1574,38479096.0
1575,33169656.0
1576,66114824.0
1577,17012568.0
1578,36858030.0
1579,67185850.0
1580,33444510.0
1581,4478284.5
1582,54590956.0
1583,4105128.2
1584,7362315.5
1585,36675076.0
1586,36537772.0
1587,13597640.0
1588,21864898.0
1589,4035864.8
1590,53604516.0
1591,8561140.0
1592,21097588.0
1593,18501088.0
1594,19646044.0
1595,16474394.0
1596,39615836.0
1597,3208039.2
1598,19288208.0
1599,1679607.8
1600,8091848.5
1601,37259710.0
1602,29542170.0
1603,12588922.0
1604,22447750.0
1605,6625268.5
1606,36803940.0
1607,7807120.5
1608,18707846.0
1609,11492909.0
1610,19692212.0
1611,13956293.0
1612,35747412.0
1613,4189483.0
1614,19309314.0
1615,666575.8
1616,7340868.0
1617,39183090.0
1618,29798138.0
1619,11854800.0
1620,26421998.0
1621,6954372.5
1622,41923020.0
1623,9820646.0
1624,19160366.0
1625,12019589.0
1626,20134852.0
1627,14511309.0
1628,36215116.0
1629,3198922.5
1630,21470436.0
1631,700705.1
1632,7306716.5
1633,37261804.0
1634,28169782.0
1635,11944647.0
1636,23128122.0
1637,5304204.5
1638,41367304.0
1639,8478157.0
1640,18717996.0
1641,12371064.0
1642,19683536.0
1643,13949787.0
1644,36573268.0
1645,3428260.2
1646,19765334.0
1647,765017.25
1648,7199171.0
1649,38075800.0
1650,29137554.0
1651,11963102.0
1652,24388910.0
1653,6248268.5
1654,41112040.0
1655,8894897.0
1656,18769940.0
1657,12138292.0
1658,19784124.0
1659,14032028.0
1660,36392344.0
1661,3331964.8
