Country,Lag,MAE,RMSE,MAPE
CA,1,115.6466447748956,286.2739707459193,0.4568676444746513
CA,2,127.34661578418763,310.814285551458,0.4947141634429969
CA,3,160.39688345989808,326.4234300434413,0.6078312517201131
DE,1,299.02953241654615,671.1837174193985,0.3109556267807524
DE,2,343.5247945198692,683.3862039868695,0.34725522144504684
DE,3,413.9918949327807,713.6718121041843,0.4091782330391639
JP,1,570.3700572032776,1359.6647603083584,0.3740081559777969
JP,2,777.5834014823346,1761.3751763254243,0.5061139792361489
JP,3,840.2431886456149,1753.8524828657498,0.5503554742730832
KR,1,670.3918395888952,1435.7594948953536,1.2591709186193505
KR,2,672.5937653314564,1437.0042775768231,1.2616615033534977
KR,3,731.6322623343912,1462.1065086706685,1.334659820949137
CH,1,118.15291081112639,373.8638306292001,0.9900665998530829
CH,2,250.42427872305962,391.28533969280664,1.8082157294267618
CH,3,264.3174573645648,386.97990974709495,1.894954810197834
GB,1,547.1131006852634,1631.167634453604,1.0577619624692316
GB,2,572.019125552377,1641.9655724300767,1.129814793739736
GB,3,613.8881233365955,1654.6838486974234,1.222878650903207
US,1,2165.3512912623323,3745.9705493026413,0.43131734660588905
US,2,2358.7062054344206,4081.43036415014,0.4828168902621794
US,3,2433.1215596991497,4126.653934629129,0.4938280667697237
CN,1,2744.9450101874622,6500.136268861908,1.424868277528806
CN,2,2978.4490052010706,6746.132604565781,1.6173843447232557
CN,3,3239.045472889517,6868.149887741997,1.6388400050923215
