Iteration,Training_Loss
0,38755164000.0
1,24372113000.0
2,55682925000.0
3,41967608000.0
4,73988686000.0
5,45829706000.0
6,47645143000.0
7,40336570000.0
8,58510844000.0
9,75144540000.0
10,54610820000.0
11,61990134000.0
12,19977214000.0
13,46417936000.0
14,65734672000.0
15,33753643000.0
16,38532680000.0
17,24197760000.0
18,55197508000.0
19,41513505000.0
20,73018430000.0
21,45095630000.0
22,46741918000.0
23,39398646000.0
24,56925970000.0
25,72756780000.0
26,52553724000.0
27,59293966000.0
28,18933074000.0
29,43708260000.0
30,61411630000.0
31,31152673000.0
32,35262575000.0
33,21788416000.0
34,49538340000.0
35,36690020000.0
36,63855374000.0
37,38746380000.0
38,39673934000.0
39,32664890000.0
40,46518690000.0
41,58309243000.0
42,40988270000.0
43,45269140000.0
44,13855780000.0
45,31446702000.0
46,43147920000.0
47,20839602000.0
48,22888262000.0
49,13323480000.0
50,30301032000.0
51,21271500000.0
52,35820920000.0
53,20473390000.0
54,20291654000.0
55,15292161000.0
56,20806713000.0
57,24345848000.0
58,15431758000.0
59,15849306000.0
60,4226549200.0
61,8773644000.0
62,10964347000.0
63,4345522000.0
64,4254648000.0
65,1962626700.0
66,4453538000.0
67,2517391400.0
68,3399529200.0
69,1769599000.0
70,1654623100.0
71,888887800.0
72,1059553660.0
73,1034918200.0
74,689246300.0
75,869331200.0
76,1046873400.0
77,1152720900.0
78,1299785100.0
79,1413481500.0
80,1592757800.0
81,1557908200.0
82,1537664500.0
83,1448207500.0
84,1384708700.0
85,1400698900.0
86,1057475300.0
87,927558000.0
88,957333250.0
89,941854000.0
90,643400600.0
91,652409300.0
92,672341760.0
93,580448830.0
94,597295900.0
95,529025150.0
96,591655100.0
97,516625800.0
98,751039040.0
99,608662400.0
100,794770240.0
101,693772000.0
102,843443650.0
103,542193660.0
104,801036160.0
105,928569200.0
106,564031700.0
107,676596200.0
108,443319740.0
109,483417950.0
110,591625900.0
111,380779900.0
112,436231360.0
113,382504670.0
114,528040500.0
115,410640420.0
116,436206200.0
117,419592960.0
118,470291140.0
119,303019970.0
120,396298460.0
121,417648420.0
122,275048800.0
123,320133020.0
124,335382080.0
125,286053630.0
126,307594020.0
127,277029920.0
128,308253700.0
129,315383900.0
130,334140580.0
131,280355260.0
132,270099140.0
133,284214140.0
134,327462900.0
135,209479540.0
136,281774400.0
137,300815170.0
138,201621380.0
139,237146160.0
140,237340770.0
141,195598880.0
142,233916270.0
143,177548600.0
144,203847660.0
145,213850340.0
146,260482370.0
147,203223950.0
148,224713870.0
149,197322940.0
150,264548960.0
151,151027540.0
152,214891710.0
153,227138820.0
154,151127710.0
155,172573820.0
156,173562290.0
157,131353290.0
158,163210270.0
159,118719230.0
160,137786560.0
161,160466660.0
162,180203070.0
163,138234820.0
164,148680740.0
165,127358320.0
166,183898320.0
167,99181510.0
168,143980200.0
169,147944460.0
170,104694240.0
171,116186376.0
172,129064770.0
173,86202670.0
174,113835120.0
175,77840490.0
176,92339290.0
177,120793416.0
178,133010300.0
179,98070584.0
180,111806650.0
181,84186030.0
182,143207150.0
183,69543270.0
184,107163420.0
185,108432700.0
186,80057990.0
187,85711850.0
188,99196210.0
189,57198016.0
190,84097700.0
191,50042470.0
192,62002964.0
193,93938216.0
194,100701310.0
195,71197570.0
196,84180360.0
197,54965136.0
198,111364104.0
199,48311176.0
200,78721890.0
201,76846200.0
202,60957590.0
203,62157830.0
204,81147080.0
205,33212416.0
206,56368884.0
207,23830798.0
208,28037746.0
209,57475600.0
210,71395976.0
211,33496226.0
212,44051296.0
213,9258304.0
214,62902476.0
215,16204950.0
216,33847412.0
217,25411816.0
218,31599986.0
219,25578166.0
220,47716184.0
221,10720623.0
222,28465880.0
223,4689393.0
224,13699575.0
225,49882800.0
226,42615150.0
227,24215620.0
228,37671148.0
229,7645742.5
230,58193000.0
231,15171804.0
232,32582976.0
233,24855260.0
234,31756246.0
235,25854536.0
236,46594164.0
237,9013765.0
238,28911896.0
239,2123481.5
240,11468967.0
241,47098630.0
242,43031532.0
243,24037448.0
244,38128336.0
245,7339850.5
246,58459532.0
247,13475380.0
248,30278240.0
249,20779960.0
250,27619276.0
251,21828484.0
252,44088824.0
253,6379469.5
254,25249100.0
255,1038566.44
256,8810330.0
257,44426230.0
258,37288704.0
259,19419518.0
260,32997134.0
261,5942631.5
262,52424096.0
263,10864913.0
264,27386972.0
265,17674150.0
266,25907062.0
267,20586774.0
268,43586710.0
269,6314514.0
270,25264874.0
271,1047047.2
272,9067187.0
273,44948204.0
274,38628188.0
275,20680108.0
276,34449428.0
277,6411428.5
278,55016816.0
279,11886196.0
280,28697074.0
281,18960266.0
282,26662370.0
283,21214962.0
284,43863920.0
285,6502095.0
286,25376932.0
287,1066041.9
288,9082172.0
289,44843060.0
290,38100436.0
291,20117236.0
292,33756628.0
293,6242320.0
294,53826730.0
295,11238127.0
296,27934576.0
297,17876736.0
298,25962648.0
299,20593628.0
300,43516290.0
301,6406675.5
302,25152578.0
303,1039130.8
304,8960804.0
305,44762396.0
306,37908936.0
307,19962458.0
308,33719796.0
309,6264332.0
310,53894668.0
311,11160126.0
312,27924444.0
313,17721272.0
314,25803810.0
315,20491994.0
316,43478212.0
317,6406592.0
318,25103494.0
319,1030208.75
320,8896384.0
321,44702868.0
322,37682960.0
323,19729638.0
324,33514170.0
325,6216886.0
326,53536304.0
327,10898610.0
328,27700272.0
329,17323178.0
330,25519792.0
331,20254162.0
332,43312950.0
333,6399260.5
334,25029136.0
335,1025326.2
336,8875095.0
337,44670950.0
338,37550640.0
339,19593796.0
340,33440080.0
341,6196460.5
342,53420016.0
343,10756524.0
344,27629212.0
345,17115248.0
346,25351708.0
347,20121616.0
348,43209264.0
349,6408094.0
350,24996174.0
351,1028102.44
352,8860037.0
353,44639576.0
354,37410140.0
355,19434628.0
356,33377340.0
357,6143218.0
358,53176684.0
359,10569959.0
360,27557294.0
361,16945324.0
362,25232824.0
363,20009016.0
364,43050956.0
365,6451974.5
366,24992830.0
367,1042429.8
368,8973208.0
369,44681508.0
370,37424290.0
371,19419062.0
372,33355558.0
373,6136116.0
374,53217580.0
375,10519024.0
376,27535688.0
377,16770585.0
378,25066114.0
379,19880944.0
380,42996980.0
381,6427358.0
382,24958902.0
383,1050995.8
384,8830224.0
385,44555544.0
386,37096710.0
387,19261852.0
388,33016370.0
389,5942286.0
390,52616852.0
391,10319504.0
392,27535834.0
393,16725909.0
394,25128978.0
395,19851214.0
396,42877980.0
397,6620471.5
398,25157880.0
399,1171449.6
400,9352800.0
401,44827316.0
402,37531730.0
403,19390810.0
404,33456638.0
405,6072069.5
406,53343376.0
407,10471168.0
408,27616896.0
409,16601646.0
410,24859074.0
411,19697828.0
412,42884950.0
413,6415870.0
414,24778900.0
415,932828.8
416,8881657.0
417,44209696.0
418,36691292.0
419,18516412.0
420,32148774.0
421,5875499.5
422,51069316.0
423,10103269.0
424,27342754.0
425,16254845.0
426,25021698.0
427,19732000.0
428,43081156.0
429,7203024.5
430,25866388.0
431,1567290.4
432,10061380.0
433,45238188.0
434,38197096.0
435,19923260.0
436,34240384.0
437,6215101.5
438,54477456.0
439,10858855.0
440,28077650.0
441,16802448.0
442,24854764.0
443,19667378.0
444,43028948.0
445,6308857.5
446,24642084.0
447,884671.2
448,8663440.0
449,43644310.0
450,35492028.0
451,17633456.0
452,31376658.0
453,5800833.5
454,49308164.0
455,9223832.0
456,26440976.0
457,15077694.0
458,24273174.0
459,19197112.0
460,42768264.0
461,7116787.5
462,25653360.0
463,1426293.5
464,9732581.0
465,45123870.0
466,38215030.0
467,19958502.0
468,34450150.0
469,6307099.5
470,54857612.0
471,10861124.0
472,28045812.0
473,16547462.0
474,24620256.0
475,19436638.0
476,42759350.0
477,6280625.5
478,24418726.0
479,858392.25
480,8605582.0
481,43314204.0
482,35390310.0
483,17613536.0
484,31078544.0
485,5908788.0
486,48303490.0
487,8940333.0
488,26220660.0
489,14700841.0
490,24016190.0
491,19012092.0
492,42670690.0
493,7279247.5
494,25836100.0
495,1534370.2
496,9836216.0
497,45190740.0
498,38447236.0
499,20158128.0
500,34773880.0
501,6397598.5
502,55223680.0
503,10903971.0
504,28086898.0
505,16398852.0
506,24426026.0
507,19229720.0
508,42560644.0
509,6238915.0
510,24230956.0
511,839197.7
512,8536603.0
513,42951730.0
514,34971750.0
515,17307388.0
516,30823010.0
517,6017127.5
518,47195070.0
519,8418293.0
520,25726576.0
521,14008722.0
522,23484318.0
523,18622594.0
524,42365716.0
525,7183654.5
526,25665688.0
527,1446925.1
528,9546570.0
529,45020416.0
530,38364824.0
531,20087892.0
532,34806480.0
533,6428655.0
534,55272270.0
535,10805193.0
536,27941198.0
537,16087266.0
538,24161982.0
539,18982680.0
540,42236810.0
541,6243096.5
542,24048422.0
543,834133.1
544,8506432.0
545,42685350.0
546,34885652.0
547,17241858.0
548,30640542.0
549,6171560.0
550,46498910.0
551,8158605.0
552,25505748.0
553,13643311.0
554,23162222.0
555,18398560.0
556,42172600.0
557,7196391.0
558,25635902.0
559,1442500.9
560,9404699.0
561,44896950.0
562,38317316.0
563,20041772.0
564,34829410.0
565,6446155.5
566,55237384.0
567,10694522.0
568,27786634.0
569,15794274.0
570,23925034.0
571,18790000.0
572,41830908.0
573,6379862.0
574,24045424.0
575,872825.7
576,8573699.0
577,42631476.0
578,35332804.0
579,17525616.0
580,30636816.0
581,6285609.0
582,46259428.0
583,7932737.0
584,25277384.0
585,13247592.0
586,22740940.0
587,18112684.0
588,41871148.0
589,7033122.0
590,25346176.0
591,1327839.9
592,8982177.0
593,44373936.0
594,37337856.0
595,19890736.0
596,33983410.0
597,6521176.5
598,53667812.0
599,10505785.0
600,27821930.0
601,15893713.0
602,23995604.0
603,18847404.0
604,41813976.0
605,7140958.0
606,25557080.0
607,1908999.0
608,9646918.0
609,43928070.0
610,35754030.0
611,17714076.0
612,32361606.0
613,5910223.5
614,51245904.0
615,9313602.0
616,26567622.0
617,14706978.0
618,23675684.0
619,18452514.0
620,41621628.0
621,6331264.0
622,24122140.0
623,864121.6
624,8626437.0
625,43006908.0
626,35599748.0
627,17596732.0
628,31235222.0
629,6148530.0
630,47996700.0
631,8972670.0
632,26290704.0
633,14440181.0
634,23538122.0
635,18646544.0
636,41966090.0
637,7476977.5
638,25945860.0
639,1817995.0
640,9812690.0
641,44592144.0
642,37683024.0
643,19460420.0
644,34143240.0
645,6232035.5
646,53788576.0
647,10068559.0
648,27113800.0
649,15026774.0
650,23505012.0
651,18212086.0
652,41107004.0
653,6259331.0
654,23654414.0
655,849411.5
656,8535136.0
657,42162190.0
658,34814724.0
659,17056010.0
660,30279654.0
661,6342011.0
662,45168220.0
663,7597627.5
664,24989260.0
665,12920852.0
666,22371176.0
667,17704406.0
668,41480070.0
669,6722059.5
670,24674710.0
671,1132851.9
672,8823072.0
673,43608464.0
674,36049050.0
675,18447348.0
676,32791760.0
677,6218949.5
678,51186336.0
679,9311249.0
680,26423200.0
681,14347026.0
682,22985794.0
683,18189120.0
684,41083132.0
685,7004325.0
686,25168660.0
687,1569551.8
688,9121263.0
689,43158556.0
690,34983510.0
691,17493916.0
692,31801706.0
693,6267279.5
694,49930892.0
695,9570043.0
696,26855814.0
697,15007460.0
698,23442146.0
699,18550302.0
700,41469436.0
701,7163926.5
702,25628586.0
703,1900302.6
704,9572712.0
705,43897936.0
706,36375676.0
707,18232334.0
708,32796750.0
709,5936461.5
710,51447676.0
711,9234777.0
712,26279926.0
713,14268300.0
714,23043830.0
715,17696104.0
