Country,Lag,MAE,RMSE,MAPE
CA,1,190.38204866858217,586.6757272010091,0.7130536880562188
CA,2,188.4513121799112,513.5462122618958,0.7239506928822852
CA,3,201.91573496231536,548.3326259419155,0.7594230909946761
DE,1,309.3501476803023,784.6134206703662,0.34005500165086006
DE,2,315.2678913936682,752.1403217401081,0.3332512002605335
DE,3,302.69538497623734,714.464424698776,0.3087889894315326
JP,1,730.1139794228924,2010.4374823793235,0.4994496194522015
JP,2,809.6176433678614,1976.5409675019534,0.5349810029252877
JP,3,843.994568829257,2104.5158911201015,0.5614974862599813
KR,1,581.1729906007847,1400.6547798620268,1.0856833167800468
KR,2,668.616923391416,1431.1980254323512,1.2893390832962788
KR,3,716.1569679011101,1585.5270386908012,1.3824041845520463
CH,1,257.05046995745977,664.9816987163638,1.8705211522876515
CH,2,260.5264476129927,623.9914477523625,1.8927069996372201
CH,3,270.9889935351579,639.4506443872211,1.9556848537383955
GB,1,388.14594457771295,1886.4064488377821,0.6414156982639535
GB,2,414.4628521144741,1911.56334902301,0.6994986164775049
GB,3,439.4102448132356,1909.2651059010764,0.7319205072806473
US,1,1784.7933667143388,5209.763937970265,0.39930627845632366
US,2,1760.388081274935,5094.7082809251315,0.41023710493628435
US,3,1951.5754924905784,5013.894517050475,0.45802426565927445
CN,1,2164.36883879167,7370.786351518522,1.1948115421236476
CN,2,2452.047986280179,7951.407850977688,1.1796752037654832
CN,3,2756.389221745304,8329.887941949517,1.5127484292284685
