Year,Month,Raw_scale,Chow_Lin_old,Sparse,Standardized_input
2010,6,39.62892020373609,41.9536026516187,37.3294387953287,42.04006037573718
2010,7,39.2759302484579,43.1959120614222,36.5611825537783,36.562891126900105
2010,8,46.626239568564195,39.9343564538418,35.9587758287146,49.785295087229095
2010,9,48.07118619602686,32.7736780022943,33.3616731436752,46.44184966800945
2010,10,52.042448153997036,33.7926738822277,34.3210838547451,50.0425813941962
2010,11,45.64585313815064,33.8617637204632,36.323907300291,26.444443068500124
2010,12,36.27943892292705,34.748148376648,31.560468459651,32.96831530973891
2011,1,21.770507627562722,38.82756974914,39.8456401814422,30.220028956965304
2011,2,11.08510272578178,36.3042847743038,38.1499058115584,24.543980657435
2011,3,22.874146434558543,39.8842644956956,43.4273188213024,20.413279702474206
2011,4,20.67698431352912,36.3475773622169,41.0401340500366,23.3981771096511
2011,5,50.93214798506082,38.0047273701718,38.0567237299561,54.71708231347714
2011,6,38.68126059312806,40.8768531393659,38.4856959971162,20.34989921261367
2011,7,40.97520111286221,45.8296516401783,37.7637950698583,44.55922654669431
2011,8,45.509235144549,38.9519616896249,37.7962369281492,47.350148298771664
2011,9,62.102005237820165,33.5801858675042,35.4779181051565,69.44124030558758
2011,10,56.52433025928546,34.287770858914,36.6412974380226,59.88279958121374
2011,11,49.66167525988913,35.7832906975031,35.6159709688511,39.93327959043161
2011,12,34.733076214761,36.8475352641696,33.2250358073384,20.71653063347266
2012,1,20.346770607847965,38.3322423380927,40.3176817337952,21.427697474889687
2012,2,23.353850574950016,37.849118334681,40.7940533754154,42.60743173565824
2012,3,29.155309918303196,37.9967734699162,39.7297014335373,30.411899434568603
2012,4,26.706837182460248,37.9247616326346,38.657801840876,25.303352313629727
2012,5,51.614261430895894,39.6361796464693,39.6642533244553,55.873914860629604
2012,6,46.76026465949537,44.054969566281,40.4733220112585,48.897674864495094
2012,7,38.71046468860738,44.6772384463298,36.9580012999513,39.071367493535014
2012,8,41.72299613117949,38.2830406023781,37.3302533538792,36.84824200277071
2012,9,53.6180504200869,33.1110943666381,37.548880461094,59.64223706777882
2012,10,50.96810371653126,34.30355280596,37.8159263528314,47.55906592152517
2012,11,39.99867588190303,32.7110470730984,33.4829459068017,22.162980995412696
2012,12,31.86482146663732,35.9403883964189,32.0475855850027,25.014542514004667
2013,1,17.694636161285263,38.6598074655354,38.9376973635049,18.385557768252013
2013,2,15.074422371084385,38.482854913421,39.6320176398373,22.74780987640588
2013,3,17.816836655830798,38.9224580300009,39.0331014104391,11.184819633465478
2013,4,21.9327062280155,37.6740779868615,40.1145563875472,2.489056626487481
2013,5,56.70628851847605,40.2919060960009,40.1772863496426,68.66199563039186
2013,6,43.504911203678525,44.9133973922323,39.6177304571196,37.59398629158354
2013,7,44.510408176664924,44.2024921071675,39.0005855114321,39.64870278090337
2013,8,43.695626935306215,43.4207795351011,39.7265644463031,42.51673375141557
2013,9,56.24305966858466,35.4384949539802,38.1497664012638,55.643287998376124
2013,10,59.926423726677996,32.408200446948,38.7856571306215,74.05237890870761
2013,11,49.623310238323825,36.9096909339997,38.7432044559623,45.8815151313796
2013,12,41.54859428772186,36.9530643104017,36.3590566179765,49.47137977428147
2014,1,23.007471421801508,36.9706561174853,41.1461640241047,24.4554849247104
2014,2,17.71199923562046,40.5507147863867,43.5595357498045,24.247424173405225
2014,3,23.7597351693376,39.1688663366842,40.333382756249,17.037298343425768
2014,4,32.92009172893804,40.0036708920944,42.6719933564589,24.47794043979433
2014,5,47.60373042910141,41.4698345946414,39.8435210040486,41.248813091159754
2014,6,38.40411742418083,46.1984845714102,39.4011763106138,31.505677773286006
2014,7,51.889830585638855,46.8767165086491,42.6564183389162,67.29321592477599
2014,8,45.129828771091276,45.246495148809,39.9498938636086,43.609616076974596
2014,9,60.51755099874556,36.2432135115929,40.7307648665664,62.30065436458107
2014,10,56.533698410210576,34.3308299240178,39.2466831726946,57.25983232866896
2014,11,50.07022035614947,36.4040758302433,36.6245713400252,57.61006260271508
2014,12,34.22720809125131,38.3119244000526,35.6113778389766,30.72946257856975
2015,1,30.886967907319917,40.4351121581914,40.6233282606909,46.535994370996775
2015,2,13.725314079459741,41.862716517406,41.4446414962576,17.7971029862995
2015,3,30.80696373162452,43.9230828008522,43.6444823896855,35.77126889007157
2015,4,26.928340541587602,42.7193714359559,45.7748387074028,5.111748014758385
2015,5,56.411716972328904,46.041704675894,43.5386171480685,56.63759792246837
2015,6,46.117761146086956,46.5310407805877,43.4375246680306,54.38786434218045
2015,7,49.34137820763541,49.1340168659524,42.0698780049277,68.17363494805879
2015,8,47.64177824105889,46.788206762691,45.2061093006287,43.61890204552688
2015,9,60.50523066737568,36.1709420535705,41.2773982459624,53.77275199036945
2015,10,55.075232576316814,37.0888753321751,42.3842275681599,48.343037862300164
2015,11,56.38666510558831,37.3910899332173,39.6766045736136,63.857851562742
2015,12,33.573650823617285,39.3148406835066,38.3233496365718,13.393245064227674
2016,1,22.935453661937174,43.1070227934286,45.647177617306,29.93951420552831
2016,2,9.287412613048529,40.7569701187678,46.1285673135061,7.938468578805453
2016,3,22.18629768900376,43.8900106497481,46.2872775254006,21.221345439794373
2016,4,23.32866554399459,42.2166914608195,46.5805730083508,24.85816239007228
2016,5,50.19509669202371,44.5682496789465,46.2536316765223,55.23479677026619
2016,6,42.0909572973784,50.4854512449744,46.625375489312,36.52335209032858
2016,7,46.544481034937775,54.0219604993,45.6341686153499,68.68763432743044
2016,8,44.69688069201657,47.0831215225129,44.1001014359143,53.5950542153766
2016,9,53.24769510184506,37.7821101296772,43.8158226054356,50.014083349512255
2016,10,52.68008676587613,39.9716502349646,43.4356693793418,60.91173994613391
2016,11,95.16723868185255,40.9267349449318,38.2789087698635,89.69765748086336
2016,12,65.81143512914281,43.3617276249856,35.3844274667541,29.549892108945297
2017,1,38.76868418147178,47.2013571295342,41.8731281449768,40.32306344066008
2017,2,26.491108942084832,40.8153403533238,42.8029557323669,15.81017425290834
2017,3,36.76308796564571,43.9273773193896,44.8845499619526,38.507094147709346
2017,4,45.464611004409605,52.2413131786613,54.7276013029209,40.29467240726084
2017,5,50.278576760622066,44.9968825849721,46.6569288934822,24.447115966815595
2017,6,50.19841540904569,51.1416973972573,45.7481121069065,40.75455903968964
2017,7,49.200305795254366,54.3687012648094,44.422450512367,61.914074308744766
2017,8,47.596958225393315,47.9333732806726,45.5407340032456,38.394132242415054
2017,9,59.22234072344719,44.7173920794819,45.3115237366154,71.46012243549815
2017,10,70.21915379927725,38.6022442401824,50.0025453561715,96.537670574021
2017,11,46.02963291127943,40.7389327951698,46.6683804450848,41.75501471705924
2017,12,29.398093808708804,42.9463579031858,40.9920593305498,39.43327599385796
2018,1,39.18914025076916,43.1685360084075,48.7125272080325,53.31960453387623
2018,2,32.73619058049175,44.5410170166975,50.925620185986,36.321978791165094
2018,3,22.258849078092112,50.0020448720278,51.3499000887713,-6.39069868502221
2018,4,27.59513176652546,48.301590594633,51.3011191115688,-0.10708701605268338
2018,5,53.439304452587606,55.2542531197527,48.599540229475,45.488578847670084
2018,6,48.51071369680829,58.7092885457592,48.2224223084975,52.96081228746706
2018,7,51.450223163774716,59.7034984216858,49.5918806540573,63.35027584645917
2018,8,50.03251184454843,50.9941444695278,48.7065430850094,38.00133170527309
2018,9,79.63880924185382,38.8205455481799,45.0138975884834,98.0507215005046
2018,10,80.59850100047974,41.7322318492964,49.1501006965849,102.10298197240401
2018,11,55.376634498861165,45.0810192438188,47.8023891932594,50.77431282768502
2018,12,45.6013361772158,50.1191760622214,47.0514054022826,52.55453314057858
2019,1,66.3884437345827,49.1027900586767,54.80031396567,76.33936600181954
2019,2,44.10197091732235,48.4212107182351,54.8018654374564,48.49426886614536
2019,3,47.94788297938621,46.6341346430487,52.8627757344798,17.47346364637926
2019,4,43.03540544532499,46.7104632536931,54.4785751133591,11.19128534733789
2019,5,74.91580001218246,53.6810072768872,53.8152679590093,54.442694156969395
2019,6,70.13584796217427,64.3453719534517,57.1244135901273,60.678282133254804
2019,7,30.738729009342986,62.2324027328319,52.3677447435473,38.96017950100096
2019,8,43.025289607075294,58.1899328060781,51.7154098748861,54.58690884778491
2019,9,68.57357560299907,52.0832504781083,50.7945917148856,58.068481558696405
2019,10,54.71745272123079,52.0346633211114,51.40141739702,71.95929998951006
2019,11,45.43691984315332,49.149651590035,49.3466538919055,59.21223788942324
2019,12,42.82813514431955,49.2605741469367,48.3364235567478,80.43898504077222
2020,1,44.044093399753,64.8575094903009,56.3847411440971,17.80436090272513
2020,2,33.29105845652791,57.1789485216787,56.7782221948502,0.9341228467951451
2020,3,53.629038820808766,48.8417392938259,58.9501577729054,65.08258435019032
2020,4,49.583772700451526,41.4356584765189,53.7960459898724,37.74532702609049
2020,5,51.32909938531781,55.8991122379014,55.0128236229421,16.13720130113
2020,6,28.534365110270798,62.281890575743,58.5546511138948,-11.092861151332126
2020,7,24.950358304926542,64.4119585243446,60.8714668704801,20.787968432491397
2020,8,45.94250380970526,55.0352772661056,57.0970500308191,34.002478249978054
2020,9,85.93340417806806,48.1622180077298,56.7261777202564,86.05758896247349
2020,10,105.87222425057904,58.144948248659,53.4167229920692,158.2347393487376
2020,11,83.37513922231012,55.2957635785278,49.372735857701,133.32690511697928
2020,12,65.4782104092641,60.4182438266475,55.0024727380952,112.94285266172415
2021,1,76.61497693646335,57.1981276158798,65.494543345899,90.86305428198007
2021,2,43.806180448051826,57.0099001603085,68.0164089378144,-4.162797580067636
2021,3,41.71094754761211,60.0515078197742,62.7570050625515,17.209964424421234
2021,4,45.37882392377987,57.1901593642567,58.0122687177382,26.028704295851455
2021,5,53.61947373164805,61.9078286688688,58.8769278343267,50.89101880776572
2021,6,61.59371803264157,64.4759300431366,58.723047507006,71.87424590912875
2021,7,60.83444198261837,66.4385154023582,55.5378475709677,133.12510002124574
2021,8,72.54906413734827,63.9056310116516,58.1546681900062,99.7018621661781
2021,9,72.0034096856912,52.9951935425598,58.064936723569,54.435867577333156
2021,10,66.20543418311263,53.703170278717,57.2116986094352,49.7783054407278
2021,11,70.77586349558605,57.5208445648773,57.8179049496696,84.45548428382374
2021,12,44.62056620778775,57.3160918399525,51.0456428633576,35.512090683952934
