seed,epoch,val_MAPE
5,211,34.56069268697928
5,212,38.37595872477223
5,213,33.947868730209834
5,214,34.41370873188582
5,215,34.73117044672741
5,216,33.73141074978931
5,217,33.141377624600594
5,218,35.20241583880376
5,219,35.468447800950784
5,220,34.53800699527289
5,221,32.94674694727907
5,222,37.0946886733826
5,223,33.639280540911656
5,224,35.982249248816814
5,225,36.14836343522707
5,226,33.33894374383541
5,227,33.576306265322806
5,228,34.69298181937162
5,229,34.77770850762688
5,230,33.499995203792245
5,231,33.3317956256161
5,232,32.09193544342222
5,233,33.390246778688784
5,234,31.88223507321127
5,235,32.28918968126806
5,236,33.51578643951666
5,237,35.006260095928596
5,238,33.34077565753948
5,239,33.56901717478355
5,240,34.010426572509026
5,241,34.64549327587629
5,242,30.459983858501698
5,243,32.933906873802144
5,244,33.088356335472355
5,245,33.78983406872685
5,246,32.37639524106453
5,247,33.5673972862816
5,248,34.528799178374705
5,249,33.3120200832198
5,250,32.456899343237495
5,251,36.043581427702776
5,252,32.41893780190789
5,253,31.092187263428485
5,254,33.966996524955285
5,255,33.7147442898003
5,256,33.47848858856627
5,257,32.03695541903186
5,258,30.724309605083743
5,259,34.40247440731973
5,260,33.22935781187108
5,261,35.47403984971974
5,262,33.21166567521419
5,263,34.784889820978336
5,264,32.442714861512904
5,265,33.62578511272355
5,266,33.52279487182416
5,267,30.833559284585156
5,268,33.336221125267635
5,269,32.51010506825629
5,270,33.16620764678224
5,271,32.36404663445154
5,272,34.07236604738746
5,273,32.831809374516816
5,274,35.00880000355777
5,275,33.68346219575212
5,276,35.0421985714872
5,277,34.14416840436663
5,278,32.76243090820858
5,279,32.52432379324865
5,280,33.1048472139478
5,281,32.59233612496959
5,282,32.32862616565749
5,283,33.12141304740922
5,284,33.13006284998188
5,285,32.03463293690347
5,286,30.84729649618329
5,287,33.04624507234515
5,288,31.627107960578233
5,289,32.11176260192827
5,290,32.46828817234757
5,291,32.54137305785474
5,292,32.271271726873444
5,293,33.23550448220399
5,294,33.9544004340794
5,295,33.15674108253458
5,296,32.91822727522356
5,297,34.06059703596873
5,298,33.28731579516968
5,299,34.00955653178118
5,300,31.96635452073916
5,301,33.627585607422766
5,302,33.93430445084759
5,303,32.29283827533305
5,304,30.466006565303044
5,305,34.64666847768068
5,306,30.856649442657442
5,307,33.14343407494881
6,1,84.95276846070166
6,2,43.707846543535474
6,3,28.47884985915395
6,4,26.32491955272173
6,5,31.446751223928942
6,6,35.183138410541126
6,7,27.474865350544142
6,8,21.45657593130573
6,9,27.767536906884118
6,10,28.11638616021404
6,11,27.587515902821124
6,12,32.232443513862
6,13,24.568895184357245
6,14,19.464467404584116
6,15,22.836015978539674
6,16,19.021922343389843
6,17,17.844150227863032
6,18,19.55894318118294
6,19,25.21342451008125
6,20,25.623773831700262
6,21,23.011375319323342
6,22,23.32730756753732
6,23,24.462688313681618
6,24,24.68980406832828
6,25,28.00008323020404
6,26,27.96401410933199
6,27,28.523818695504026
6,28,22.99649772823977
6,29,22.557407810349137
6,30,20.805914234750976
6,31,19.337541538698584
6,32,25.80062995590418
6,33,20.294043766007526
6,34,24.1823606295331
6,35,31.831304567885017
6,36,18.51491603761739
6,37,26.506192832542077
6,38,29.409925371092115
6,39,16.17111770403613
6,40,20.24233685930058
6,41,21.623395870495756
6,42,25.341855847248514
6,43,20.507058057183837
6,44,17.373028987974372
6,45,16.138338294528797
6,46,20.474649443138322
6,47,21.61579213692983
6,48,23.83107057508551
6,49,21.00348366704572
6,50,22.013787934370498
6,51,20.025451938034188
6,52,20.145947932357668
6,53,21.325031613280967
6,54,20.2265824602372
6,55,19.673975247568563
6,56,20.99789679153006
6,57,23.4277436253186
6,58,22.067145750641128
6,59,17.661598202323653
6,60,21.994935070888825
6,61,17.97303089976398
6,62,19.971767679534256
6,63,23.542906294249867
6,64,22.434507404313305
6,65,22.42551926976198
6,66,23.442888744251192
6,67,19.778962816399176
6,68,20.81894620886914
6,69,24.710485205630402
6,70,19.88351038037665
6,71,26.356049434273167
6,72,24.99438625893608
6,73,23.371013424671926
6,74,25.003689893166083
6,75,22.037277331145223
6,76,21.078954552365442
6,77,22.100197308426424
6,78,22.018795720823555
6,79,24.32544456561531
6,80,28.408706669933554
6,81,17.39123092751165
6,82,22.13040382028171
6,83,20.50113748894435
6,84,21.07658411923745
6,85,21.580400994395248
6,86,20.72849131686568
6,87,22.543751550015028
6,88,21.558230798163656
6,89,21.599725511080408
6,90,22.923608926588535
6,91,24.738893880618974
6,92,19.835607251859567
6,93,22.663037908758437
6,94,22.318137451550545
6,95,22.890886711051593
6,96,25.804647311812325
6,97,20.830189998763565
6,98,22.399971232487236
6,99,23.197374611036263
6,100,23.536404331911672
6,101,23.701568487872596
6,102,24.936197507449037
6,103,22.216842920304384
6,104,20.131701401626863
6,105,19.049209121034067
6,106,23.216506541252578
6,107,28.910077821280133
6,108,23.356367225653756
6,109,23.73235138564375
6,110,26.826220974215033
7,1,41.39643866264412
7,2,43.51907599616935
7,3,40.49500677938872
7,4,38.94100703845233
7,5,34.48680890167577
7,6,37.29693673616234
7,7,33.788699356760596
7,8,31.912130304139634
7,9,31.57651606435181
7,10,35.09003337927079
7,11,39.59068301835167
7,12,37.131871431808385
7,13,35.029813518027645
7,14,26.906080086233676
7,15,26.73158461821562
7,16,26.180692079524036
7,17,28.66206866532009
7,18,30.390388074537043
7,19,27.916773537318605
7,20,23.146461502770453
7,21,26.50113598496398
7,22,23.765292856661283
7,23,29.153715458351172
7,24,30.69854914893802
7,25,25.361621529004253
7,26,29.63957156636439
7,27,29.191514350623915
7,28,26.03735656564109
7,29,24.71254261508116
7,30,26.476085014759793
7,31,26.009338823481787
7,32,30.997018139640375
7,33,25.98292441028887
7,34,29.006936879864607
7,35,27.274592195034174
7,36,29.3866213556012
7,37,26.435774038427578
7,38,35.62663847279413
7,39,32.8179358909231
7,40,28.473704488612096
7,41,27.154148399816357
7,42,26.89357875965549
7,43,28.43683604559619
7,44,27.564350971088338
7,45,32.82276462556301
7,46,29.231677868710577
7,47,29.48496027644189
7,48,29.169013581412926
7,49,32.05982181161118
7,50,28.979379831092682
7,51,31.13731169638172
7,52,36.14521749168741
7,53,33.76250837263144
7,54,30.657105771640996
7,55,30.106401897107883
7,56,38.668898935959426
7,57,28.122279243371583
7,58,26.97506738811515
7,59,28.345092263345972
7,60,28.35400202675209
7,61,31.8150763787589
7,62,31.930261093730337
7,63,29.3417393226301
7,64,34.886717820549016
7,65,25.295493456752283
7,66,37.02143897150713
7,67,25.587927586262012
7,68,35.23297684399829
7,69,29.94875818142757
7,70,26.55855437247322
7,71,35.10318938154473
7,72,29.427435410505264
7,73,33.45556342227077
7,74,33.11122275764252
7,75,33.32054646646938
7,76,30.61621175189811
7,77,30.463205539292677
7,78,33.613054221956126
7,79,30.05056291262201
7,80,36.947497921798956
7,81,30.36174311407807
7,82,37.210343313092146
7,83,33.90043520797378
7,84,26.725373992531843
7,85,36.70601091070826
8,1,55.53560383012949
8,2,31.792728456865238
8,3,31.658549329597346
8,4,27.3364297698708
8,5,25.570604681724205
8,6,22.86598169064777
8,7,20.948887897487857
8,8,22.112532756265722
8,9,20.85134926482394
8,10,19.94763622171752
8,11,23.27222189991051
8,12,22.184148522665506
8,13,18.216591106009833
8,14,20.010010197207404
8,15,20.599607672376628
8,16,20.994001662680166
8,17,21.497143743636155
8,18,20.416019224613084
8,19,28.354994456286832
8,20,25.54911779310905
8,21,26.007358463303156
8,22,25.559501898217086
8,23,20.03864014124035
8,24,22.67734952440342
8,25,19.958478276951194
8,26,19.924140075591282
8,27,18.168180888100288
8,28,19.335095827651934
8,29,19.139248521181113
8,30,22.79281676259411
8,31,18.829226740222683
8,32,16.963830166641834
8,33,17.676476702854615
8,34,17.10200280329974
8,35,17.72471485983811
8,36,16.951063458416705
8,37,18.128148480694474
8,38,17.479403293369174
8,39,19.51265460361485
8,40,21.90684008527776
8,41,18.383583293237127
8,42,18.44607202373893
8,43,17.82474518648539
8,44,17.908540056399673
8,45,20.31152966402674
8,46,19.973974980057267
8,47,18.432578205382868
8,48,19.577952816414975
8,49,18.09555188928774
8,50,19.12186925489921
8,51,21.467000139720685
8,52,19.860209344037315
8,53,18.778788143688352
8,54,22.946140535640954
8,55,20.271701751531694
8,56,20.62754385044368
8,57,18.512476881133303
8,58,18.67283450574197
8,59,20.640888890879694
8,60,19.031764128307024
8,61,19.25644295969329
8,62,19.297349588873892
8,63,21.99542263890447
8,64,18.119897052508712
8,65,20.41150196530906
8,66,18.200654077405094
8,67,20.337462631455118
8,68,20.200810362133726
8,69,17.83573699825117
8,70,18.508073886150335
8,71,18.72773081538818
8,72,19.292349902528283
8,73,18.288820308848482
8,74,18.830731589953256
8,75,21.37688303927194
8,76,22.878409559994132
8,77,16.371241204574428
8,78,19.530872771428903
8,79,20.85052865288955
8,80,19.962992760005456
8,81,24.57678099291551
8,82,20.82123128332182
8,83,22.32432088811929
8,84,20.037393644271447
8,85,18.375793822440578
8,86,19.333704516224707
8,87,17.916871733678246
8,88,19.590752178413467
8,89,19.52017304340338
8,90,18.591478236270248
8,91,17.21501275832382
8,92,18.389751843570508
8,93,20.742621551391874
8,94,20.129599089828268
8,95,19.63462690628787
8,96,19.6464453427635
8,97,20.68174036717464
8,98,19.224655400779156
8,99,19.989742284464825
8,100,18.321429260361477
8,101,19.69032067320049
8,102,20.53753065686449
8,103,22.123562172593182
8,104,21.063211599655535
8,105,20.96179784703788
8,106,22.14746379381238
8,107,18.311127399796177
8,108,20.967397994840198
8,109,22.534009573633163
8,110,21.577648117293506
8,111,18.959625009963116
8,112,18.90714595512981
8,113,18.81986247132708
8,114,18.437717685481193
8,115,21.6310306443259
8,116,20.57749252669093
8,117,17.996052518549437
8,118,20.38200381719342
8,119,17.873520824622886
8,120,19.547079340772008
8,121,20.30751931421377
8,122,24.66252200752081
8,123,25.585093933777593
8,124,25.57658864948676
8,125,25.09906505738424
8,126,18.126393093969266
8,127,19.91638200311022
8,128,19.531825826728884
8,129,18.541046824833334
8,130,21.651400612426762
8,131,21.88739276170638
8,132,22.11762201524891
8,133,17.961563968477336
8,134,19.110854760011637
8,135,19.89827178444746
8,136,17.708552923006245
8,137,21.665704650421507
