Year,Month,Raw_scale,Chow_Lin_old,Sparse,Standardized_input
2012,12,32.13318438876481,35.9403883964189,32.0475855850027,28.319578817279552
2013,1,23.648474559793716,38.6598074655354,38.9376973635049,32.037888753519915
2013,2,18.64111255871952,38.482854913421,39.6320176398373,30.379770651112324
2013,3,20.534065459681415,38.9224580300009,39.0331014104391,22.204625657952498
2013,4,23.138060887557007,37.6740779868615,40.1145563875472,17.302608992997772
2013,5,52.695188591670366,40.2919060960009,40.1772863496426,53.22537235748536
2013,6,41.651628355277225,44.9133973922323,39.6177304571196,37.5058773109191
2013,7,42.619607660784695,44.2024921071675,39.0005855114321,38.37751737304458
2013,8,43.77693260157863,43.4207795351011,39.7265644463031,41.75026598030525
2013,9,53.31050014173246,35.4384949539802,38.1497664012638,48.097098301467234
2013,10,56.99386738328597,32.408200446948,38.7856571306215,58.627758867886115
2013,11,49.209874721248575,36.9096909339997,38.7432044559623,44.8072685890931
2013,12,42.057911250320394,36.9530643104017,36.3590566179765,43.96117133586677
2014,1,25.901927801809983,36.9706561174853,41.1461640241047,30.611559385043133
2014,2,21.037685572178148,40.5507147863867,43.5595357498045,29.627155124564688
2014,3,25.786049244297974,39.1688663366842,40.333382756249,26.82879676181764
2014,4,36.47611849360122,40.0036708920944,42.6719933564589,36.594639211505644
2014,5,45.64247958864476,41.4698345946414,39.8435210040486,40.34723727276676
2014,6,39.298242227471114,46.1984845714102,39.4011763106138,36.43489794760703
2014,7,50.585522992184345,46.8767165086491,42.6564183389162,56.493828858421665
2014,8,42.84212167950857,45.246495148809,39.9498938636086,40.99372375988196
2014,9,56.82265010616591,36.2432135115929,40.7307648665664,51.82677022816301
2014,10,53.24851897173967,34.3308299240178,39.2466831726946,49.63907217114361
2014,11,48.82673759176963,36.4040758302433,36.6245713400252,48.80263329814958
2014,12,35.30742835269564,38.3119244000526,35.6113778389766,33.57516860300222
2015,1,34.22739766450026,40.4351121581914,40.6233282606909,45.30371282408921
2015,2,17.934110010876417,41.862716517406,41.4446414962576,27.858220757292614
2015,3,30.998436337569597,43.9230828008522,43.6444823896855,36.106061577365594
2015,4,28.5966903603723,42.7193714359559,45.7748387074028,22.19068644362692
2015,5,53.91229104858518,46.041704675894,43.5386171480685,50.215975762628496
2015,6,46.67843479104724,46.5310407805877,43.4375246680306,50.66717344768502
2015,7,48.37169820099063,49.1340168659524,42.0698780049277,56.162014362535395
2015,8,50.36641601317898,46.788206762691,45.2061093006287,48.84889393430006
2015,9,55.75685227858593,36.1709420535705,41.2773982459624,46.67568173926673
2015,10,52.10144129112326,37.0888753321751,42.3842275681599,44.30795704255148
2015,11,52.38531609306369,37.3910899332173,39.6766045736136,49.30122841457157
2015,12,36.07191591010656,39.3148406835066,38.3233496365718,29.763393694086925
2016,1,25.437632071121605,43.1070227934286,45.647177617306,33.92556182951832
2016,2,13.873645332811654,40.7569701187678,46.1285673135061,22.026291113245396
2016,3,24.502496076161037,43.8900106497481,46.2872775254006,30.123177449725194
2016,4,24.976292635805056,42.2166914608195,46.5805730083508,31.16727260969162
2016,5,47.27674527628459,44.5682496789465,46.2536316765223,47.56448664463206
2016,6,41.84150590275802,50.4854512449744,46.625375489312,39.89329438509713
2016,7,46.12522738555464,54.0219604993,45.6341686153499,56.31223115227863
2016,8,45.07350715025117,47.0831215225129,44.1001014359143,50.34954271913144
2016,9,49.93809322786802,37.7821101296772,43.8158226054356,44.67719163404497
2016,10,50.48435575395106,39.9716502349646,43.4356693793418,51.7235046458661
2016,11,92.1581201620535,40.9267349449318,38.2789087698635,77.27645407226353
2016,12,66.48407992843673,43.3617276249856,35.3844274667541,43.132692647562635
2017,1,41.010598242737125,47.2013571295342,41.8731281449768,45.65532329516777
2017,2,31.00449291369145,40.8153403533238,42.8029557323669,33.0064772308031
2017,3,39.60216045821437,43.9273773193896,44.8845499619526,46.49172140657892
2017,4,45.74809078318058,52.2413131786613,54.7276013029209,44.89312766773009
2017,5,48.231799623553684,44.9968825849721,46.6569288934822,33.61081283827375
2017,6,49.73457408966787,51.1416973972573,45.7481121069065,44.418383744933685
2017,7,47.22085768620002,54.3687012648094,44.422450512367,49.93844180644554
2017,8,46.78478330559664,47.9333732806726,45.5407340032456,40.858211732010936
2017,9,55.39099508343431,44.7173920794819,45.3115237366154,56.31210585529374
2017,10,68.01789345395005,38.6022442401824,50.0025453561715,75.6469993970411
2017,11,44.322545875411315,40.7389327951698,46.6683804450848,39.263356744815994
2017,12,32.562178011002615,42.9463579031858,40.9920593305498,39.536007807545346
2018,1,45.69102178421839,43.1685360084075,48.7125272080325,58.222044928572814
2018,2,39.28975520438747,44.5410170166975,50.925620185986,47.95339736753394
2018,3,25.428117351459264,50.0020448720278,51.3499000887713,21.261642035430388
2018,4,29.707846171679567,48.301590594633,51.3011191115688,23.616426274826598
2018,5,52.60891517649076,55.2542531197527,48.599540229475,47.45343156648048
2018,6,50.34594856245954,58.7092885457592,48.2224223084975,54.585485909572775
2018,7,52.435032227109616,59.7034984216858,49.5918806540573,57.335983425125946
2018,8,49.85737781457699,50.9941444695278,48.7065430850094,41.95517901722333
2018,9,74.83622005005384,38.8205455481799,45.0138975884834,72.38418457138897
2018,10,77.42706730506778,41.7322318492964,49.1501006965849,78.03192722461785
2018,11,49.583903027835596,45.0810192438188,47.8023891932594,43.384319578031715
2018,12,39.21614107666928,50.1191760622214,47.0514054022826,40.24332385320325
2019,1,62.00882359490192,49.1027900586767,54.80031396567,57.32608700915059
2019,2,44.79009769613513,48.4212107182351,54.8018654374564,49.30508307502646
2019,3,44.5588933453579,46.6341346430487,52.8627757344798,29.104745286951253
2019,4,40.66830232230037,46.7104632536931,54.4785751133591,27.760058550495778
2019,5,66.10767491068279,53.6810072768872,53.8152679590093,46.26907442189013
2019,6,61.44102894166878,64.3453719534517,57.1244135901273,46.0836301606035
2019,7,39.255487351403055,62.2324027328319,52.3677447435473,53.954614368634196
2019,8,48.06216773905239,58.1899328060781,51.7154098748861,58.24480501744935
2019,9,71.29856763562155,52.0832504781083,50.7945917148856,65.28221765964976
2019,10,56.60073712208605,52.0346633211114,51.40141739702,67.92772842583425
2019,11,48.62782863643102,49.149651590035,49.3466538919055,58.798782178493425
2019,12,48.42584368345305,49.2605741469367,48.3364235567478,71.78862682491533
2020,1,39.46101740500486,64.8575094903009,56.3847411440971,25.608130378318435
2020,2,32.52265609781583,57.1789485216787,56.7782221948502,21.609705586934083
2020,3,57.2136949100852,48.8417392938259,58.9501577729054,66.84054067283466
2020,4,55.63508045287315,41.4356584765189,53.7960459898724,56.723706121828556
2020,5,51.4410635899362,55.8991122379014,55.0128236229421,33.72985039970055
2020,6,30.42621933684664,62.281890575743,58.5546511138948,14.259115375263123
2020,7,30.327984197025117,64.4119585243446,60.8714668704801,37.749056779582496
2020,8,48.78445349475319,55.0352772661056,57.0970500308191,47.747015871674144
2020,9,81.85049211978313,48.1622180077298,56.7261777202564,75.63378715403633
2020,10,98.66396142491067,58.144948248659,53.4167229920692,111.02392173784472
2020,11,78.73744556681308,55.2957635785278,49.372735857701,93.07961259805766
2020,12,66.89919945213595,60.4182438266475,55.0024727380952,87.95882537190815
2021,1,79.3771266772954,57.1981276158798,65.494543345899,81.52766365633342
2021,2,52.570145789606094,57.0099001603085,68.0164089378144,34.49113779217744
2021,3,48.411798552132026,60.0515078197742,62.7570050625515,42.112258348121074
2021,4,52.7457217875405,57.1901593642567,58.0122687177382,52.978818280608806
2021,5,56.79930877754695,61.9078286688688,58.8769278343267,59.75635505219179
2021,6,63.15714404714719,64.4759300431366,58.723047507006,69.81297851970041
2021,7,60.46510962687805,66.4385154023582,55.5378475709677,96.71291998584843
2021,8,70.39187363594846,63.9056310116516,58.1546681900062,83.65948635230818
2021,9,63.72278497597171,52.9951935425598,58.064936723569,49.08338762051495
2021,10,57.40111825459913,53.703170278717,57.2116986094352,40.85105734831912
2021,11,64.0750233397324,57.5208445648773,57.8179049496696,64.37483235488757
2021,12,40.595744847943145,57.3160918399525,51.0456428633576,34.35200500132981
