Country,Lag,MAE,RMSE,MAPE
AU,1,416.69396774306887,500.20345935972506,3.8058918566142923
AU,2,8.764540585356632e-09,1.268684320393103e-08,8.86980962142996e-11
AU,3,1.5942142843934041e-10,1.8146674173080577e-10,1.511363984983432e-12
AT,1,217.0845693960998,269.3776633834658,2.742103745795011
AT,2,138.3383033100852,184.0556214212407,1.6839443181394829
AT,3,84.41120658773166,103.73747628356708,1.1734435895897262
BE,1,138.5174057905027,177.21869737912414,1.7181173514930808
BE,2,115.74864785588218,139.0399886789376,1.5611470429044374
BE,3,61.26317217153488,80.96944293657268,0.8142764572021998
CA,1,459.3334463028712,571.8145407781936,2.223746128202446
CA,2,357.4280059657643,455.7930958404023,1.6032552110165392
CA,3,290.52856074616153,361.1540639948685,1.4893683195588656
CZ,1,182.03031965652224,221.6584685884234,4.263038123191423
CZ,2,92.62908809598795,105.31490147062613,2.459289785214342
CZ,3,2.2767684034382304e-10,2.684095491285155e-10,5.804963305921633e-12
DK,1,91.92342978293102,136.43072380956266,1.56821034786039
DK,2,87.98655526831782,122.17413389800473,1.5220449975783266
DK,3,65.86766631883779,79.82934296175262,1.2689610165617906
FI,1,150.66946567412435,186.4895433555581,3.1243374269862403
FI,2,110.37875377085794,134.46060852946425,2.3092844794557394
FI,3,72.69602279598489,86.34827713019621,1.5504796442470856
FR,1,566.5443381758158,707.7655611989554,1.1205348591209074
FR,2,529.8093015781535,636.5832202842277,1.056317296425005
FR,3,337.52735167441534,429.63732626719974,0.6717156166359918
DE,1,1516.1066914341698,1942.8385481685589,1.78362006942813
DE,2,1123.217528284586,1573.2245177265665,1.297807260289629
DE,3,707.1273866651153,878.2101990490605,0.8569174117922667
GR,1,93.73439245900869,109.70626761395056,5.288694852244985
GR,2,14.711961396718246,19.585022297423695,0.6765108982662216
GR,3,2.3606737479841447e-12,2.8427058895806248e-12,1.1435164659107816e-13
HU,1,105.80944292724503,153.39690107955656,4.157230804373891
HU,2,91.68275035325013,126.86554784816191,3.8627704208770126
HU,3,3.7407103677237916e-10,5.172112704332816e-10,2.0066909455545803e-11
IS,1,14.79844941445719,20.29883935730051,7.7871110751202774
IS,2,10.244758217695733,12.894263571192978,5.320487687741252
IS,3,5.408105362332406,7.4630446612599215,2.936245731020001
IE,1,51.33375685909286,61.67817628550449,2.680690889160246
IE,2,19.451100421470137,27.171644555863583,1.2721141626005648
IE,3,12.369354215307075,15.360411777738335,0.775332325053217
IT,1,492.568513269402,591.6438844531627,1.9907884763308132
IT,2,455.8211221511735,570.3495730529831,1.8544113832304747
IT,3,238.60014089948362,314.52242971890513,0.9428512774492076
JP,1,2651.941530593332,3475.3966196200054,1.864536071233724
JP,2,1941.8691970124617,2446.4208027778022,1.533085966169284
JP,3,1007.4428679371534,1225.6679672178907,0.7768596175086516
KR,1,1153.7501216643282,1458.0607895942946,2.4309475446282978
KR,2,452.80365095351675,572.6917462507898,1.3691984790758405
KR,3,3.575058309996331e-08,5.2309189087051786e-08,1.1052929549798429e-10
LU,1,28.294635090540492,31.488393861426584,3.6009934698003594
LU,2,4.7774707267168336e-11,7.126695892175481e-11,6.136348763731414e-12
LU,3,7.168392375416051e-11,1.165825678124234e-10,9.032928031399587e-12
MX,1,261.3264585166232,317.862339995172,3.7363759527937477
MX,2,113.04518090009041,149.89812880910276,1.62535175536479
MX,3,6.434493116103113e-09,7.54216154280348e-09,1.0495430705265794e-10
NL,1,310.40124701727785,395.14181852157895,2.3880553939224787
NL,2,260.15047643451436,330.33649669604887,1.9854325852700607
NL,3,189.77245710732956,232.8138195875088,1.5117195776240762
NZ,1,52.27471949240822,62.20188493847482,3.9869179481222052
NZ,2,1.652831717645033e-11,2.274934523316142e-11,1.2466190892617833e-12
NZ,3,9.28734012771971e-12,1.0640318111472402e-11,7.238368323224852e-13
NO,1,86.60817316089383,107.08275207591994,2.03579848299891
NO,2,59.427923270457086,78.05922365631069,1.479700549953917
NO,3,23.51964494780816,28.965007347264603,0.6274467660059705
PL,1,245.9247363255715,326.87909899740174,3.5994978420186485
PL,2,91.65460937800906,111.96628043253662,1.5692137061959086
PL,3,3.026596257566578e-11,5.0177683497507044e-11,4.3556394615945173e-13
PT,1,122.70251086439148,165.33671890653306,5.274722486932617
PT,2,57.13008656991297,75.45879855473956,2.838009578839141
PT,3,29.317657962584313,34.55901420478748,1.8455938385541448
SK,1,66.72297866764515,82.59566273728541,7.886871514490778
SK,2,33.54626515793468,41.144087994589846,4.946714767360376
SK,3,5.787228474218864e-11,8.013960501311539e-11,7.712098684882652e-12
ES,1,295.92798602669586,372.3727831335252,2.4801119276766914
ES,2,229.03616061417583,280.58454643455804,2.0361172432149344
ES,3,123.93606643800798,163.8205173620238,1.072992495769864
SE,1,285.8074433807702,372.2988818904144,2.3599083468333037
SE,2,161.42935355747719,201.3232438404086,1.2653885588978555
SE,3,9.840732673183084e-10,1.2738622503852464e-09,8.139905637304045e-12
CH,1,8.787992555880919e-10,1.0227078862875849e-09,8.082534264355347e-12
CH,2,2.9558577807620168e-12,4.50176909753812e-12,2.20292007202956e-14
CH,3,1.2050804798491299e-11,1.425036281579414e-11,9.182234326222004e-14
TR,1,391.84342552634405,481.0972637351245,5.968801294537456
TR,2,122.03346593779337,143.4269369694629,1.9630268299635143
TR,3,3.801925562253349e-09,4.909686122217856e-09,6.197742534652683e-11
GB,1,2205.6803619931125,3011.0636444018055,5.099248690368433
GB,2,1190.297758413183,1749.4848440320104,2.8304273713900057
GB,3,348.34081826709644,454.64475894018744,0.9227163673972805
US,1,4825.414224707292,5691.801646274847,1.2906887821986006
US,2,4412.130842702614,5366.063407363187,1.2083632763715695
US,3,2975.7533649380784,3752.6941811709717,0.8376196889313449
AR,1,134.43032101623479,166.2194607640696,4.426335711345984
AR,2,2.957373605264972e-10,3.6235428454460487e-10,1.0245970568045962e-11
AR,3,7.579122514774403e-12,8.63471303350932e-12,2.5021974351665254e-13
CL,1,1.8255263967148494e-10,2.1854275741229387e-10,1.2949164255560266e-11
CL,2,1.5631940186722204e-12,1.7446392636455592e-12,1.0989129468737904e-13
CL,3,9.947598300641403e-13,1.2987197418164968e-12,6.648282860211025e-14
CN,1,1216.7309971103325,1735.0615065707875,0.7765288089846255
CN,2,2.31728855786579e-07,2.644920694475161e-07,1.875209692726879e-10
CN,3,4.7896589551653184e-09,6.436472423211738e-09,3.602255449141403e-12
EE,1,21.437319642489747,24.62434209347514,5.912050727464866
EE,2,1.758220236069974e-10,2.7591656679628005e-10,4.404616242973287e-11
EE,3,4.4213521732672234e-12,5.9794820386461826e-12,1.2881784909758965e-12
IL,1,270.8086572984821,357.3585442399233,3.3896297599196794
IL,2,182.24099362963057,225.49880149096174,2.228214378405824
IL,3,3.856980997211808e-09,4.831933342666167e-09,5.7220460706557256e-11
RO,1,120.26198164756569,146.86119279574092,6.873329366607889
RO,2,100.35503000728104,122.48766651655446,5.901593861497394
RO,3,1.9263511190233244e-09,2.3225909806842915e-09,1.212969160915691e-10
RU,1,1002.4574518951267,1211.3901519097417,3.6647267052689427
RU,2,614.1629883415862,707.9829943336272,2.1007785992999786
RU,3,1.668558979872614e-09,2.168884965290814e-09,6.305320167779451e-12
SG,1,277.6507586015639,354.00394755381967,4.303089205545764
SG,2,147.2236816964305,185.04386951789655,2.6135930625170416
SG,3,3.682783388189579e-09,5.6100583327995475e-09,5.770934793044467e-11
SI,1,44.27122490514212,53.11590300619277,4.914955228412083
SI,2,18.03568124204415,22.924861846719654,1.7991001803477562
SI,3,3.516902324918192e-11,4.776036011157142e-11,4.321638713348234e-12
ZA,1,166.88483774074635,219.53260398090327,4.4968248026232525
ZA,2,17.706908008923325,23.86158469981122,0.3629766493468942
ZA,3,2.5251852896283655e-11,3.234559478244767e-11,6.187831219273831e-13
TW,1,360.44167713928266,406.6804375575982,1.6228378258224545
TW,2,206.18593613268212,245.54967194248988,1.0989030147778664
TW,3,1.0397917848374499e-09,1.3034782783409961e-09,5.579429855121019e-12
LV,1,21.77204708341103,26.237298010770758,10.901946093894836
LV,2,12.715101638376334,17.44059452225308,5.484668889454629
LV,3,6.510815278728076e-11,8.492060047598769e-11,3.801047029770574e-11
LT,1,24.67931859689418,28.310368103483036,4.161932091625361
LT,2,5.915623546570714e-11,7.551978322054553e-11,1.1053956378562473e-11
LT,3,1.4050982599655981e-11,1.7610322581060795e-11,2.5109338056077743e-12
CO,1,114.56166319102097,133.1952884946021,10.18387951327889
CO,2,1.4363519897285316e-10,1.8966994650688052e-10,1.7008993957414725e-11
CO,3,4.726124253855752e-12,5.586541922890573e-12,5.015107670777627e-13
