Lag,MAE,RMSE,MAPE
1.0,487.15777874331474,1898.5310332385782,2.1881245597746695
2.0,513.0889605017503,1886.5820318841888,2.1795320594210996
3.0,542.2972687526959,1905.911131926295,2.213302312913077
