Lag,MAE,RMSE,MAPE
1.0,868.0726788623331,3407.3893106852256,5.680300793638096
2.0,839.8533991773347,3090.1943719111814,5.661217148338146
3.0,857.5952247814498,3215.3539224255283,5.569441864694129
