Lag,MAE,RMSE,MAPE
1.0,133.85436805367928,278.25010324879497,0.19532104383880286
2.0,133.4658719519838,273.1824603084541,0.19883853244369604
3.0,126.81457624856304,265.73690964429323,0.1882131436637902
