draw,delta,Year,Month,NN,Sax,Mosley,date
6,0.014194545086319066,2008,3,36.214962387922526,39.1165915125153,40.2129505181045,2008-03-01
6,0.014194545086319066,2008,4,38.03350937097735,35.6159967768006,37.8504984863919,2008-04-01
6,0.014194545086319066,2008,5,44.32485679410861,37.6091787237613,36.8427044521292,2008-05-01
6,0.014194545086319066,2008,6,36.97715724934776,40.832556558926,39.5811440722983,2008-06-01
6,0.014194545086319066,2008,7,43.45588633250485,39.7222103455026,37.5198452777637,2008-07-01
6,0.014194545086319066,2008,8,40.4174026305112,38.2395986574368,35.5720366523734,2008-08-01
6,0.014194545086319066,2008,9,37.826459021256234,33.9390601023044,37.1794671005526,2008-09-01
6,0.014194545086319066,2008,10,38.5753774461343,35.7880045091079,42.1945448477368,2008-10-01
6,0.014194545086319066,2008,11,33.87645938675279,36.9296951091067,34.0869254179271,2008-11-01
6,0.014194545086319066,2008,12,28.56466788089733,37.6099267676472,35.6210118513054,2008-12-01
6,0.014194545086319066,2009,1,34.79140075993472,34.5038790513281,35.2489393544582,2009-01-01
6,0.014194545086319066,2009,2,26.136230874059272,35.6169067082288,36.8706860077405,2009-02-01
6,0.014194545086319066,2009,3,36.56499583287521,37.0941334089327,39.0561565142298,2009-03-01
6,0.014194545086319066,2009,4,36.18586886157165,38.217646229763,38.5499542854467,2009-04-01
6,0.014194545086319066,2009,5,37.708015987656886,37.7733250845989,36.5088271719195,2009-05-01
6,0.014194545086319066,2009,6,42.12046653990561,40.2172634452594,38.6856689638381,2009-06-01
6,0.014194545086319066,2009,7,35.98772495898347,41.3097383344391,37.2093057707204,2009-07-01
6,0.014194545086319066,2009,8,45.68437127783083,40.6980537909665,38.2141263957071,2009-08-01
6,0.014194545086319066,2009,9,41.26740202411259,33.5997409307427,35.8982124925994,2009-09-01
6,0.014194545086319066,2009,10,29.60701141741699,31.6618434869577,39.0599893575749,2009-10-01
6,0.014194545086319066,2009,11,36.155959858675004,37.6063434647557,35.9400016408502,2009-11-01
6,0.014194545086319066,2009,12,43.11175243531977,37.0223268923694,34.0793328732573,2009-12-01
6,0.014194545086319066,2010,1,28.101471950411806,37.3040469306713,37.3324562217654,2010-01-01
6,0.014194545086319066,2010,2,29.943182683382375,35.5167671637215,37.7185865053814,2010-02-01
6,0.014194545086319066,2010,3,40.201435017203224,37.7073723116369,43.8650382103662,2010-03-01
6,0.014194545086319066,2010,4,39.48681739286454,35.478404420193,42.4547292761795,2010-04-01
6,0.014194545086319066,2010,5,43.49026003141387,38.4418559157215,37.9212417405837,2010-05-01
6,0.014194545086319066,2010,6,40.16579368776525,41.9536026516187,37.3294387953287,2010-06-01
6,0.014194545086319066,2010,7,34.0363455421058,43.1959120614222,36.5611825537783,2010-07-01
6,0.014194545086319066,2010,8,39.091205173071764,39.9343564538418,35.9587758287146,2010-08-01
6,0.014194545086319066,2010,9,43.81479010476918,32.7736780022943,33.3616731436752,2010-09-01
6,0.014194545086319066,2010,10,36.60176025172301,33.7926738822277,34.3210838547451,2010-10-01
6,0.014194545086319066,2010,11,35.04705902707386,33.8617637204632,36.323907300291,2010-11-01
6,0.014194545086319066,2010,12,34.72846102867534,34.748148376648,31.560468459651,2010-12-01
6,0.014194545086319066,2011,1,33.975100207463655,38.82756974914,39.8456401814422,2011-01-01
6,0.014194545086319066,2011,2,33.002858710476126,36.3042847743038,38.1499058115584,2011-02-01
6,0.014194545086319066,2011,3,41.56803565136313,39.8842644956956,43.4273188213024,2011-03-01
6,0.014194545086319066,2011,4,38.089809756616965,36.3475773622169,41.0401340500366,2011-04-01
6,0.014194545086319066,2011,5,41.64915320227005,38.0047273701718,38.0567237299561,2011-05-01
6,0.014194545086319066,2011,6,42.32399624648271,40.8768531393659,38.4856959971162,2011-06-01
6,0.014194545086319066,2011,7,41.331413412851965,45.8296516401783,37.7637950698583,2011-07-01
6,0.014194545086319066,2011,8,42.043167828742334,38.9519616896249,37.7962369281492,2011-08-01
6,0.014194545086319066,2011,9,45.412279922093056,33.5801858675042,35.4779181051565,2011-09-01
6,0.014194545086319066,2011,10,33.06363305229662,34.287770858914,36.6412974380226,2011-10-01
6,0.014194545086319066,2011,11,31.46838857947238,35.7832906975031,35.6159709688511,2011-11-01
6,0.014194545086319066,2011,12,31.597836338659018,36.8475352641696,33.2250358073384,2011-12-01
6,0.014194545086319066,2012,1,28.290590954396716,38.3322423380927,40.3176817337952,2012-01-01
6,0.014194545086319066,2012,2,36.94740503787643,37.849118334681,40.7940533754154,2012-02-01
6,0.014194545086319066,2012,3,37.135088213275296,37.9967734699162,39.7297014335373,2012-03-01
6,0.014194545086319066,2012,4,40.515213145354586,37.9247616326346,38.657801840876,2012-04-01
6,0.014194545086319066,2012,5,37.32249495246629,39.6361796464693,39.6642533244553,2012-05-01
6,0.014194545086319066,2012,6,42.52668185180864,44.054969566281,40.4733220112585,2012-06-01
6,0.014194545086319066,2012,7,40.23296332139693,44.6772384463298,36.9580012999513,2012-07-01
6,0.014194545086319066,2012,8,42.1109852873026,38.2830406023781,37.3302533538792,2012-08-01
6,0.014194545086319066,2012,9,40.83435966455291,33.1110943666381,37.548880461094,2012-09-01
6,0.014194545086319066,2012,10,38.27939608742855,34.30355280596,37.8159263528314,2012-10-01
6,0.014194545086319066,2012,11,38.05205135202652,32.7110470730984,33.4829459068017,2012-11-01
6,0.014194545086319066,2012,12,32.57317681101257,35.9403883964189,32.0475855850027,2012-12-01
6,0.014194545086319066,2013,1,38.831455206700234,38.6598074655354,38.9376973635049,2013-01-01
6,0.014194545086319066,2013,2,38.372615245065575,38.482854913421,39.6320176398373,2013-02-01
6,0.014194545086319066,2013,3,34.29200738069824,38.9224580300009,39.0331014104391,2013-03-01
6,0.014194545086319066,2013,4,36.56435321797656,37.6740779868615,40.1145563875472,2013-04-01
6,0.014194545086319066,2013,5,37.1352803531606,40.2919060960009,40.1772863496426,2013-05-01
6,0.014194545086319066,2013,6,39.323244817505675,44.9133973922323,39.6177304571196,2013-06-01
6,0.014194545086319066,2013,7,42.59918366983498,44.2024921071675,39.0005855114321,2013-07-01
6,0.014194545086319066,2013,8,39.774912807491155,43.4207795351011,39.7265644463031,2013-08-01
6,0.014194545086319066,2013,9,40.235381578536035,35.4384949539802,38.1497664012638,2013-09-01
6,0.014194545086319066,2013,10,40.580448129899956,32.408200446948,38.7856571306215,2013-10-01
6,0.014194545086319066,2013,11,41.74512193083224,36.9096909339997,38.7432044559623,2013-11-01
6,0.014194545086319066,2013,12,38.823219833948755,36.9530643104017,36.3590566179765,2013-12-01
6,0.014194545086319066,2014,1,38.10524982654725,36.9706561174853,41.1461640241047,2014-01-01
6,0.014194545086319066,2014,2,39.79273787031138,40.5507147863867,43.5595357498045,2014-02-01
6,0.014194545086319066,2014,3,40.31379235125606,39.1688663366842,40.333382756249,2014-03-01
6,0.014194545086319066,2014,4,48.306518384369156,40.0036708920944,42.6719933564589,2014-04-01
6,0.014194545086319066,2014,5,43.58503019083871,41.4698345946414,39.8435210040486,2014-05-01
6,0.014194545086319066,2014,6,39.004799222285065,46.1984845714102,39.4011763106138,2014-06-01
6,0.014194545086319066,2014,7,46.42061359040741,46.8767165086491,42.6564183389162,2014-07-01
6,0.014194545086319066,2014,8,43.27717172715743,45.246495148809,39.9498938636086,2014-08-01
6,0.014194545086319066,2014,9,33.648517279271864,36.2432135115929,40.7307648665664,2014-09-01
6,0.014194545086319066,2014,10,39.023033016862556,34.3308299240178,39.2466831726946,2014-10-01
6,0.014194545086319066,2014,11,36.502077835516175,36.4040758302433,36.6245713400252,2014-11-01
6,0.014194545086319066,2014,12,33.795941327243845,38.3119244000526,35.6113778389766,2014-12-01
6,0.014194545086319066,2015,1,35.565342230181024,40.4351121581914,40.6233282606909,2015-01-01
6,0.014194545086319066,2015,2,38.21628394669471,41.862716517406,41.4446414962576,2015-02-01
6,0.014194545086319066,2015,3,42.39340107552445,43.9230828008522,43.6444823896855,2015-03-01
6,0.014194545086319066,2015,4,44.22739334594457,42.7193714359559,45.7748387074028,2015-04-01
6,0.014194545086319066,2015,5,43.14000488395824,46.041704675894,43.5386171480685,2015-05-01
6,0.014194545086319066,2015,6,46.06819658996187,46.5310407805877,43.4375246680306,2015-06-01
6,0.014194545086319066,2015,7,44.03828456481381,49.1340168659524,42.0698780049277,2015-07-01
6,0.014194545086319066,2015,8,48.13081030974358,46.788206762691,45.2061093006287,2015-08-01
6,0.014194545086319066,2015,9,43.205835395734304,36.1709420535705,41.2773982459624,2015-09-01
6,0.014194545086319066,2015,10,43.68394511571582,37.0888753321751,42.3842275681599,2015-10-01
6,0.014194545086319066,2015,11,33.63526810303793,37.3910899332173,39.6766045736136,2015-11-01
6,0.014194545086319066,2015,12,45.096234438689756,39.3148406835066,38.3233496365718,2015-12-01
6,0.014194545086319066,2016,1,40.47017033586905,43.1070227934286,45.647177617306,2016-01-01
6,0.014194545086319066,2016,2,41.94409284280398,40.7569701187678,46.1285673135061,2016-02-01
6,0.014194545086319066,2016,3,43.376239158799386,43.8900106497481,46.2872775254006,2016-03-01
6,0.014194545086319066,2016,4,43.022419334244034,42.2166914608195,46.5805730083508,2016-04-01
6,0.014194545086319066,2016,5,46.17256722401904,44.5682496789465,46.2536316765223,2016-05-01
6,0.014194545086319066,2016,6,44.40892796922853,50.4854512449744,46.625375489312,2016-06-01
6,0.014194545086319066,2016,7,44.589733427519036,54.0219604993,45.6341686153499,2016-07-01
6,0.014194545086319066,2016,8,45.009060464187385,47.0831215225129,44.1001014359143,2016-08-01
6,0.014194545086319066,2016,9,45.08000603700662,37.7821101296772,43.8158226054356,2016-09-01
6,0.014194545086319066,2016,10,45.306051372193764,39.9716502349646,43.4356693793418,2016-10-01
6,0.014194545086319066,2016,11,46.37444388101397,40.9267349449318,38.2789087698635,2016-11-01
6,0.014194545086319066,2016,12,42.41798885617226,43.3617276249856,35.3844274667541,2016-12-01
6,0.014194545086319066,2017,1,36.23587424581509,47.2013571295342,41.8731281449768,2017-01-01
6,0.014194545086319066,2017,2,34.7094142339076,40.8153403533238,42.8029557323669,2017-02-01
6,0.014194545086319066,2017,3,40.51410716013825,43.9273773193896,44.8845499619526,2017-03-01
6,0.014194545086319066,2017,4,56.201136921728306,52.2413131786613,54.7276013029209,2017-04-01
6,0.014194545086319066,2017,5,58.7918815810093,44.9968825849721,46.6569288934822,2017-05-01
6,0.014194545086319066,2017,6,45.86279130248423,51.1416973972573,45.7481121069065,2017-06-01
6,0.014194545086319066,2017,7,49.64422454590646,54.3687012648094,44.422450512367,2017-07-01
6,0.014194545086319066,2017,8,38.59489216035513,47.9333732806726,45.5407340032456,2017-08-01
6,0.014194545086319066,2017,9,47.2793330398044,44.7173920794819,45.3115237366154,2017-09-01
6,0.014194545086319066,2017,10,63.252314817330436,38.6022442401824,50.0025453561715,2017-10-01
6,0.014194545086319066,2017,11,42.5275407990312,40.7389327951698,46.6683804450848,2017-11-01
6,0.014194545086319066,2017,12,36.01745871912958,42.9463579031858,40.9920593305498,2017-12-01
6,0.014194545086319066,2018,1,40.36976604694982,43.1685360084075,48.7125272080325,2018-01-01
6,0.014194545086319066,2018,2,48.0186775227351,44.5410170166975,50.925620185986,2018-02-01
6,0.014194545086319066,2018,3,48.3727581022723,50.0020448720278,51.3499000887713,2018-03-01
6,0.014194545086319066,2018,4,49.10095875501449,48.301590594633,51.3011191115688,2018-04-01
6,0.014194545086319066,2018,5,43.69285845832021,55.2542531197527,48.599540229475,2018-05-01
6,0.014194545086319066,2018,6,47.45437014318753,58.7092885457592,48.2224223084975,2018-06-01
6,0.014194545086319066,2018,7,46.831002399614405,59.7034984216858,49.5918806540573,2018-07-01
6,0.014194545086319066,2018,8,42.31304427124289,50.9941444695278,48.7065430850094,2018-08-01
6,0.014194545086319066,2018,9,46.43681639762826,38.8205455481799,45.0138975884834,2018-09-01
6,0.014194545086319066,2018,10,51.678926465628535,41.7322318492964,49.1501006965849,2018-10-01
6,0.014194545086319066,2018,11,59.272728531166905,45.0810192438188,47.8023891932594,2018-11-01
6,0.014194545086319066,2018,12,62.8854386582476,50.1191760622214,47.0514054022826,2018-12-01
6,0.014194545086319066,2019,1,39.38426617284549,49.1027900586767,54.80031396567,2019-01-01
6,0.014194545086319066,2019,2,51.91906734999395,48.4212107182351,54.8018654374564,2019-02-01
6,0.014194545086319066,2019,3,44.397263858456085,46.6341346430487,52.8627757344798,2019-03-01
6,0.014194545086319066,2019,4,52.08996409557292,46.7104632536931,54.4785751133591,2019-04-01
6,0.014194545086319066,2019,5,50.632107333258155,53.6810072768872,53.8152679590093,2019-05-01
6,0.014194545086319066,2019,6,38.38551679621324,64.3453719534517,57.1244135901273,2019-06-01
6,0.014194545086319066,2019,7,56.575493260869635,62.2324027328319,52.3677447435473,2019-07-01
6,0.014194545086319066,2019,8,56.90375797648095,58.1899328060781,51.7154098748861,2019-08-01
6,0.014194545086319066,2019,9,63.07638891377569,52.0832504781083,50.7945917148856,2019-09-01
6,0.014194545086319066,2019,10,61.26482430364696,52.0346633211114,51.40141739702,2019-10-01
6,0.014194545086319066,2019,11,58.56081484737075,49.149651590035,49.3466538919055,2019-11-01
6,0.014194545086319066,2019,12,58.655988070610235,49.2605741469367,48.3364235567478,2019-12-01
6,0.014194545086319066,2020,1,40.151862942320584,64.8575094903009,56.3847411440971,2020-01-01
6,0.014194545086319066,2020,2,55.34709606110197,57.1789485216787,56.7782221948502,2020-02-01
6,0.014194545086319066,2020,3,65.38926830421941,48.8417392938259,58.9501577729054,2020-03-01
6,0.014194545086319066,2020,4,74.83526509454502,41.4356584765189,53.7960459898724,2020-04-01
6,0.014194545086319066,2020,5,56.17151539800895,55.8991122379014,55.0128236229421,2020-05-01
6,0.014194545086319066,2020,6,45.07662057522058,62.281890575743,58.5546511138948,2020-06-01
6,0.014194545086319066,2020,7,59.33549576705969,64.4119585243446,60.8714668704801,2020-07-01
6,0.014194545086319066,2020,8,59.65085210625088,55.0352772661056,57.0970500308191,2020-08-01
6,0.014194545086319066,2020,9,65.29056033561518,48.1622180077298,56.7261777202564,2020-09-01
6,0.014194545086319066,2020,10,52.72644722036488,58.144948248659,53.4167229920692,2020-10-01
6,0.014194545086319066,2020,11,45.59068235040477,55.2957635785278,49.372735857701,2020-11-01
6,0.014194545086319066,2020,12,52.3976018928711,60.4182438266475,55.0024727380952,2020-12-01
6,0.014194545086319066,2021,1,51.75127639465732,57.1981276158798,65.494543345899,2021-01-01
6,0.014194545086319066,2021,2,62.792581770104455,57.0099001603085,68.0164089378144,2021-02-01
6,0.014194545086319066,2021,3,58.95052189966697,60.0515078197742,62.7570050625515,2021-03-01
6,0.014194545086319066,2021,4,66.27456616062977,57.1901593642567,58.0122687177382,2021-04-01
6,0.014194545086319066,2021,5,55.93750903864508,61.9078286688688,58.8769278343267,2021-05-01
6,0.014194545086319066,2021,6,52.10228265953845,64.4759300431366,58.723047507006,2021-06-01
6,0.014194545086319066,2021,7,52.140275449803916,66.4385154023582,55.5378475709677,2021-07-01
6,0.014194545086319066,2021,8,59.64218011783402,63.9056310116516,58.1546681900062,2021-08-01
6,0.014194545086319066,2021,9,79.95629196279778,52.9951935425598,58.064936723569,2021-09-01
6,0.014194545086319066,2021,10,72.78358147250864,53.703170278717,57.2116986094352,2021-10-01
6,0.014194545086319066,2021,11,52.89144103301105,57.5208445648773,57.8179049496696,2021-11-01
6,0.014194545086319066,2021,12,44.49039235314361,57.3160918399525,51.0456428633576,2021-12-01
7,0.0027561279487905007,2004,1,33.36521169738888,28.688237282898,32.9606514484556,2004-01-01
7,0.0027561279487905007,2004,2,21.32117836122099,28.0386032639846,28.4558868950222,2004-02-01
7,0.0027561279487905007,2004,3,18.630437349769704,30.0931395578973,30.2525550930859,2004-03-01
7,0.0027561279487905007,2004,4,27.637299649224463,30.6333424335577,33.7808424765506,2004-04-01
7,0.0027561279487905007,2004,5,24.864223826839222,33.0627543992953,31.6507212929523,2004-05-01
7,0.0027561279487905007,2004,6,37.44892080770261,33.2544075087679,31.6587891196557,2004-06-01
7,0.0027561279487905007,2004,7,44.68442006445292,36.4270251773139,32.9217596441761,2004-07-01
7,0.0027561279487905007,2004,8,42.81850960369091,32.2225893089656,30.4018512590676,2004-08-01
7,0.0027561279487905007,2004,9,28.85763747973707,27.5393104116167,32.6307118488807,2004-09-01
7,0.0027561279487905007,2004,10,44.002152398800696,28.2327981289782,31.766303426661,2004-10-01
7,0.0027561279487905007,2004,11,23.792761365051593,32.8381373540475,30.3444773786476,2004-11-01
7,0.0027561279487905007,2004,12,27.47427512009592,33.8666828966522,28.0724778408197,2004-12-01
7,0.0027561279487905007,2005,1,35.08302214741975,31.4615155398743,32.6671964988913,2005-01-01
7,0.0027561279487905007,2005,2,21.767575496945394,30.4934522754843,32.544889218487,2005-02-01
7,0.0027561279487905007,2005,3,38.62644717685115,33.6500493216966,35.7795726606667,2005-03-01
7,0.0027561279487905007,2005,4,34.75828334792968,32.4918181436384,33.8750117317527,2005-04-01
7,0.0027561279487905007,2005,5,19.91831751081889,35.1788021128944,29.6011765246062,2005-05-01
7,0.0027561279487905007,2005,6,50.29443203961164,34.764156329613,33.2454243669526,2005-06-01
7,0.0027561279487905007,2005,7,26.03045785238309,35.9844842594659,30.0612715531735,2005-07-01
7,0.0027561279487905007,2005,8,34.75716577190276,32.2556477236717,34.9235512406195,2005-08-01
7,0.0027561279487905007,2005,9,37.53508839475244,29.6351244067091,34.2360364309853,2005-09-01
7,0.0027561279487905007,2005,10,34.0377024944338,29.2210080367915,30.9919574982107,2005-10-01
7,0.0027561279487905007,2005,11,26.155646724916714,32.055035311153,31.8481434937687,2005-11-01
7,0.0027561279487905007,2005,12,31.342351346435724,33.1153968434087,30.532259086287,2005-12-01
7,0.0027561279487905007,2006,1,22.66602527044983,35.30346727897,35.013139522378,2006-01-01
7,0.0027561279487905007,2006,2,38.12485106864511,35.0798265185375,34.8342699673328,2006-02-01
7,0.0027561279487905007,2006,3,24.78463353694192,36.9804848612701,38.5993575231929,2006-03-01
7,0.0027561279487905007,2006,4,24.5441282421101,30.0198173238652,36.8786690520013,2006-04-01
7,0.0027561279487905007,2006,5,39.329764015572096,35.947193810547,33.8555136040802,2006-05-01
7,0.0027561279487905007,2006,6,39.54425174018771,34.625655438862,33.6094958619321,2006-06-01
7,0.0027561279487905007,2006,7,37.5126390644691,36.633343669143,31.8792424183594,2006-07-01
7,0.0027561279487905007,2006,8,50.35095921305714,35.4435467782351,31.6968876335872,2006-08-01
7,0.0027561279487905007,2006,9,32.805483006868435,31.4652671580101,31.9955079222751,2006-09-01
7,0.0027561279487905007,2006,10,31.24716778534352,29.807644289955,34.4949787731576,2006-10-01
7,0.0027561279487905007,2006,11,30.74523733142715,32.8944423663793,32.995797175069,2006-11-01
7,0.0027561279487905007,2006,12,36.49199199939001,33.9464427806876,32.2942728210963,2006-12-01
7,0.0027561279487905007,2007,1,31.021257546291693,36.5246980658169,33.9689213714052,2007-01-01
7,0.0027561279487905007,2007,2,20.255513911745915,33.855521778791,37.4531488693721,2007-02-01
7,0.0027561279487905007,2007,3,33.382774250963024,37.6945684492484,36.9922024193878,2007-03-01
7,0.0027561279487905007,2007,4,42.15135418280417,33.5808743781561,36.6768488716377,2007-04-01
7,0.0027561279487905007,2007,5,34.822295377722305,38.7053590596694,35.7294986670825,2007-05-01
7,0.0027561279487905007,2007,6,42.58540435495129,36.9602582926724,35.5832246210842,2007-06-01
7,0.0027561279487905007,2007,7,49.24120015860923,38.8007442801057,36.765081838147,2007-07-01
7,0.0027561279487905007,2007,8,36.410767516071175,36.7338717853361,37.4714265283471,2007-08-01
7,0.0027561279487905007,2007,9,36.41371534248594,32.8273402925849,33.7704645176445,2007-09-01
7,0.0027561279487905007,2007,10,34.905764889893725,32.3450929487437,36.3843020107406,2007-10-01
7,0.0027561279487905007,2007,11,40.915262180210256,33.890640006747,35.8187776702519,2007-11-01
7,0.0027561279487905007,2007,12,25.64939385359326,35.8357342274704,31.1408061802414,2007-12-01
7,0.0027561279487905007,2008,1,36.06194199085114,37.3624807260872,39.3632546599204,2008-01-01
7,0.0027561279487905007,2008,2,35.18997014317745,36.745148993141,33.4860654458338,2008-02-01
7,0.0027561279487905007,2008,3,36.22093493558881,39.1165915125153,40.2129505181045,2008-03-01
7,0.0027561279487905007,2008,4,38.0366974990814,35.6159967768006,37.8504984863919,2008-04-01
7,0.0027561279487905007,2008,5,44.31846562167646,37.6091787237613,36.8427044521292,2008-05-01
7,0.0027561279487905007,2008,6,36.97698522836683,40.832556558926,39.5811440722983,2008-06-01
7,0.0027561279487905007,2008,7,43.44869784866111,39.7222103455026,37.5198452777637,2008-07-01
7,0.0027561279487905007,2008,8,40.410564562230434,38.2395986574368,35.5720366523734,2008-08-01
7,0.0027561279487905007,2008,9,37.824693943743966,33.9390601023044,37.1794671005526,2008-09-01
7,0.0027561279487905007,2008,10,38.574956540191145,35.7880045091079,42.1945448477368,2008-10-01
7,0.0027561279487905007,2008,11,33.87626422582854,36.9296951091067,34.0869254179271,2008-11-01
7,0.0027561279487905007,2008,12,28.570276242939794,37.6099267676472,35.6210118513054,2008-12-01
7,0.0027561279487905007,2009,1,34.79268807960469,34.5038790513281,35.2489393544582,2009-01-01
7,0.0027561279487905007,2009,2,26.153102116288284,35.6169067082288,36.8706860077405,2009-02-01
7,0.0027561279487905007,2009,3,36.56801418744336,37.0941334089327,39.0561565142298,2009-03-01
7,0.0027561279487905007,2009,4,36.19073015620344,38.217646229763,38.5499542854467,2009-04-01
7,0.0027561279487905007,2009,5,37.70746502171862,37.7733250845989,36.5088271719195,2009-05-01
7,0.0027561279487905007,2009,6,42.114645091527,40.2172634452594,38.6856689638381,2009-06-01
7,0.0027561279487905007,2009,7,35.9861066252982,41.3097383344391,37.2093057707204,2009-07-01
7,0.0027561279487905007,2009,8,45.673934671826295,40.6980537909665,38.2141263957071,2009-08-01
7,0.0027561279487905007,2009,9,41.26166529822983,33.5997409307427,35.8982124925994,2009-09-01
7,0.0027561279487905007,2009,10,29.613613675712095,31.6618434869577,39.0599893575749,2009-10-01
7,0.0027561279487905007,2009,11,36.154972867400744,37.6063434647557,35.9400016408502,2009-11-01
7,0.0027561279487905007,2009,12,43.10426303708942,37.0223268923694,34.0793328732573,2009-12-01
7,0.0027561279487905007,2010,1,28.113590051835338,37.3040469306713,37.3324562217654,2010-01-01
7,0.0027561279487905007,2010,2,29.953829470914197,35.5167671637215,37.7185865053814,2010-02-01
7,0.0027561279487905007,2010,3,40.20570577977939,37.7073723116369,43.8650382103662,2010-03-01
7,0.0027561279487905007,2010,4,39.491802176800974,35.478404420193,42.4547292761795,2010-04-01
7,0.0027561279487905007,2010,5,43.484122150010435,38.4418559157215,37.9212417405837,2010-05-01
7,0.0027561279487905007,2010,6,40.161207763829005,41.9536026516187,37.3294387953287,2010-06-01
7,0.0027561279487905007,2010,7,34.035297942504975,43.1959120614222,36.5611825537783,2010-07-01
7,0.0027561279487905007,2010,8,39.08539198749422,39.9343564538418,35.9587758287146,2010-08-01
7,0.0027561279487905007,2010,9,43.807130135797294,32.7736780022943,33.3616731436752,2010-09-01
7,0.0027561279487905007,2010,10,36.5986514566199,33.7926738822277,34.3210838547451,2010-10-01
7,0.0027561279487905007,2010,11,35.04620755389225,33.8617637204632,36.323907300291,2010-11-01
7,0.0027561279487905007,2010,12,34.725645420982005,34.748148376648,31.560468459651,2010-12-01
7,0.0027561279487905007,2011,1,33.98180762858796,38.82756974914,39.8456401814422,2011-01-01
7,0.0027561279487905007,2011,2,33.014252449494975,36.3042847743038,38.1499058115584,2011-02-01
7,0.0027561279487905007,2011,3,41.568831584754314,39.8842644956956,43.4273188213024,2011-03-01
7,0.0027561279487905007,2011,4,38.09536019585022,36.3475773622169,41.0401340500366,2011-04-01
7,0.0027561279487905007,2011,5,41.64374106617144,38.0047273701718,38.0567237299561,2011-05-01
7,0.0027561279487905007,2011,6,42.317972649340376,40.8768531393659,38.4856959971162,2011-06-01
7,0.0027561279487905007,2011,7,41.32425837028487,45.8296516401783,37.7637950698583,2011-07-01
7,0.0027561279487905007,2011,8,42.03792310422081,38.9519616896249,37.7962369281492,2011-08-01
7,0.0027561279487905007,2011,9,45.40352138093135,33.5801858675042,35.4779181051565,2011-09-01
7,0.0027561279487905007,2011,10,33.067551746228276,34.287770858914,36.6412974380226,2011-10-01
7,0.0027561279487905007,2011,11,31.47163278949754,35.7832906975031,35.6159709688511,2011-11-01
7,0.0027561279487905007,2011,12,31.598819943425916,36.8475352641696,33.2250358073384,2011-12-01
7,0.0027561279487905007,2012,1,28.304480390186523,38.3322423380927,40.3176817337952,2012-01-01
7,0.0027561279487905007,2012,2,36.953334044967555,37.849118334681,40.7940533754154,2012-02-01
7,0.0027561279487905007,2012,3,37.139224400442096,37.9967734699162,39.7297014335373,2012-03-01
7,0.0027561279487905007,2012,4,40.515067219820395,37.9247616326346,38.657801840876,2012-04-01
7,0.0027561279487905007,2012,5,37.32162503554498,39.6361796464693,39.6642533244553,2012-05-01
7,0.0027561279487905007,2012,6,42.52111858511116,44.054969566281,40.4733220112585,2012-06-01
7,0.0027561279487905007,2012,7,40.22599529308959,44.6772384463298,36.9580012999513,2012-07-01
7,0.0027561279487905007,2012,8,42.10587692591838,38.2830406023781,37.3302533538792,2012-08-01
7,0.0027561279487905007,2012,9,40.83253205393011,33.1110943666381,37.548880461094,2012-09-01
7,0.0027561279487905007,2012,10,38.27993826817845,34.30355280596,37.8159263528314,2012-10-01
7,0.0027561279487905007,2012,11,38.0486922517469,32.7110470730984,33.4829459068017,2012-11-01
7,0.0027561279487905007,2012,12,32.57252220996191,35.9403883964189,32.0475855850027,2012-12-01
7,0.0027561279487905007,2013,1,38.836882178761385,38.6598074655354,38.9376973635049,2013-01-01
7,0.0027561279487905007,2013,2,38.378254648793785,38.482854913421,39.6320176398373,2013-02-01
7,0.0027561279487905007,2013,3,34.29885586740164,38.9224580300009,39.0331014104391,2013-03-01
7,0.0027561279487905007,2013,4,36.56925070683685,37.6740779868615,40.1145563875472,2013-04-01
7,0.0027561279487905007,2013,5,37.1350458632113,40.2919060960009,40.1772863496426,2013-05-01
7,0.0027561279487905007,2013,6,39.31906802539081,44.9133973922323,39.6177304571196,2013-06-01
7,0.0027561279487905007,2013,7,42.59153591372062,44.2024921071675,39.0005855114321,2013-07-01
7,0.0027561279487905007,2013,8,39.77258799221408,43.4207795351011,39.7265644463031,2013-08-01
7,0.0027561279487905007,2013,9,40.2339360986547,35.4384949539802,38.1497664012638,2013-09-01
7,0.0027561279487905007,2013,10,40.579952019155286,32.408200446948,38.7856571306215,2013-10-01
7,0.0027561279487905007,2013,11,41.74250246810401,36.9096909339997,38.7432044559623,2013-11-01
7,0.0027561279487905007,2013,12,38.81935238940559,36.9530643104017,36.3590566179765,2013-12-01
7,0.0027561279487905007,2014,1,38.11042564149798,36.9706561174853,41.1461640241047,2014-01-01
7,0.0027561279487905007,2014,2,39.79966187302297,40.5507147863867,43.5595357498045,2014-02-01
7,0.0027561279487905007,2014,3,40.31553085088828,39.1688663366842,40.333382756249,2014-03-01
7,0.0027561279487905007,2014,4,48.303047006402345,40.0036708920944,42.6719933564589,2014-04-01
7,0.0027561279487905007,2014,5,43.579223104727106,41.4698345946414,39.8435210040486,2014-05-01
7,0.0027561279487905007,2014,6,39.00375231055565,46.1984845714102,39.4011763106138,2014-06-01
7,0.0027561279487905007,2014,7,46.413354020427036,46.8767165086491,42.6564183389162,2014-07-01
7,0.0027561279487905007,2014,8,43.27054695884067,45.246495148809,39.9498938636086,2014-08-01
7,0.0027561279487905007,2014,9,33.6554217672641,36.2432135115929,40.7307648665664,2014-09-01
7,0.0027561279487905007,2014,10,39.02453142635119,34.3308299240178,39.2466831726946,2014-10-01
