variant,sweep_id,run_name,run_id,state,url,config,final_ensemble_val_rmse,final_ensemble_val_mae,final_ensemble_val_mape,final_avg_train_rmse,final_avg_val_rmse,test_rmse,test_mae,test_mape,test_r2
MGTwRD,mqgc38my,lyric-sweep-2,1ywdxhfz,finished,https://wandb.ai/epfl_stip/nowcasting-rd-mlp/runs/1ywdxhfz,"{""batch_size"": 32, ""dataset_variant"": ""MGTwRD"", ""dropout_rate"": 0.2, ""embedding_dim"": 4, ""hidden1_dim"": 128, ""hidden2_dim"": 16, ""hidden3_dim"": 0, ""learning_rate"": 0.01607025942266466, ""lr_gamma"": 0.1, ""lr_milestone"": 1200, ""num_epochs"": 30000, ""optimizer"": ""adamw"", ""patience"": 12000, ""size_ensemble"": 5, ""weight_decay"": 0.0001}",186.75119018554688,110.9607162475586,47.43658828735352,172.1858703613281,200.83694458007812,241.95594787597656,148.05917358398438,55.239410400390625,-5.4152350425720215
MGTwRD,mqgc38my,autumn-sweep-31,ucuekvla,finished,https://wandb.ai/epfl_stip/nowcasting-rd-mlp/runs/ucuekvla,"{""batch_size"": 64, ""dataset_variant"": ""MGTwRD"", ""dropout_rate"": 0.1, ""embedding_dim"": 4, ""hidden1_dim"": 128, ""hidden2_dim"": 32, ""hidden3_dim"": 0, ""learning_rate"": 0.01934896683050876, ""lr_gamma"": 0.3, ""lr_milestone"": 1200, ""num_epochs"": 18000, ""optimizer"": ""adamw"", ""patience"": 12000, ""size_ensemble"": 3, ""weight_decay"": 0}",205.8890838623047,130.76629638671875,59.01365280151367,159.3589324951172,207.3839365641276,260.2563781738281,164.8332977294922,63.83457946777344,-6.422371864318848
MGTwRD,mqgc38my,effortless-sweep-14,0lxu2k3h,finished,https://wandb.ai/epfl_stip/nowcasting-rd-mlp/runs/0lxu2k3h,"{""batch_size"": 64, ""dataset_variant"": ""MGTwRD"", ""dropout_rate"": 0, ""embedding_dim"": 4, ""hidden1_dim"": 200, ""hidden2_dim"": 32, ""hidden3_dim"": 32, ""learning_rate"": 0.005217163914484264, ""lr_gamma"": 0.5, ""lr_milestone"": 1200, ""num_epochs"": 12000, ""optimizer"": ""adamw"", ""patience"": 12000, ""size_ensemble"": 3, ""weight_decay"": 0.001}",169.00875854492188,108.64950561523438,62.163055419921875,136.47984822591147,171.22342427571616,233.74673461914065,144.589599609375,67.43013000488281,-4.987301349639893
