variant,sweep_id,run_name,run_id,state,url,config,final_ensemble_val_rmse,final_ensemble_val_mae,final_ensemble_val_mape,final_avg_train_rmse,final_avg_val_rmse,test_rmse,test_mae,test_mape,test_r2
MGT,6glj87rl,amber-sweep-19,z4odl6xe,finished,https://wandb.ai/epfl_stip/nowcasting-rd-mlp/runs/z4odl6xe,"{""batch_size"": 16, ""dataset_variant"": ""MGT"", ""dropout_rate"": 0, ""embedding_dim"": 4, ""hidden1_dim"": 256, ""hidden2_dim"": 20, ""hidden3_dim"": 32, ""learning_rate"": 0.001343426411348681, ""lr_gamma"": 0.3, ""lr_milestone"": 300, ""num_epochs"": 12000, ""optimizer"": ""adamw"", ""patience"": 8000, ""size_ensemble"": 3, ""weight_decay"": 0}",152.24874877929688,113.82799530029295,69.96575164794922,118.33667755126952,169.66768900553384,196.8395233154297,149.17762756347656,82.6725082397461,-2.87664532661438
MGT,6glj87rl,dutiful-sweep-12,37ebary9,finished,https://wandb.ai/epfl_stip/nowcasting-rd-mlp/runs/37ebary9,"{""batch_size"": 32, ""dataset_variant"": ""MGT"", ""dropout_rate"": 0.1, ""embedding_dim"": 4, ""hidden1_dim"": 256, ""hidden2_dim"": 20, ""hidden3_dim"": 32, ""learning_rate"": 0.0053928737979756615, ""lr_gamma"": 0.3, ""lr_milestone"": 800, ""num_epochs"": 18000, ""optimizer"": ""adamw"", ""patience"": 8000, ""size_ensemble"": 3, ""weight_decay"": 0.0001}",194.3889312744141,119.01952362060548,82.8573989868164,146.9796396891276,195.7765858968099,247.96121215820312,147.3184814453125,84.71253204345703,-5.151754379272461
MGT,6glj87rl,fallen-sweep-6,wabe0575,finished,https://wandb.ai/epfl_stip/nowcasting-rd-mlp/runs/wabe0575,"{""batch_size"": 16, ""dataset_variant"": ""MGT"", ""dropout_rate"": 0, ""embedding_dim"": 4, ""hidden1_dim"": 200, ""hidden2_dim"": 32, ""hidden3_dim"": 16, ""learning_rate"": 0.012872864504181144, ""lr_gamma"": 0.3, ""lr_milestone"": 300, ""num_epochs"": 12000, ""optimizer"": ""adamw"", ""patience"": 8000, ""size_ensemble"": 3, ""weight_decay"": 0.001}",111.99073028564452,83.23828125,79.1375503540039,225.01917521158853,191.5371551513672,147.95611572265625,113.43175506591795,113.13469696044922,-1.1902680397033691
