Lag,MAE,RMSE,MAPE
1.0,246.6490441272593,589.9304170428984,0.3448172754305467
2.0,226.6123322556293,499.3353840278311,0.3209444651821782
3.0,246.43637876467386,524.9784321205412,0.34357575917506433
