Lag,MAE,RMSE,MAPE
1.0,91789.24000254925,115107.34257540612,251.91321355837056
2.0,88654.33667944776,111137.27031644764,241.7477783806122
3.0,86782.63299766008,108872.83415182079,236.2229827145506
