Year,Month,NN,Sax,Mosley,date
2009,3,33.939052449688454,37.0941334089327,39.0561565142298,2009-03-01
2009,4,35.55304851364597,38.217646229763,38.5499542854467,2009-04-01
2009,5,42.73006073119068,37.7733250845989,36.5088271719195,2009-05-01
2009,6,41.61525681273335,40.2172634452594,38.6856689638381,2009-06-01
2009,7,30.661134880674712,41.3097383344391,37.2093057707204,2009-07-01
2009,8,43.16675274700943,40.6980537909665,38.2141263957071,2009-08-01
2009,9,43.90597758229765,33.5997409307427,35.8982124925994,2009-09-01
2009,10,34.449282001644214,31.6618434869577,39.0599893575749,2009-10-01
2009,11,39.39328686334165,37.6063434647557,35.9400016408502,2009-11-01
2009,12,42.07333689343821,37.0223268923694,34.0793328732573,2009-12-01
2010,1,34.076399905265966,37.3040469306713,37.3324562217654,2010-01-01
2010,2,33.05055726393368,35.5167671637215,37.7185865053814,2010-02-01
2010,3,36.261618142394425,37.7073723116369,43.8650382103662,2010-03-01
2010,4,35.69335560679999,35.478404420193,42.4547292761795,2010-04-01
2010,5,43.507579051289476,38.4418559157215,37.9212417405837,2010-05-01
2010,6,37.54031309178486,41.9536026516187,37.3294387953287,2010-06-01
2010,7,31.432990438239383,43.1959120614222,36.5611825537783,2010-07-01
2010,8,37.61257100733031,39.9343564538418,35.9587758287146,2010-08-01
2010,9,45.515457184018686,32.7736780022943,33.3616731436752,2010-09-01
2010,10,37.6662859503415,33.7926738822277,34.3210838547451,2010-10-01
2010,11,37.91999371129573,33.8617637204632,36.323907300291,2010-11-01
2010,12,34.431460537765936,34.748148376648,31.560468459651,2010-12-01
2011,1,32.45944379574305,38.82756974914,39.8456401814422,2011-01-01
2011,2,31.810796686631033,36.3042847743038,38.1499058115584,2011-02-01
2011,3,40.12200334136953,39.8842644956956,43.4273188213024,2011-03-01
2011,4,34.34478744650895,36.3475773622169,41.0401340500366,2011-04-01
2011,5,42.929342428038154,38.0047273701718,38.0567237299561,2011-05-01
2011,6,39.32172550651747,40.8768531393659,38.4856959971162,2011-06-01
2011,7,36.9848660306759,45.8296516401783,37.7637950698583,2011-07-01
2011,8,40.40965686839284,38.9519616896249,37.7962369281492,2011-08-01
2011,9,47.57679916990749,33.5801858675042,35.4779181051565,2011-09-01
2011,10,35.770257065031814,34.287770858914,36.6412974380226,2011-10-01
2011,11,37.61511594388247,35.7832906975031,35.6159709688511,2011-11-01
2011,12,36.18087862608933,36.8475352641696,33.2250358073384,2011-12-01
2012,1,30.53800060738111,38.3322423380927,40.3176817337952,2012-01-01
2012,2,37.13600166787115,37.849118334681,40.7940533754154,2012-02-01
2012,3,40.18714064255497,37.9967734699162,39.7297014335373,2012-03-01
2012,4,38.040903903679336,37.9247616326346,38.657801840876,2012-04-01
2012,5,39.63576231835593,39.6361796464693,39.6642533244553,2012-05-01
2012,6,37.41752813813674,44.054969566281,40.4733220112585,2012-06-01
2012,7,35.87831240661154,44.6772384463298,36.9580012999513,2012-07-01
2012,8,37.73912989023267,38.2830406023781,37.3302533538792,2012-08-01
2012,9,43.61565416440266,33.1110943666381,37.548880461094,2012-09-01
2012,10,40.789176210445625,34.30355280596,37.8159263528314,2012-10-01
2012,11,37.6619080144631,32.7110470730984,33.4829459068017,2012-11-01
2012,12,36.180888714763235,35.9403883964189,32.0475855850027,2012-12-01
2013,1,39.77525804333575,38.6598074655354,38.9376973635049,2013-01-01
2013,2,35.927826018236445,38.482854913421,39.6320176398373,2013-02-01
2013,3,34.22460011998926,38.9224580300009,39.0331014104391,2013-03-01
2013,4,35.58155217753376,37.6740779868615,40.1145563875472,2013-04-01
2013,5,37.26391009938332,40.2919060960009,40.1772863496426,2013-05-01
2013,6,36.781992899218814,44.9133973922323,39.6177304571196,2013-06-01
2013,7,39.17920536202636,44.2024921071675,39.0005855114321,2013-07-01
2013,8,42.60120711852606,43.4207795351011,39.7265644463031,2013-08-01
2013,9,45.70527804562252,35.4384949539802,38.1497664012638,2013-09-01
2013,10,40.908921022740934,32.408200446948,38.7856571306215,2013-10-01
2013,11,41.649700404547396,36.9096909339997,38.7432044559623,2013-11-01
2013,12,38.677772860489384,36.9530643104017,36.3590566179765,2013-12-01
2014,1,36.617093000185825,36.9706561174853,41.1461640241047,2014-01-01
2014,2,35.99341169321643,40.5507147863867,43.5595357498045,2014-02-01
2014,3,38.083509201547876,39.1688663366842,40.333382756249,2014-03-01
2014,4,42.65252776258961,40.0036708920944,42.6719933564589,2014-04-01
2014,5,42.331872445491676,41.4698345946414,39.8435210040486,2014-05-01
2014,6,37.16340061215647,46.1984845714102,39.4011763106138,2014-06-01
2014,7,45.1437957419091,46.8767165086491,42.6564183389162,2014-07-01
2014,8,43.46548796828388,45.246495148809,39.9498938636086,2014-08-01
2014,9,40.98447448156324,36.2432135115929,40.7307648665664,2014-09-01
2014,10,44.03069084079105,34.3308299240178,39.2466831726946,2014-10-01
2014,11,40.66195253714646,36.4040758302433,36.6245713400252,2014-11-01
2014,12,34.647266337185336,38.3119244000526,35.6113778389766,2014-12-01
2015,1,36.809711729497145,40.4351121581914,40.6233282606909,2015-01-01
2015,2,33.073915248686944,41.862716517406,41.4446414962576,2015-02-01
2015,3,39.71146970807788,43.9230828008522,43.6444823896855,2015-03-01
2015,4,39.28493558664839,42.7193714359559,45.7748387074028,2015-04-01
2015,5,45.144022159785,46.041704675894,43.5386171480685,2015-05-01
2015,6,45.83030149920351,46.5310407805877,43.4375246680306,2015-06-01
2015,7,38.73309877143062,49.1340168659524,42.0698780049277,2015-07-01
2015,8,46.984278451740735,46.788206762691,45.2061093006287,2015-08-01
2015,9,49.07455632843159,36.1709420535705,41.2773982459624,2015-09-01
2015,10,49.028981421361266,37.0888753321751,42.3842275681599,2015-10-01
2015,11,42.813281945692424,37.3910899332173,39.6766045736136,2015-11-01
2015,12,40.912447149444546,39.3148406835066,38.3233496365718,2015-12-01
2016,1,39.830614640951545,43.1070227934286,45.647177617306,2016-01-01
2016,2,37.2673819791591,40.7569701187678,46.1285673135061,2016-02-01
2016,3,38.246925771546856,43.8900106497481,46.2872775254006,2016-03-01
2016,4,37.90172034531438,42.2166914608195,46.5805730083508,2016-04-01
2016,5,46.570936781509836,44.5682496789465,46.2536316765223,2016-05-01
2016,6,40.684108611572604,50.4854512449744,46.625375489312,2016-06-01
2016,7,42.07248419151155,54.0219604993,45.6341686153499,2016-07-01
2016,8,43.76387080555928,47.0831215225129,44.1001014359143,2016-08-01
2016,9,48.596119173328255,37.7821101296772,43.8158226054356,2016-09-01
2016,10,50.89771864493019,39.9716502349646,43.4356693793418,2016-10-01
2016,11,53.73554067592771,40.9267349449318,38.2789087698635,2016-11-01
2016,12,48.604279281745754,43.3617276249856,35.3844274667541,2016-12-01
2017,1,34.70987623141724,47.2013571295342,41.8731281449768,2017-01-01
2017,2,28.820243233609027,40.8153403533238,42.8029557323669,2017-02-01
2017,3,36.46195591319129,43.9273773193896,44.8845499619526,2017-03-01
2017,4,59.15821482287989,52.2413131786613,54.7276013029209,2017-04-01
2017,5,62.74326175559629,44.9968825849721,46.6569288934822,2017-05-01
2017,6,44.68999518427882,51.1416973972573,45.7481121069065,2017-06-01
2017,7,51.247261300697005,54.3687012648094,44.422450512367,2017-07-01
2017,8,38.7845734340848,47.9333732806726,45.5407340032456,2017-08-01
2017,9,54.36714500130211,44.7173920794819,45.3115237366154,2017-09-01
2017,10,69.51896182264431,38.6022442401824,50.0025453561715,2017-10-01
2017,11,42.56738558182315,40.7389327951698,46.6683804450848,2017-11-01
2017,12,26.56209524511606,42.9463579031858,40.9920593305498,2017-12-01
2018,1,40.73320063493916,43.1685360084075,48.7125272080325,2018-01-01
2018,2,45.281649173260554,44.5410170166975,50.925620185986,2018-02-01
2018,3,46.947453146406765,50.0020448720278,51.3499000887713,2018-03-01
2018,4,44.975431242854086,48.301590594633,51.3011191115688,2018-04-01
2018,5,49.05548377199679,55.2542531197527,48.599540229475,2018-05-01
2018,6,47.77729181423575,58.7092885457592,48.2224223084975,2018-06-01
2018,7,44.61270506588617,59.7034984216858,49.5918806540573,2018-07-01
2018,8,41.336232575234135,50.9941444695278,48.7065430850094,2018-08-01
2018,9,50.01691592193038,38.8205455481799,45.0138975884834,2018-09-01
2018,10,58.35563825998457,41.7322318492964,49.1501006965849,2018-10-01
2018,11,61.20112649236219,45.0810192438188,47.8023891932594,2018-11-01
2018,12,56.13421765291747,50.1191760622214,47.0514054022826,2018-12-01
2019,1,33.55866292468249,49.1027900586767,54.80031396567,2019-01-01
2019,2,46.66729322051429,48.4212107182351,54.8018654374564,2019-02-01
2019,3,38.17589666272708,46.6341346430487,52.8627757344798,2019-03-01
2019,4,40.24489942322933,46.7104632536931,54.4785751133591,2019-04-01
2019,5,49.14906320801262,53.6810072768872,53.8152679590093,2019-05-01
2019,6,37.25567660260635,64.3453719534517,57.1244135901273,2019-06-01
2019,7,56.447095342759376,62.2324027328319,52.3677447435473,2019-07-01
2019,8,62.37084053482139,58.1899328060781,51.7154098748861,2019-08-01
2019,9,72.20859473431268,52.0832504781083,50.7945917148856,2019-09-01
2019,10,68.16016644072393,52.0346633211114,51.40141739702,2019-10-01
2019,11,64.51722250697364,49.149651590035,49.3466538919055,2019-11-01
2019,12,63.090041377730905,49.2605741469367,48.3364235567478,2019-12-01
2020,1,40.580858404965575,64.8575094903009,56.3847411440971,2020-01-01
2020,2,51.49594670452968,57.1789485216787,56.7782221948502,2020-02-01
2020,3,61.72748647006359,48.8417392938259,58.9501577729054,2020-03-01
2020,4,75.14213177862013,41.4356584765189,53.7960459898724,2020-04-01
2020,5,58.64930863056813,55.8991122379014,55.0128236229421,2020-05-01
2020,6,36.42201935487789,62.281890575743,58.5546511138948,2020-06-01
2020,7,50.0328803938283,64.4119585243446,60.8714668704801,2020-07-01
2020,8,52.583870768689415,55.0352772661056,57.0970500308191,2020-08-01
2020,9,74.28806638873289,48.1622180077298,56.7261777202564,2020-09-01
2020,10,63.66507228100003,58.144948248659,53.4167229920692,2020-10-01
2020,11,49.36522346313832,55.2957635785278,49.372735857701,2020-11-01
2020,12,58.01040340896905,60.4182438266475,55.0024727380952,2020-12-01
2021,1,53.60829187760837,57.1981276158798,65.494543345899,2021-01-01
2021,2,63.63240431017093,57.0099001603085,68.0164089378144,2021-02-01
2021,3,57.51410866641864,60.0515078197742,62.7570050625515,2021-03-01
2021,4,64.1168233975961,57.1901593642567,58.0122687177382,2021-04-01
2021,5,58.39206935803815,61.9078286688688,58.8769278343267,2021-05-01
2021,6,54.50188565985809,64.4759300431366,58.723047507006,2021-06-01
2021,7,51.920573478452006,66.4385154023582,55.5378475709677,2021-07-01
2021,8,61.931848740214406,63.9056310116516,58.1546681900062,2021-08-01
2021,9,67.4960479169395,52.9951935425598,58.064936723569,2021-09-01
2021,10,72.2255964873979,53.703170278717,57.2116986094352,2021-10-01
2021,11,55.326084742213474,57.5208445648773,57.8179049496696,2021-11-01
2021,12,49.04716567743348,57.3160918399525,51.0456428633576,2021-12-01
