Year,Month,weight,annual_weight,estimate,date,Model,Variant
2020,6,-0.00029050780066605555,0.05053868672244037,-3.8625968300501285,2020-06-01,Elastic Net,signed
2020,7,-0.00028010913362611057,0.05053868672244037,-3.7243359700899177,2020-07-01,Elastic Net,signed
2020,8,0.002717515290738261,0.05053868672244037,36.13213112884526,2020-08-01,Elastic Net,signed
2020,9,0.006096633397217262,0.05053868672244037,81.06094493875224,2020-09-01,Elastic Net,signed
2020,10,0.009269427089600463,0.05053868672244037,123.24646570791745,2020-10-01,Elastic Net,signed
2020,11,0.007012928601026539,0.05053868672244037,93.24402209368318,2020-11-01,Elastic Net,signed
2020,12,0.0063375790919296526,0.05053868672244037,84.26456313584202,2020-12-01,Elastic Net,signed
2021,1,0.001515918196624184,0.05053868672244035,21.28798292427123,2021-01-01,Elastic Net,signed
2021,2,-0.0011475637327949333,0.05053868672244035,-16.115194871763812,2021-02-01,Elastic Net,signed
2021,3,-0.0005246833352091954,0.05053868672244035,-7.36810858623929,2021-03-01,Elastic Net,signed
2021,4,-0.0010162905729053705,0.05053868672244035,-14.271730763761585,2021-04-01,Elastic Net,signed
2021,5,0.0013969175056806771,0.05053868672244035,19.61686064180028,2021-05-01,Elastic Net,signed
2021,6,0.000776982354122721,0.05053868672244035,10.911134336838577,2021-06-01,Elastic Net,signed
2021,7,0.00468217819249538,0.05053868672244035,65.75165443109151,2021-07-01,Elastic Net,signed
2021,8,0.004326418556284796,0.05053868672244035,60.75573507498037,2021-08-01,Elastic Net,signed
2021,9,0.0061596216126345036,0.05053868672244035,86.49933749838294,2021-09-01,Elastic Net,signed
2021,10,0.013161750770079984,0.05053868672244035,184.8299771524139,2021-10-01,Elastic Net,signed
2021,11,0.012065846202461008,0.05053868672244035,169.44023001826343,2021-11-01,Elastic Net,signed
2021,12,0.009141590972966596,0.05053868672244035,128.3750224560635,2021-12-01,Elastic Net,signed
2004,1,0.05944661488375652,0.6225564030412737,35.798136713878776,2004-01-01,Elastic Net,positive_part
2004,2,0.05628814751842465,0.6225564030412737,33.89614032986987,2004-02-01,Elastic Net,positive_part
2004,3,0.04897377816631685,0.6225564030412737,29.491502747821333,2004-03-01,Elastic Net,positive_part
2004,4,0.06083904747826269,0.6225564030412737,36.636645222403,2004-04-01,Elastic Net,positive_part
2004,5,0.04581763566744854,0.6225564030412737,27.590906374354105,2004-05-01,Elastic Net,positive_part
2004,6,0.04730607244933218,0.6225564030412737,28.48722761168659,2004-06-01,Elastic Net,positive_part
2004,7,0.04884239445007164,0.6225564030412737,29.412384832607483,2004-07-01,Elastic Net,positive_part
2004,8,0.05031057685984915,0.6225564030412737,30.29650909651891,2004-08-01,Elastic Net,positive_part
