Year,Month,NN,Sax,Mosley,date
2008,5,44.32410092782251,37.6091787237613,36.8427044521292,2008-05-01
2008,6,36.9771747941077,40.832556558926,39.5811440722983,2008-06-01
2008,7,43.455008824127184,39.7222103455026,37.5198452777637,2008-07-01
2008,8,40.41661874123233,38.2395986574368,35.5720366523734,2008-08-01
2008,9,37.82621476215547,33.9390601023044,37.1794671005526,2008-09-01
2008,10,38.5752545104345,35.7880045091079,42.1945448477368,2008-10-01
2008,11,33.87635981511803,36.9296951091067,34.0869254179271,2008-11-01
2008,12,28.565305201828604,37.6099267676472,35.6210118513054,2008-12-01
2009,1,34.791564048755404,34.5038790513281,35.2489393544582,2009-01-01
2009,2,26.138256560410106,35.6169067082288,36.8706860077405,2009-02-01
2009,3,36.565403661933345,37.0941334089327,39.0561565142298,2009-03-01
2009,4,36.18649387782101,38.217646229763,38.5499542854467,2009-04-01
2009,5,37.70792261717797,37.7733250845989,36.5088271719195,2009-05-01
2009,6,42.11979125686428,40.2172634452594,38.6856689638381,2009-06-01
2009,7,35.9875087613895,41.3097383344391,37.2093057707204,2009-07-01
2009,8,45.683122475328176,40.6980537909665,38.2141263957071,2009-08-01
2009,9,41.266670481112435,33.5997409307427,35.8982124925994,2009-09-01
2009,10,29.60781238470903,31.6618434869577,39.0599893575749,2009-10-01
2009,11,36.155817294210905,37.6063434647557,35.9400016408502,2009-11-01
2009,12,43.11083740862984,37.0223268923694,34.0793328732573,2009-12-01
2010,1,28.102927766193165,37.3040469306713,37.3324562217654,2010-01-01
2010,2,29.944477450336194,35.5167671637215,37.7185865053814,2010-02-01
2010,3,40.20195516684045,37.7073723116369,43.8650382103662,2010-03-01
2010,4,39.48750672616714,35.478404420193,42.4547292761795,2010-04-01
2010,5,43.48951484445468,38.4418559157215,37.9212417405837,2010-05-01
2010,6,40.165226263349936,41.9536026516187,37.3294387953287,2010-06-01
2010,7,34.03622762449511,43.1959120614222,36.5611825537783,2010-07-01
2010,8,39.09051406138237,39.9343564538418,35.9587758287146,2010-08-01
2010,9,43.81380852077157,32.7736780022943,33.3616731436752,2010-09-01
2010,10,36.601378632917175,33.7926738822277,34.3210838547451,2010-10-01
2010,11,35.046964908827725,33.8617637204632,36.323907300291,2010-11-01
2010,12,34.72807992472445,34.748148376648,31.560468459651,2010-12-01
2011,1,33.97589530886619,38.82756974914,39.8456401814422,2011-01-01
2011,2,33.004183365834756,36.3042847743038,38.1499058115584,2011-02-01
2011,3,41.56815904472481,39.8842644956956,43.4273188213024,2011-03-01
2011,4,38.090517981545574,36.3475773622169,41.0401340500366,2011-04-01
2011,5,41.64849791166531,38.0047273701718,38.0567237299561,2011-05-01
2011,6,42.32325188809698,40.8768531393659,38.4856959971162,2011-06-01
2011,7,41.33057362729799,45.8296516401783,37.7637950698583,2011-07-01
2011,8,42.042511586629765,38.9519616896249,37.7962369281492,2011-08-01
2011,9,45.41127432440695,33.5801858675042,35.4779181051565,2011-09-01
2011,10,33.064097220605476,34.287770858914,36.6412974380226,2011-10-01
2011,11,31.468764237734558,35.7832906975031,35.6159709688511,2011-11-01
2011,12,31.59794641137966,36.8475352641696,33.2250358073384,2011-12-01
2012,1,28.292257439439997,38.3322423380927,40.3176817337952,2012-01-01
2012,2,36.9481364686514,37.849118334681,40.7940533754154,2012-02-01
2012,3,37.135612803967646,37.9967734699162,39.7297014335373,2012-03-01
2012,4,40.51526593268135,37.9247616326346,38.657801840876,2012-04-01
2012,5,37.32237953514303,39.6361796464693,39.6642533244553,2012-05-01
2012,6,42.525984374397204,44.054969566281,40.4733220112585,2012-06-01
2012,7,40.23212884041894,44.6772384463298,36.9580012999513,2012-07-01
2012,8,42.11033930234042,38.2830406023781,37.3302533538792,2012-08-01
2012,9,40.834110427511625,33.1110943666381,37.548880461094,2012-09-01
2012,10,38.27946848635471,34.30355280596,37.8159263528314,2012-10-01
2012,11,38.05162786898897,32.7110470730984,33.4829459068017,2012-11-01
2012,12,32.57309519900278,35.9403883964189,32.0475855850027,2012-12-01
2013,1,38.832052246857806,38.6598074655354,38.9376973635049,2013-01-01
2013,2,38.37331337090971,38.482854913421,39.6320176398373,2013-02-01
2013,3,34.29282670783335,38.9224580300009,39.0331014104391,2013-03-01
2013,4,36.5649869628138,37.6740779868615,40.1145563875472,2013-04-01
2013,5,37.135227418979,40.2919060960009,40.1772863496426,2013-05-01
2013,6,39.32272648415168,44.9133973922323,39.6177304571196,2013-06-01
2013,7,42.598287586697,44.2024921071675,39.0005855114321,2013-07-01
2013,8,39.774646071367975,43.4207795351011,39.7265644463031,2013-08-01
2013,9,40.235218893814036,35.4384949539802,38.1497664012638,2013-09-01
2013,10,40.580402179822414,32.408200446948,38.7856571306215,2013-10-01
2013,11,41.74479261632769,36.9096909339997,38.7432044559623,2013-11-01
2013,12,38.822743632075586,36.9530643104017,36.3590566179765,2013-12-01
2014,1,38.10588114943286,36.9706561174853,41.1461640241047,2014-01-01
2014,2,39.793615298613815,40.5507147863867,43.5595357498045,2014-02-01
2014,3,40.3140181323945,39.1688663366842,40.333382756249,2014-03-01
2014,4,48.30616818777762,40.0036708920944,42.6719933564589,2014-04-01
2014,5,43.5843181194752,41.4698345946414,39.8435210040486,2014-05-01
2014,6,39.00461984553872,46.1984845714102,39.4011763106138,2014-06-01
2014,7,46.41977064359768,46.8767165086491,42.6564183389162,2014-07-01
2014,8,43.27640826684335,45.246495148809,39.9498938636086,2014-08-01
2014,9,33.649310008740386,36.2432135115929,40.7307648665664,2014-09-01
2014,10,39.02317312777687,34.3308299240178,39.2466831726946,2014-10-01
2014,11,36.5021393281063,36.4040758302433,36.6245713400252,2014-11-01
2014,12,33.79606051376965,38.3119244000526,35.6113778389766,2014-12-01
2015,1,35.56634103109128,40.4351121581914,40.6233282606909,2015-01-01
2015,2,38.21711799580514,41.862716517406,41.4446414962576,2015-02-01
2015,3,42.39374031862887,43.9230828008522,43.6444823896855,2015-03-01
2015,4,44.22766226411132,42.7193714359559,45.7748387074028,2015-04-01
2015,5,43.13961247679613,46.041704675894,43.5386171480685,2015-05-01
2015,6,46.06766088118174,46.5310407805877,43.4375246680306,2015-06-01
2015,7,44.03755748540795,49.1340168659524,42.0698780049277,2015-07-01
2015,8,48.130107314558096,46.788206762691,45.2061093006287,2015-08-01
2015,9,43.205675497590555,36.1709420535705,41.2773982459624,2015-09-01
2015,10,43.68405097386592,37.0888753321751,42.3842275681599,2015-10-01
2015,11,33.63601708040331,37.3910899332173,39.6766045736136,2015-11-01
2015,12,45.09545668055967,39.3148406835066,38.3233496365718,2015-12-01
2016,1,40.471005785515786,43.1070227934286,45.647177617306,2016-01-01
2016,2,41.945268449477325,40.7569701187678,46.1285673135061,2016-02-01
2016,3,43.37680850407949,43.8900106497481,46.2872775254006,2016-03-01
2016,4,43.023122211313954,42.2166914608195,46.5805730083508,2016-04-01
2016,5,46.172276478066735,44.5682496789465,46.2536316765223,2016-05-01
2016,6,44.40849825547698,50.4854512449744,46.625375489312,2016-06-01
2016,7,44.58910471235873,54.0219604993,45.6341686153499,2016-07-01
2016,8,45.00868558890686,47.0831215225129,44.1001014359143,2016-08-01
2016,9,45.07998258870409,37.7821101296772,43.8158226054356,2016-09-01
2016,10,45.30587082155391,39.9716502349646,43.4356693793418,2016-10-01
2016,11,46.37374851296077,40.9267349449318,38.2789087698635,2016-11-01
2016,12,42.41732899464242,43.3617276249856,35.3844274667541,2016-12-01
2017,1,36.236782245134656,47.2013571295342,41.8731281449768,2017-01-01
2017,2,34.71100588263703,40.8153403533238,42.8029557323669,2017-02-01
2017,3,40.51504105385132,43.9273773193896,44.8845499619526,2017-03-01
2017,4,56.20067269147668,52.2413131786613,54.7276013029209,2017-04-01
2017,5,58.79038118101607,44.9968825849721,46.6569288934822,2017-05-01
2017,6,45.862304009041544,51.1416973972573,45.7481121069065,2017-06-01
2017,7,49.643113864670944,54.3687012648094,44.422450512367,2017-07-01
2017,8,38.59520402459088,47.9333732806726,45.5407340032456,2017-08-01
2017,9,47.27913572928607,44.7173920794819,45.3115237366154,2017-09-01
2017,10,63.251393696122335,38.6022442401824,50.0025453561715,2017-10-01
2017,11,42.52786883907578,40.7389327951698,46.6683804450848,2017-11-01
2017,12,36.01806630973672,42.9463579031858,40.9920593305498,2017-12-01
2018,1,40.37113790479356,43.1685360084075,48.7125272080325,2018-01-01
2018,2,48.0197579994167,44.5410170166975,50.925620185986,2018-02-01
2018,3,48.37302866289929,50.0020448720278,51.3499000887713,2018-03-01
2018,4,49.1015599277689,48.301590594633,51.3011191115688,2018-04-01
2018,5,43.69305125378602,55.2542531197527,48.599540229475,2018-05-01
2018,6,47.45391574409361,58.7092885457592,48.2224223084975,2018-06-01
2018,7,46.83055659427348,59.7034984216858,49.5918806540573,2018-07-01
2018,8,42.31320739731903,50.9941444695278,48.7065430850094,2018-08-01
2018,9,46.4368038962206,38.8205455481799,45.0138975884834,2018-09-01
2018,10,51.678664143723516,41.7322318492964,49.1501006965849,2018-10-01
2018,11,59.271805682312845,45.0810192438188,47.8023891932594,2018-11-01
2018,12,62.88385654540042,50.1191760622214,47.0514054022826,2018-12-01
2019,1,39.385768789832674,49.1027900586767,54.80031396567,2019-01-01
2019,2,51.92010764043272,48.4212107182351,54.8018654374564,2019-02-01
2019,3,44.39834646055794,46.6341346430487,52.8627757344798,2019-03-01
2019,4,52.090536306542646,46.7104632536931,54.4785751133591,2019-04-01
2019,5,50.631843386930406,53.6810072768872,53.8152679590093,2019-05-01
2019,6,38.38636952720578,64.3453719534517,57.1244135901273,2019-06-01
2019,7,56.574839692036555,62.2324027328319,52.3677447435473,2019-07-01
2019,8,56.90305696539467,58.1899328060781,51.7154098748861,2019-08-01
2019,9,63.075691493252805,52.0832504781083,50.7945917148856,2019-09-01
2019,10,61.26408109445769,52.0346633211114,51.40141739702,2019-10-01
2019,11,58.559949766091336,49.149651590035,49.3466538919055,2019-11-01
2019,12,58.654861856358856,49.2605741469367,48.3364235567478,2019-12-01
2020,1,40.153884938159905,64.8575094903009,56.3847411440971,2020-01-01
2020,2,55.34796311787837,57.1789485216787,56.7782221948502,2020-02-01
2020,3,65.38854848878556,48.8417392938259,58.9501577729054,2020-03-01
2020,4,74.83375935375902,41.4356584765189,53.7960459898724,2020-04-01
2020,5,56.17100202228762,55.8991122379014,55.0128236229421,2020-05-01
2020,6,45.07726389934832,62.281890575743,58.5546511138948,2020-06-01
2020,7,59.33523551977523,64.4119585243446,60.8714668704801,2020-07-01
2020,8,59.64998118968316,55.0352772661056,57.0970500308191,2020-08-01
2020,9,65.2898735054472,48.1622180077298,56.7261777202564,2020-09-01
2020,10,52.726912244629844,58.144948248659,53.4167229920692,2020-10-01
2020,11,45.591195349523936,55.2957635785278,49.372735857701,2020-11-01
2020,12,52.39764841870485,60.4182438266475,55.0024727380952,2020-12-01
2021,1,51.75196169156585,57.1981276158798,65.494543345899,2021-01-01
2021,2,62.793001445484286,57.0099001603085,68.0164089378144,2021-02-01
2021,3,58.951164875488764,60.0515078197742,62.7570050625515,2021-03-01
2021,4,66.27409014673044,57.1901593642567,58.0122687177382,2021-04-01
2021,5,55.93792697770458,61.9078286688688,58.8769278343267,2021-05-01
2021,6,52.10246954179193,64.4759300431366,58.723047507006,2021-06-01
2021,7,52.14047634853009,66.4385154023582,55.5378475709677,2021-07-01
2021,8,59.64192997512788,63.9056310116516,58.1546681900062,2021-08-01
2021,9,79.95465806902837,52.9951935425598,58.064936723569,2021-09-01
2021,10,72.78225698088353,53.703170278717,57.2116986094352,2021-10-01
2021,11,52.89195319851431,57.5208445648773,57.8179049496696,2021-11-01
2021,12,44.49101106149103,57.3160918399525,51.0456428633576,2021-12-01
