Lag,MAE,RMSE,MAPE
1.0,1636.7097934899812,3512.9072909114175,2.1937162809915267
2.0,1635.6739404651105,3489.9372424908865,2.2072949467113645
3.0,1654.4929279220041,3495.7325109073586,2.2862958377651594
