Iteration,Training_Loss
471,7706246.5
472,20103260.0
473,12174051.0
474,21647262.0
475,15655292.0
476,39036796.0
477,3934219.8
478,20321888.0
479,739630.06
480,7790062.5
481,48296460.0
482,31398452.0
483,13604494.0
484,23427438.0
485,8073257.5
486,33482174.0
487,7572375.5
488,19758412.0
489,12244421.0
490,21891792.0
491,15433215.0
492,38049756.0
493,4869547.5
494,20087364.0
495,908243.1
496,7798362.5
497,41905230.0
498,34925064.0
499,16064196.0
500,22977996.0
501,7211050.0
502,32450852.0
503,8170140.0
504,20852298.0
505,12354689.0
506,21755966.0
507,16208462.0
508,40005910.0
509,3664745.2
510,20629924.0
511,739352.94
512,7786433.0
513,41695780.0
514,30869528.0
515,13587648.0
516,23123668.0
517,7140343.0
518,34284540.0
519,7570926.5
520,19737464.0
521,12134788.0
522,21596214.0
523,15267489.0
524,37820384.0
525,4917577.5
526,20050206.0
527,813216.6
528,7827050.0
529,42148510.0
530,35157028.0
531,15853634.0
532,22868524.0
533,7827186.5
534,32199188.0
535,8180879.0
536,20657434.0
537,12182559.0
538,21950246.0
539,16286362.0
540,39814056.0
541,3739016.5
542,20303884.0
543,827399.75
544,7819297.0
545,40479172.0
546,31510800.0
547,14135181.0
548,22873816.0
549,6896937.0
550,33891860.0
551,7565430.0
552,19808872.0
553,12065115.0
554,21545330.0
555,15335406.0
556,38301904.0
557,4390440.5
558,20050918.0
559,773368.56
560,7784352.5
561,41604100.0
562,33747184.0
563,15011133.0
564,22842700.0
565,7883939.0
566,32567298.0
567,7840026.0
568,20127444.0
569,12060842.0
570,21891324.0
571,15826778.0
572,39028724.0
573,4065193.5
574,20054804.0
575,865992.6
576,7769249.5
577,40958236.0
578,32617350.0
579,14594662.0
580,22830690.0
581,7419079.0
582,33114806.0
583,7667848.5
584,19939584.0
585,12043900.0
586,21700294.0
587,15525931.0
588,38624590.0
589,4241828.0
590,20017336.0
591,825967.94
592,7753387.5
593,41250040.0
594,33149368.0
595,14712497.0
596,22834606.0
597,7824957.0
598,32786450.0
599,7723186.5
600,19950292.0
601,12025184.0
602,21813364.0
603,15605793.0
604,38642216.0
605,4292433.0
606,19979784.0
607,869154.06
608,7745298.0
609,41216296.0
610,33205320.0
611,14730970.0
612,22818890.0
613,7883809.5
614,32745384.0
615,7769479.0
616,19916822.0
617,12118217.0
618,22004038.0
619,15217200.0
620,37810860.0
621,4947920.5
622,19966342.0
623,817969.0
624,7782520.5
625,42033130.0
626,34845440.0
627,15223811.0
628,22825512.0
629,8781722.0
630,32063222.0
631,7953839.5
632,20050380.0
633,12003169.0
634,22156018.0
635,15911360.0
636,38774330.0
637,4362332.5
638,19936178.0
639,989669.94
640,7736884.5
641,41090380.0
642,33251368.0
643,14761563.0
644,22779800.0
645,7947303.0
646,32698514.0
647,7724870.0
648,19893264.0
649,11984646.0
650,21806152.0
651,15533544.0
652,38429224.0
653,4458311.5
654,19911838.0
655,890089.44
656,7715968.0
657,41312644.0
658,33517754.0
659,14680935.0
660,22830446.0
661,8384203.5
662,32534552.0
663,7717532.5
664,19802098.0
665,11985788.0
666,21876640.0
667,15484605.0
668,38219190.0
669,4688786.0
670,19907768.0
671,914400.5
672,7707261.0
673,41512916.0
674,34037076.0
675,14837466.0
676,22829870.0
677,8728377.0
678,32302934.0
679,7769134.5
680,19793310.0
681,11987753.0
682,21973818.0
683,15524704.0
684,38163412.0
685,4799107.0
686,19911132.0
687,946630.1
688,7694891.5
689,41562884.0
690,34253276.0
691,14859189.0
692,22828656.0
693,8914924.0
694,32214118.0
695,7777463.0
696,19755354.0
697,11990147.0
698,21998416.0
699,15492863.0
700,38041576.0
701,4934699.0
702,19915676.0
703,953348.2
704,7685932.5
705,41669930.0
706,34527264.0
707,14874704.0
708,22852582.0
709,9196511.0
710,32106872.0
711,7781097.5
712,19700376.0
713,12007868.0
714,22033648.0
715,15445480.0
716,37878980.0
717,5129965.0
718,19937262.0
719,958099.3
720,7681636.0
721,41835304.0
722,34923708.0
723,14917053.0
724,22889536.0
725,9553439.0
726,31971274.0
727,7792483.5
728,19645354.0
729,12041787.0
730,22085718.0
731,15400854.0
732,37706430.0
733,5361645.5
734,19975998.0
735,962741.56
736,7682712.0
737,42030550.0
738,35383212.0
739,14965379.0
740,22941644.0
741,9956473.0
742,31833618.0
743,7802975.0
744,19586936.0
745,12094226.0
746,22138762.0
747,15346398.0
748,37515776.0
749,5634105.0
750,20030738.0
751,961641.6
752,7693475.5
753,42264964.0
754,35907500.0
755,15020552.0
756,23020168.0
757,10421182.0
758,31697406.0
759,7808323.5
760,19524804.0
761,12172746.0
762,22189650.0
763,15276414.0
764,37300216.0
765,5961896.0
766,20103614.0
767,952389.44
768,7720401.0
769,42553224.0
770,36515776.0
771,15050172.0
772,23135220.0
773,10958717.0
774,31564286.0
775,7807240.5
776,19462146.0
777,12284902.0
778,22234392.0
779,15191074.0
780,37059296.0
781,6353631.5
782,20194094.0
783,933450.25
784,7771465.0
785,42902590.0
786,37210744.0
787,15079465.0
788,23302984.0
789,11582994.0
790,31437380.0
791,7796803.5
792,19404758.0
793,12440966.0
794,22267160.0
795,15090322.0
796,36791748.0
797,6820629.0
798,20300496.0
799,902973.5
800,7858316.0
801,43323990.0
802,37996270.0
803,15090242.0
804,23543796.0
805,12301703.0
806,31321434.0
807,7774205.0
808,19362736.0
809,12650506.0
810,22277980.0
811,14978235.0
812,36499690.0
813,7368502.5
814,20414676.0
815,860197.1
816,7995142.0
817,43821972.0
818,38857628.0
819,15070400.0
820,23884558.0
821,13115490.0
822,31222550.0
823,7736945.0
824,19352124.0
825,12921672.0
826,22252438.0
827,14865452.0
828,36186930.0
829,7995490.0
830,20521964.0
831,805451.1
832,8198929.0
833,44395090.0
834,39761676.0
835,15005265.0
836,24358838.0
837,14013431.0
838,31147550.0
839,7685320.0
840,19395654.0
841,13256425.0
842,22173894.0
843,14773364.0
844,35861508.0
845,8685942.0
846,20599554.0
847,742507.25
848,8486504.0
849,45029644.0
850,40645670.0
851,14877497.0
852,25005242.0
853,14964226.0
854,31105080.0
855,7625310.0
856,19524290.0
857,13644822.0
858,22023804.0
859,14738264.0
860,35535696.0
861,9400020.0
862,20615418.0
863,679662.1
864,8867911.0
865,45688656.0
866,41404800.0
867,14670367.0
868,25857150.0
869,15903876.0
870,31108430.0
871,7573393.5
872,19772364.0
873,14056311.0
874,21788936.0
875,14813870.0
876,35225428.0
877,10064229.0
878,20534642.0
879,630939.5
880,9336384.0
881,46304970.0
882,41891068.0
883,14374488.0
884,26929572.0
885,16727616.0
886,31180002.0
887,7560400.0
888,20168264.0
889,14431409.0
890,21469494.0
891,15065339.0
892,34948628.0
893,10566342.0
894,20332702.0
895,614543.1
896,9854173.0
897,46775704.0
898,41922010.0
899,13993308.0
900,28191492.0
901,17286474.0
902,31362932.0
903,7632716.5
904,20714836.0
905,14680186.0
906,21090888.0
907,15550037.0
908,34720628.0
909,10765399.0
910,20017684.0
911,647822.6
912,10340420.0
913,46967692.0
914,41322284.0
915,13554355.0
916,29535408.0
917,17406542.0
918,31726886.0
919,7843481.0
920,21364834.0
921,14699635.0
922,20710346.0
923,16280108.0
924,34551000.0
925,10526188.0
926,19653110.0
927,737225.8
928,10673459.0
929,46746056.0
930,39993180.0
931,13109929.0
932,22201460.0
933,37036124.0
934,32020298.0
935,9589458.0
936,23048488.0
937,11715794.0
938,20331996.0
939,14787848.0
940,36215820.0
941,4718544.0
942,19536454.0
943,618748.56
944,7707749.0
945,41011160.0
946,31922310.0
947,12587559.0
948,25933350.0
949,10067328.0
950,35178470.0
951,8333103.0
952,20043110.0
953,11988468.0
954,20283052.0
955,15859055.0
956,35165720.0
957,6092656.0
958,19431646.0
959,711777.06
960,8578806.0
961,42439676.0
962,33121226.0
963,12456536.0
964,28409554.0
965,11555144.0
966,35394684.0
967,8928430.0
968,21022112.0
969,12259397.0
970,20279512.0
971,17071306.0
972,34785424.0
973,6244975.5
974,19583870.0
975,866055.0
976,8919135.0
977,42420464.0
978,32548380.0
979,12333349.0
980,29509230.0
981,11241110.0
982,36562876.0
983,9574535.0
984,21434024.0
985,12084728.0
986,20406266.0
987,17797008.0
988,34736150.0
989,5555095.0
990,20021664.0
991,949778.1
992,8638755.0
993,41507390.0
994,31199796.0
995,12275062.0
996,29203670.0
997,9955020.0
998,38154676.0
999,10026131.0
1000,21438794.0
1001,11737131.0
1002,20667196.0
1003,17774764.0
1004,34956996.0
1005,4514538.0
1006,20770860.0
1007,912810.0
1008,7984853.0
1009,40146380.0
1010,29797026.0
1011,12260701.0
1012,27725996.0
1013,4509248.0
1014,72266550.0
1015,7785127.0
1016,34616892.0
1017,22590976.0
1018,22333688.0
1019,30242218.0
1020,45057590.0
1021,3341039.5
1022,19268134.0
1023,4079987.2
1024,9924453.0
1025,37614096.0
1026,31007092.0
1027,14367888.0
1028,21983788.0
1029,7462975.5
1030,33336696.0
1031,7710837.5
1032,19046182.0
1033,11646624.0
1034,20608656.0
1035,14536073.0
1036,35871130.0
1037,5948389.0
1038,19105384.0
1039,679415.3
1040,7847968.5
1041,41721908.0
1042,33342582.0
1043,12387975.0
1044,28532902.0
1045,10920230.0
1046,36859828.0
1047,9505132.0
1048,20645988.0
1049,11696665.0
1050,20323368.0
1051,17122488.0
1052,34914084.0
1053,4415926.0
1054,20619340.0
1055,843463.56
1056,7707435.0
1057,39517950.0
1058,29266348.0
1059,12195629.0
1060,27431212.0
1061,7390068.0
1062,41733120.0
1063,10425614.0
1064,19764804.0
1065,11926835.0
1066,20719098.0
1067,16089246.0
1068,35781620.0
1069,3389890.0
1070,21679774.0
1071,696648.25
1072,7182307.5
1073,37939748.0
1074,28429636.0
1075,12178123.0
1076,24523554.0
1077,5954938.5
1078,41898830.0
1079,9382433.0
1080,18896496.0
1081,12412273.0
1082,20195228.0
1083,14787548.0
1084,36379780.0
1085,3377242.5
1086,1575564700.0
1087,553094460.0
1088,1233676400.0
1089,285663800.0
1090,36602948.0
1091,247238200.0
1092,937376600.0
1093,158429390.0
1094,30855944.0
1095,264529660.0
1096,602613950.0
1097,116478690.0
1098,165914420.0
1099,564292500.0
1100,186871950.0
1101,67720030.0
1102,26469334.0
1103,91600220.0
1104,168649170.0
1105,65194390.0
1106,33369392.0
1107,35788300.0
1108,127781220.0
1109,20582048.0
1110,34763664.0
1111,27641706.0
1112,90511880.0
1113,41838524.0
1114,29433504.0
1115,73834536.0
1116,65080696.0
1117,11465017.0
1118,19352634.0
1119,10675926.0
1120,27467642.0
1121,38328344.0
1122,28748420.0
1123,14346893.0
1124,29411408.0
1125,4179938.2
1126,37168744.0
1127,8252989.0
1128,25002648.0
1129,15786859.0
1130,20475352.0
1131,18300224.0
1132,40816932.0
1133,3256484.0
1134,19289484.0
1135,1572091.8
1136,8276362.5
1137,37125356.0
1138,28768946.0
1139,12751603.0
1140,21918160.0
1141,6095576.0
1142,35301628.0
1143,7767027.0
1144,18750908.0
1145,11614236.0
1146,19893552.0
1147,14389604.0
1148,35630604.0
1149,4606231.5
1150,19019170.0
1151,707797.3
1152,7389077.0
1153,39915620.0
1154,31678032.0
1155,12560653.0
1156,24842992.0
1157,9994504.0
1158,34115764.0
1159,8206218.5
1160,19586414.0
1161,12097550.0
1162,19804084.0
1163,15501051.0
1164,34360228.0
1165,6480716.0
1166,18935210.0
1167,766056.75
1168,8527722.0
1169,41966020.0
1170,33518830.0
1171,12395823.0
1172,27682320.0
1173,12229845.0
1174,33924876.0
1175,8656505.0
1176,20779364.0
1177,12678865.0
1178,19766584.0
1179,16752677.0
1180,42820468.0
1181,3301252.5
1182,18940730.0
1183,1790130.8
1184,7134233.0
1185,40266268.0
1186,30494388.0
1187,12155706.0
1188,28787712.0
1189,7294870.5
1190,42633260.0
1191,11796002.0
1192,21295576.0
1193,11563788.0
1194,20763530.0
1195,18267548.0
1196,34452244.0
1197,4094568.2
1198,21102706.0
1199,1047634.7
1200,7814298.5
1201,39242876.0
1202,29217988.0
1203,12084721.0
1204,26655850.0
1205,8353831.0
1206,38013736.0
1207,9690935.0
1208,20309982.0
1209,11628945.0
1210,20016074.0
1211,16907832.0
1212,34376508.0
1213,4803267.5
1214,19945868.0
1215,924377.5
1216,8018928.0
1217,40007628.0
1218,30219560.0
1219,12081876.0
1220,27273712.0
1221,9372197.0
1222,37026060.0
1223,9549917.0
1224,20519708.0
1225,11732442.0
1226,19940478.0
1227,17077378.0
1228,34249280.0
1229,5076598.0
1230,19816194.0
1231,952383.75
1232,8170624.0
1233,40229900.0
1234,30369532.0
1235,12062898.0
1236,27785564.0
1237,9528685.0
1238,37271852.0
1239,9752662.0
1240,20681756.0
1241,11704063.0
1242,20003614.0
1243,17327414.0
1244,34232156.0
1245,4895068.5
1246,20030258.0
1247,978382.1
1248,8086228.0
1249,39937230.0
1250,29961952.0
1251,12047803.0
1252,27713952.0
1253,9062698.0
1254,37980284.0
1255,9942646.0
1256,20569984.0
1257,11599334.0
1258,20092166.0
1259,17278934.0
1260,34324730.0
1261,4519006.0
1262,20339396.0
1263,959458.75
1264,7843750.0
1265,39414148.0
1266,29439346.0
1267,12042673.0
1268,27186226.0
1269,8383971.5
1270,38716916.0
1271,9997344.0
1272,20254488.0
1273,11525651.0
1274,20142622.0
1275,16944522.0
1276,34489100.0
1277,4163739.0
1278,20589630.0
1279,906404.75
1280,7584634.5
1281,38900028.0
1282,29028344.0
1283,12036274.0
1284,26509164.0
1285,7769059.5
1286,39275972.0
1287,9931768.0
1288,19889772.0
1289,11517919.0
1290,20138784.0
1291,16493884.0
1292,34679212.0
1293,3906924.2
1294,20721816.0
1295,846844.06
1296,7385753.5
1297,38495310.0
1298,28762344.0
1299,12025079.0
1300,25897524.0
1301,7309957.5
1302,39632760.0
1303,9810027.0
1304,19574510.0
1305,11555115.0
1306,20099214.0
1307,16065699.0
1308,34858988.0
1309,3739860.2
1310,20756340.0
1311,798378.9
1312,7254775.5
1313,38202084.0
1314,28599758.0
1315,12011713.0
1316,25422306.0
1317,6991064.0
1318,39853492.0
1319,9685039.0
1320,19333070.0
1321,11611005.0
1322,20047308.0
1323,15711594.0
1324,38121840.0
1325,3244093.0
1326,19396022.0
1327,1078302.9
1328,7215672.0
1329,37894164.0
1330,29884190.0
1331,12225257.0
1332,25144150.0
1333,5546112.5
1334,42725716.0
1335,9275361.0
1336,18590512.0
1337,12660978.0
1338,19901892.0
1339,14425842.0
1340,36122844.0
1341,3241932.5
1342,20573028.0
1343,730647.3
1344,7104051.0
1345,37276388.0
1346,28292686.0
1347,12012209.0
1348,23532990.0
1349,6241571.0
1350,39209812.0
1351,8860732.0
1352,18712670.0
1353,11757319.0
1354,19714626.0
1355,14682222.0
1356,35398708.0
1357,3642455.2
1358,20025984.0
1359,717206.25
1360,7097626.5
1361,37956212.0
1362,28704060.0
1363,11973973.0
1364,24829052.0
1365,6886899.0
1366,39605936.0
1367,9364202.0
1368,18987162.0
1369,11683031.0
1370,19874610.0
1371,15134396.0
1372,35226996.0
1373,3531481.0
1374,20534980.0
1375,729092.75
1376,7080626.0
1377,37676916.0
1378,28362222.0
1379,11958926.0
1380,24634112.0
1381,6422730.0
1382,40469384.0
1383,9444836.0
1384,18849910.0
1385,11866719.0
1386,19887226.0
1387,14907141.0
1388,35440410.0
1389,3394187.2
1390,20625900.0
1391,723638.5
1392,7051437.0
1393,37407880.0
1394,28235154.0
1395,11951966.0
1396,24168124.0
1397,6171749.5
1398,40514404.0
1399,9258211.0
1400,18699494.0
1401,11972054.0
1402,19789956.0
1403,14637058.0
1404,35581612.0
1405,3381818.2
1406,20411128.0
1407,727781.1
1408,7046932.0
1409,37366920.0
1410,28270280.0
1411,11942380.0
1412,24077196.0
1413,6177820.0
1414,40442356.0
1415,9184678.0
1416,18646198.0
1417,12003036.0
1418,19738672.0
1419,14526261.0
1420,35630828.0
1421,3378544.0
1422,20306842.0
1423,734338.44
1424,7044059.5
1425,37329372.0
1426,28270364.0
1427,11930402.0
1428,24046302.0
1429,6144236.5
1430,40553860.0
1431,9164046.0
1432,18602112.0
1433,12065223.0
1434,19705418.0
1435,14430717.0
1436,35697260.0
1437,3357965.8
1438,20244950.0
1439,744369.0
1440,7045767.5
1441,37261490.0
1442,28251210.0
1443,11920016.0
1444,23963284.0
1445,6082463.5
1446,40658550.0
1447,9121842.0
1448,18554746.0
1449,12136826.0
1450,19662932.0
1451,14327834.0
1452,35768550.0
1453,3346067.8
1454,20147698.0
1455,758284.5
1456,7049101.5
1457,37215970.0
1458,28254544.0
1459,11910505.0
1460,23916146.0
1461,6051014.5
1462,40740864.0
1463,9088032.0
1464,18518058.0
1465,12199548.0
1466,19623370.0
1467,14244166.0
1468,35826036.0
1469,3339334.8
1470,20052928.0
1471,773598.0
1472,7052531.5
1473,37181120.0
1474,28261824.0
1475,11900258.0
1476,23895954.0
1477,6025236.5
1478,40849676.0
1479,9066344.0
1480,18487532.0
1481,12267414.0
1482,19587832.0
1483,14171763.0
1484,35881716.0
1485,3332661.8
1486,19963764.0
1487,790848.0
1488,7057064.5
1489,37148756.0
1490,28270500.0
1491,11889902.0
1492,23883598.0
1493,6000375.5
1494,40970130.0
1495,9047937.0
1496,18461272.0
1497,12336346.0
1498,19552320.0
1499,14107306.0
1500,35933410.0
1501,3329982.8
1502,19868638.0
1503,809654.7
1504,7060676.0
1505,37126880.0
1506,28287074.0
1507,11879138.0
1508,23894852.0
1509,5983111.0
1510,41106836.0
1511,9038435.0
1512,18439560.0
1513,12408883.0
1514,19519468.0
1515,14052482.0
1516,35981852.0
1517,3328148.0
1518,19777750.0
1519,829633.3
1520,7064215.5
1521,37108304.0
1522,28305754.0
1523,11868021.0
1524,23918070.0
1525,5966012.0
1526,41262884.0
1527,9033948.0
1528,18421110.0
1529,12486831.0
1530,19487622.0
1531,14004753.0
1532,36028696.0
1533,3328392.5
1534,19684700.0
1535,850917.4
1536,7066778.5
1537,37096730.0
1538,28330416.0
1539,11856583.0
1540,23958928.0
1541,5951835.0
1542,41439356.0
1543,9036171.0
1544,18405868.0
1545,12570214.0
1546,19457374.0
1547,13964935.0
1548,36073450.0
1549,3330318.5
1550,19592638.0
1551,873019.06
1552,7068337.5
1553,37090510.0
1554,28358968.0
1555,11844481.0
1556,24015424.0
1557,5937964.0
1558,41639396.0
1559,9044426.0
1560,18393396.0
1561,12660857.0
1562,19428120.0
1563,13932141.0
1564,36117144.0
1565,3334059.8
1566,19500114.0
1567,896069.4
1568,7068587.5
1569,37090164.0
1570,28393140.0
1571,11831836.0
1572,24089304.0
1573,5924455.0
1574,41864732.0
1575,9059323.0
1576,18383528.0
1577,12759663.0
1578,19400076.0
1579,13906929.0
1580,36160030.0
1581,3339672.2
1582,19407638.0
1583,919733.56
1584,7067212.0
1585,37095856.0
1586,28432052.0
1587,12604168.0
1588,27036818.0
1589,7117471.0
1590,42870030.0
1591,10176535.0
1592,18537500.0
1593,12826621.0
1594,19757582.0
1595,14060700.0
1596,36229364.0
1597,3095495.0
1598,23047500.0
1599,1817203.5
1600,9147909.0
1601,35851444.0
1602,27955690.0
1603,12274647.0
1604,21600476.0
1605,5693644.5
1606,37475930.0
1607,7830084.0
1608,18752312.0
1609,11811244.0
1610,19578028.0
1611,13996055.0
1612,35457044.0
1613,5018930.5
1614,18489476.0
1615,766087.9
1616,7294404.0
1617,39216916.0
1618,29715078.0
1619,11743924.0
1620,29246834.0
1621,6444903.5
1622,47019960.0
1623,11342607.0
1624,18456124.0
1625,14335448.0
1626,19950700.0
1627,13858062.0
1628,37025376.0
1629,3092292.5
1630,20481682.0
1631,1249447.4
1632,7969178.0
1633,36072770.0
1634,27904996.0
1635,11954901.0
1636,22209648.0
1637,5455340.5
1638,39911628.0
1639,8138188.5
1640,18663374.0
1641,12409210.0
1642,19373068.0
1643,14045185.0
1644,35738270.0
1645,4370224.5
1646,18521250.0
1647,850511.4
1648,7043828.0
1649,38467004.0
1650,29378898.0
1651,11743621.0
1652,27850616.0
1653,6075340.5
1654,46678336.0
1655,10648840.0
1656,18325210.0
1657,14468606.0
1658,19558680.0
1659,13844851.0
1660,36955300.0
1661,3070664.0
1662,19607208.0
1663,1271915.9
1664,7555653.5
1665,36435052.0
1666,28294516.0
