Lag,MAE,RMSE,MAPE
1.0,1453.3801986211095,3276.6170479475286,1.7388371625535395
2.0,1458.0877525756302,3266.5056462072907,1.7576845868608286
3.0,1459.7141018517996,3259.7631049348056,1.7641384281036177
