Lag,MAE,RMSE,MAPE
1.0,4036.5824610630652,6336.45816381888,5.759876128189287
2.0,4099.0042044054835,6328.74257562853,5.560606297359161
3.0,4103.681938954185,6408.957794553136,5.3146329442859255
