Lag,MAE,RMSE,MAPE
1.0,89973.10288965525,118783.79884841212,210.3658538181314
2.0,86825.90936420513,112616.88754072145,200.45874844372085
3.0,84718.85506204568,108902.04855537572,195.13921836043332
