Lag,MAE,RMSE,MAPE
1.0,692.0485239018261,2610.2118911210905,0.5927081946692168
2.0,835.5791020772252,3149.209943583795,0.6761450839708649
3.0,906.4669208247017,3317.5015825139326,0.7341758080475204
