Lag,MAE,RMSE,MAPE
1.0,247.34013954823118,937.9342041764281,0.2615101839294491
2.0,295.7591400054824,1042.2598764655536,0.28754681727410897
3.0,324.8720427605879,1105.5240799707635,0.30399719169480555
