Config,seed,epoch,val_MAPE
AGT_L4,0,1,14.282629882692211
AGT_L4,0,2,11.541588599811806
AGT_L4,0,3,9.015983794986406
AGT_L4,0,4,7.371626442877909
AGT_L4,0,5,7.730029686702043
AGT_L4,0,6,7.066470194074858
AGT_L4,0,7,6.132155674284659
AGT_L4,0,8,6.966019831304733
AGT_L4,0,9,5.496722831815615
AGT_L4,0,10,6.858645695297365
AGT_L4,0,11,6.454610685161814
AGT_L4,0,12,6.620097437149668
AGT_L4,0,13,5.898289448535468
AGT_L4,0,14,5.684320275915574
AGT_L4,0,15,5.887369627978713
AGT_L4,0,16,5.850226527392633
AGT_L4,0,17,5.3771267023849765
AGT_L4,0,18,5.687455366551903
AGT_L4,0,19,5.8676273115992075
AGT_L4,0,20,6.53857839574491
AGT_L4,0,21,5.79673824641039
AGT_L4,0,22,5.872871576437568
AGT_L4,0,23,5.824777571313195
AGT_L4,0,24,5.78964111238167
AGT_L4,0,25,5.761012102994066
AGT_L4,0,26,6.464084749009091
AGT_L4,0,27,5.001256985090793
AGT_L4,0,28,6.726080630917679
AGT_L4,0,29,5.9672259399858065
AGT_L4,0,30,5.457885024215664
AGT_L4,0,31,6.053427742295298
AGT_L4,0,32,5.641607468540564
AGT_L4,0,33,5.569780929484753
AGT_L4,0,34,5.373251195970888
AGT_L4,0,35,5.2244931534769385
AGT_L4,0,36,5.2884789690795655
AGT_L4,0,37,6.1195284798477925
AGT_L4,0,38,6.060340223076177
AGT_L4,0,39,5.654675585585188
AGT_L4,0,40,5.550915557785818
AGT_L4,0,41,5.064862259965854
AGT_L4,0,42,5.366096252660343
AGT_L4,0,43,5.813100602867801
AGT_L4,0,44,5.888141772989904
AGT_L4,0,45,5.766353661517779
AGT_L4,0,46,5.342611876529502
AGT_L4,0,47,5.883797123141105
AGT_L4,0,48,6.149075676782595
AGT_L4,0,49,5.872884781915108
AGT_L4,0,50,6.11425723937241
AGT_L4,0,51,5.701442161754694
AGT_L4,0,52,5.806803287014986
AGT_L4,0,53,6.508601779823168
AGT_L4,0,54,5.712272931301056
AGT_L4,0,55,6.6523671689542665
AGT_L4,0,56,5.8974529474029955
AGT_L4,0,57,5.890466409475943
AGT_L4,0,58,6.0972989990187125
AGT_L4,0,59,5.749419819830418
AGT_L4,0,60,6.0662527093454175
AGT_L4,0,61,5.696480882450486
AGT_L4,0,62,5.3925050962322745
AGT_L4,0,63,6.413163336593976
AGT_L4,0,64,5.891633347594107
AGT_L4,0,65,6.634536508494497
AGT_L4,0,66,6.093363643118923
AGT_L4,0,67,6.283282112494075
AGT_L4,0,68,5.803019807347441
AGT_L4,0,69,6.13266398315927
AGT_L4,0,70,6.081387060372849
AGT_L4,0,71,5.908261250868303
AGT_L4,0,72,5.5434280516335495
AGT_L4,0,73,5.552123635662412
AGT_L4,0,74,5.931383599945959
AGT_L4,0,75,6.2561047942233525
AGT_L4,0,76,5.697506279459295
AGT_L4,0,77,6.120316978723939
AGT_L4,0,78,6.285615625131312
AGT_L4,0,79,5.9068421255139665
AGT_L4,0,80,6.137775246453993
AGT_L4,0,81,6.508525449810325
AGT_L4,0,82,6.10909880184857
AGT_L4,0,83,6.047471369366156
AGT_L4,0,84,5.69797322840782
AGT_L4,0,85,6.330132234948368
AGT_L4,0,86,6.151821355233703
AGT_L4,0,87,6.094600362803717
AGT_L4,0,88,6.481205587315802
AGT_L4,0,89,6.339021199712172
AGT_L4,0,90,6.128313185057421
AGT_L4,0,91,6.441287051518148
AGT_L4,0,92,6.420846744042441
AGT_L4,1,1,14.801645925195533
AGT_L4,1,2,11.718358439394692
AGT_L4,1,3,9.198640878693338
AGT_L4,1,4,7.105987203678403
AGT_L4,1,5,7.429440934830518
AGT_L4,1,6,6.514408001103971
AGT_L4,1,7,5.432873547046705
AGT_L4,1,8,4.979225585846335
AGT_L4,1,9,5.938677910499042
AGT_L4,1,10,4.656233105469896
AGT_L4,1,11,4.736304108739514
AGT_L4,1,12,5.842019475103677
AGT_L4,1,13,5.36139385604415
AGT_L4,1,14,5.438269719747903
AGT_L4,1,15,6.084838628370667
AGT_L4,1,16,5.707610100306929
AGT_L4,1,17,4.59899205114707
AGT_L4,1,18,4.452162932087804
AGT_L4,1,19,4.722353109205132
AGT_L4,1,20,5.166925796787341
AGT_L4,1,21,5.31067696865143
AGT_L4,1,22,4.672187312676438
AGT_L4,1,23,5.593067542986884
AGT_L4,1,24,5.36918871037227
AGT_L4,1,25,4.901755681363397
AGT_L4,1,26,5.710023911167269
AGT_L4,1,27,5.342380849404789
AGT_L4,1,28,5.303799410997621
AGT_L4,1,29,5.292126734523027
AGT_L4,1,30,5.223171400278128
AGT_L4,1,31,5.161538252686585
AGT_L4,1,32,5.045093231655483
AGT_L4,1,33,5.4684583213849995
AGT_L4,1,34,5.362710161694699
AGT_L4,1,35,4.954776434900416
AGT_L4,1,36,5.07830436865002
AGT_L4,1,37,4.938824688664264
AGT_L4,1,38,5.510884891341053
AGT_L4,1,39,5.0275049523092985
AGT_L4,1,40,4.720297109457654
AGT_L4,1,41,5.391164858286073
AGT_L4,1,42,5.086060194156093
AGT_L4,1,43,6.129983043957974
AGT_L4,1,44,5.988337584727828
AGT_L4,1,45,4.734808444434354
AGT_L4,1,46,4.823610539260816
AGT_L4,1,47,5.126715349408111
AGT_L4,1,48,5.411028814650427
AGT_L4,1,49,5.341235550182232
AGT_L4,1,50,5.4751808283222445
AGT_L4,1,51,5.365749273086153
AGT_L4,1,52,5.42492929198579
AGT_L4,1,53,5.063561055336474
AGT_L4,1,54,5.743271375646492
AGT_L4,1,55,5.562029944083889
AGT_L4,1,56,5.739905725474481
AGT_L4,1,57,5.504479960041339
AGT_L4,1,58,5.121112304547306
AGT_L4,1,59,5.076832594283489
AGT_L4,1,60,5.576631494684148
AGT_L4,1,61,5.583878524995491
AGT_L4,1,62,5.672022803765608
AGT_L4,1,63,5.430883821694123
AGT_L4,1,64,5.188491342799522
AGT_L4,1,65,5.176128476748915
AGT_L4,1,66,5.071523183928373
AGT_L4,1,67,5.607880351602035
AGT_L4,1,68,5.896283624478734
AGT_L4,1,69,5.655266020873227
AGT_L4,1,70,5.4473804266611525
AGT_L4,1,71,5.45162250418309
AGT_L4,1,72,5.608774204434912
AGT_L4,1,73,5.4716426601992
AGT_L4,1,74,5.237760401369639
AGT_L4,1,75,5.463468979611329
AGT_L4,1,76,5.890046785900322
AGT_L4,1,77,5.601991070907833
AGT_L4,1,78,5.435254671130299
AGT_L4,1,79,6.201277625589569
AGT_L4,1,80,5.194517759704665
AGT_L4,1,81,5.256622626522345
AGT_L4,1,82,6.163770827688854
AGT_L4,1,83,5.951710920069191
AGT_L4,2,1,15.818546748526362
AGT_L4,2,2,12.627194060683971
AGT_L4,2,3,12.624525504104545
AGT_L4,2,4,10.730959359439241
AGT_L4,2,5,10.830692957615415
AGT_L4,2,6,9.424288279490089
AGT_L4,2,7,8.308571593418613
AGT_L4,2,8,7.493219975524024
AGT_L4,2,9,6.617935351505586
AGT_L4,2,10,6.785664724521985
AGT_L4,2,11,6.289919878477226
AGT_L4,2,12,7.0287362360848675
AGT_L4,2,13,7.194913796889677
AGT_L4,2,14,7.45249116493306
AGT_L4,2,15,6.94734622381577
AGT_L4,2,16,7.457082661944126
AGT_L4,2,17,7.0800984754157374
AGT_L4,2,18,6.672175986210063
AGT_L4,2,19,6.4028985778399505
AGT_L4,2,20,6.507839648089339
AGT_L4,2,21,6.7280625161891265
AGT_L4,2,22,6.136737052581654
AGT_L4,2,23,5.843454131997326
AGT_L4,2,24,6.242242045574634
AGT_L4,2,25,6.119433031851488
AGT_L4,2,26,6.500066787075948
AGT_L4,2,27,6.1523209188546435
AGT_L4,2,28,6.1740205468166645
AGT_L4,2,29,6.66371200626333
AGT_L4,2,30,5.821958289114125
AGT_L4,2,31,6.418610696192706
AGT_L4,2,32,5.9931318568303675
AGT_L4,2,33,6.030676070207776
AGT_L4,2,34,6.0854004268136555
AGT_L4,2,35,6.483407333033021
AGT_L4,2,36,7.009084618212446
AGT_L4,2,37,6.443100183063029
AGT_L4,2,38,6.5881830535629655
AGT_L4,2,39,5.888697382434263
AGT_L4,2,40,6.330703408912807
AGT_L4,2,41,5.915393850258517
AGT_L4,2,42,6.860578659167016
AGT_L4,2,43,6.766137787948054
AGT_L4,2,44,6.3874498128293755
AGT_L4,2,45,6.810851000195406
AGT_L4,2,46,6.594738081902002
AGT_L4,2,47,6.920444196978293
AGT_L4,2,48,6.4031931437167815
AGT_L4,2,49,6.5650676540764215
AGT_L4,2,50,6.926937826127085
AGT_L4,2,51,6.527382925114419
AGT_L4,2,52,7.172591746572687
AGT_L4,2,53,6.83712732323603
AGT_L4,2,54,6.524317130669946
AGT_L4,2,55,6.9548396910756765
AGT_L4,2,56,6.287234563927929
AGT_L4,2,57,6.830500386537203
AGT_L4,2,58,7.011128733328678
AGT_L4,2,59,6.796252679023154
AGT_L4,2,60,7.335148133489897
AGT_L4,2,61,7.014101317928201
AGT_L4,2,62,7.148492540365137
AGT_L4,2,63,7.179096186809103
AGT_L4,2,64,7.280721633163677
AGT_L4,2,65,6.863758326427251
AGT_L4,2,66,6.747118623700202
AGT_L4,2,67,7.571994998224089
AGT_L4,2,68,7.337689797251723
AGT_L4,2,69,7.207094354216828
AGT_L4,2,70,7.0282569498899035
AGT_L4,2,71,7.3052800991684315
AGT_L4,2,72,7.304137463610965
AGT_L4,2,73,7.106512889628259
AGT_L4,2,74,6.735143372731332
AGT_L4,2,75,7.151009587990817
AGT_L4,2,76,7.001697224359072
AGT_L4,2,77,7.177004235126199
AGT_L4,2,78,6.858760323290158
AGT_L4,2,79,6.8753801834383035
AGT_L4,2,80,7.268902379119477
AGT_L4,2,81,6.964152459863533
AGT_L4,2,82,6.95664602747095
AGT_L4,2,83,6.677188980486437
AGT_L4,2,84,6.975013066578045
AGT_L4,2,85,6.609104180500484
AGT_L4,2,86,6.873854404556246
AGT_L4,2,87,6.800116813026605
AGT_L4,2,88,6.964431962460423
AGT_L4,2,89,7.144720241963934
AGT_L4,2,90,7.548102337091208
AGT_L4,2,91,6.971388348104264
AGT_L4,2,92,7.409664138262995
AGT_L4,2,93,7.245396444301585
AGT_L4,2,94,7.23631194982098
AGT_L4,2,95,7.064705997855111
AGT_L4,3,1,11.602788415225088
AGT_L4,3,2,8.434077056567627
AGT_L4,3,3,6.403898279170226
AGT_L4,3,4,5.3299709868715555
AGT_L4,3,5,5.6945447941561325
AGT_L4,3,6,6.512671372592159
AGT_L4,3,7,6.228305214238395
AGT_L4,3,8,5.512979094437695
AGT_L4,3,9,5.7221088105060955
AGT_L4,3,10,4.836645275290465
AGT_L4,3,11,6.152270736973586
AGT_L4,3,12,5.142703135680609
AGT_L4,3,13,5.014859977230452
AGT_L4,3,14,5.551721768488077
AGT_L4,3,15,5.596571483471389
AGT_L4,3,16,5.338853845359215
AGT_L4,3,17,5.288510303229291
AGT_L4,3,18,5.44333665235511
AGT_L4,3,19,5.235422995909961
AGT_L4,3,20,5.660979274442894
AGT_L4,3,21,6.0961175578368065
AGT_L4,3,22,5.792818228847609
AGT_L4,3,23,5.043018338497326
AGT_L4,3,24,5.447664981290245
AGT_L4,3,25,5.268411488146637
AGT_L4,3,26,6.339600178399568
AGT_L4,3,27,5.371373730313897
AGT_L4,3,28,5.731810849339322
AGT_L4,3,29,5.881318367244768
AGT_L4,3,30,5.603436753100964
AGT_L4,3,31,5.103184723237359
AGT_L4,3,32,5.181972928770123
AGT_L4,3,33,5.3816802505359185
AGT_L4,3,34,6.063265868777063
AGT_L4,3,35,5.405498990870386
AGT_L4,3,36,5.770307643796208
AGT_L4,3,37,6.345008611746527
AGT_L4,3,38,5.947055004272783
AGT_L4,3,39,5.719039965426485
AGT_L4,3,40,5.558296154058703
AGT_L4,3,41,5.709496943401779
AGT_L4,3,42,5.867786655034654
AGT_L4,3,43,5.728205513090899
AGT_L4,3,44,5.579050860811999
AGT_L4,3,45,5.526696085306739
AGT_L4,3,46,5.750329252278746
AGT_L4,3,47,6.312848786649681
AGT_L4,3,48,6.291408794601594
AGT_L4,3,49,6.1936373073859965
AGT_L4,3,50,5.599964297383847
AGT_L4,3,51,5.934720683734259
AGT_L4,3,52,5.804823924975263
AGT_L4,3,53,5.890156096779686
AGT_L4,3,54,5.954469016399224
AGT_L4,3,55,6.03165858540744
AGT_L4,3,56,6.067688482542339
AGT_L4,3,57,5.717575520159119
AGT_L4,3,58,5.644244589517557
AGT_L4,3,59,5.924016199995003
AGT_L4,3,60,6.541356662160294
AGT_L4,3,61,5.896013585428881
AGT_L4,3,62,6.126272454137042
AGT_L4,3,63,6.143408686673777
AGT_L4,3,64,5.662495632980661
AGT_L4,3,65,5.7606710089937465
AGT_L4,3,66,6.7595201911871
AGT_L4,3,67,6.014784304483618
AGT_L4,3,68,5.872723907255834
AGT_L4,3,69,6.304410723026163
AGT_L4,3,70,6.066511054349974
AGT_L4,3,71,5.808585236062978
AGT_L4,3,72,6.00760374866759
AGT_L4,3,73,6.192339589705087
AGT_L4,3,74,6.383648537628544
AGT_L4,3,75,6.309931039146452
AGT_L4,4,1,13.986590331214158
AGT_L4,4,2,12.382735534064967
AGT_L4,4,3,11.64975135089652
AGT_L4,4,4,10.975407193454629
