Config,ensemble_size,val_MAPE,test_MAPE,test_RMSE,test_R2
AGT_L4,5,4.895284703073624,13.241624084133269,59.761262915358664,0.9229009899930899
AGT_L4,10,4.808958902984008,13.18388366991007,61.56091007696128,0.9181875626790806
AGT_L4,15,4.6398797923065,13.104203666062443,61.29679419032189,0.9188880595324825
