Config,ensemble_size,val_MAPE,test_MAPE,test_RMSE,test_R2
AGT_L2,5,6.81410937136097,15.313968940588374,76.98222640965552,0.8720647557788141
AGT_L2,10,6.49075728409898,15.088507566092998,73.62297947287098,0.882986479392506
AGT_L2,15,6.374912903645138,15.341057913569983,76.2601682443927,0.8744534490242075
