Config,seed,epoch,val_MAPE
AGT_L2,1,85,8.399482499315186
AGT_L2,1,86,8.018675871398635
AGT_L2,2,1,13.811298889539032
AGT_L2,2,2,13.010845023167054
AGT_L2,2,3,11.031396864177962
AGT_L2,2,4,11.841879236025472
AGT_L2,2,5,9.466146346265615
AGT_L2,2,6,10.099670581439407
AGT_L2,2,7,9.803464224738011
AGT_L2,2,8,8.434365774838758
AGT_L2,2,9,7.437443116964003
AGT_L2,2,10,7.997774925322014
AGT_L2,2,11,9.495641344834695
AGT_L2,2,12,8.356554410663021
AGT_L2,2,13,7.562466411430983
AGT_L2,2,14,7.718878387667738
AGT_L2,2,15,7.9236647246872485
AGT_L2,2,16,7.1482483851564
AGT_L2,2,17,6.292015664786986
AGT_L2,2,18,7.869317826590824
AGT_L2,2,19,6.922298908840359
AGT_L2,2,20,6.962364089409615
AGT_L2,2,21,7.613200410912832
AGT_L2,2,22,7.89756228062217
AGT_L2,2,23,8.134812173921881
AGT_L2,2,24,7.969614446172082
AGT_L2,2,25,8.197264214948163
AGT_L2,2,26,7.13065421000901
AGT_L2,2,27,6.869649061443963
AGT_L2,2,28,7.149245126403489
AGT_L2,2,29,7.762331618652467
AGT_L2,2,30,7.067282840236946
AGT_L2,2,31,7.291641740695168
AGT_L2,2,32,7.09873431498912
AGT_L2,2,33,7.081706800425761
AGT_L2,2,34,7.001773862378843
AGT_L2,2,35,7.230815903552863
AGT_L2,2,36,7.408041514840516
AGT_L2,2,37,8.58185554112495
AGT_L2,2,38,6.726281399617859
AGT_L2,2,39,6.698228739872057
AGT_L2,2,40,7.822870388841227
AGT_L2,2,41,6.723862948578889
AGT_L2,2,42,7.291454122390959
AGT_L2,2,43,7.045514255952005
AGT_L2,2,44,7.333774898114543
AGT_L2,2,45,7.391817756700505
AGT_L2,2,46,7.9907494738185605
AGT_L2,2,47,7.329393980980514
AGT_L2,2,48,7.778336964436318
AGT_L2,2,49,7.109135997408058
AGT_L2,2,50,7.41564723187386
AGT_L2,2,51,7.506694806882424
AGT_L2,2,52,8.283479266153108
AGT_L2,2,53,7.9320135698616845
AGT_L2,2,54,7.346945707982345
AGT_L2,2,55,7.935015052456198
AGT_L2,2,56,6.713694937156445
AGT_L2,2,57,7.30837711584385
AGT_L2,2,58,7.548907763010121
AGT_L2,2,59,7.3625073300480945
AGT_L2,2,60,7.261766185321491
AGT_L2,2,61,7.27743950666684
AGT_L2,2,62,7.091252492599846
AGT_L2,2,63,7.615545450710982
AGT_L2,2,64,6.836285752947526
AGT_L2,2,65,7.255636654686483
AGT_L2,2,66,6.379533544928484
AGT_L2,2,67,7.080062093835513
AGT_L2,2,68,6.467872039348253
AGT_L2,2,69,6.1963549823393835
AGT_L2,2,70,7.088284650868404
AGT_L2,2,71,7.639347311415253
AGT_L2,2,72,6.904631120433828
AGT_L2,2,73,6.65729616517001
AGT_L2,2,74,6.51684247807708
AGT_L2,2,75,7.311975940512616
AGT_L2,2,76,7.052422145056017
AGT_L2,2,77,7.70571718934348
AGT_L2,2,78,7.3117704545882125
AGT_L2,2,79,6.23372133361269
AGT_L2,2,80,7.179373534138533
AGT_L2,2,81,8.422242159048107
AGT_L2,2,82,7.098119069973359
AGT_L2,2,83,7.559768996200855
AGT_L2,2,84,7.335208104087372
AGT_L2,2,85,6.91997836278178
AGT_L2,2,86,7.305326679167445
AGT_L2,2,87,7.441158616816628
AGT_L2,2,88,6.531054967571215
AGT_L2,2,89,7.137763575915337
AGT_L2,2,90,7.028569821862647
AGT_L2,2,91,6.766463108515105
AGT_L2,2,92,6.5869199927279105
AGT_L2,2,93,7.216546339033138
AGT_L2,2,94,7.649781104943367
AGT_L2,2,95,7.713612441490181
AGT_L2,2,96,7.8814744841886455
AGT_L2,2,97,7.67020130836854
AGT_L2,2,98,7.710891462537593
AGT_L2,2,99,7.63093779952308
AGT_L2,2,100,7.713481356011516
AGT_L2,2,101,7.7867299622269295
AGT_L2,2,102,7.322072465937032
AGT_L2,2,103,7.322428909823271
AGT_L2,2,104,6.947914571288571
AGT_L2,2,105,7.969814188032832
AGT_L2,2,106,7.369002525147771
AGT_L2,2,107,7.815034116546486
AGT_L2,2,108,7.336658265595665
AGT_L2,2,109,7.586713289295492
AGT_L2,2,110,7.16551789388226
AGT_L2,2,111,6.937992560779898
AGT_L2,2,112,7.678129195117049
AGT_L2,2,113,8.32633386218359
AGT_L2,2,114,7.7651930788513
AGT_L2,2,115,7.354620820451433
AGT_L2,2,116,8.0175835712784
AGT_L2,2,117,7.352481833664351
AGT_L2,2,118,7.812198819808685
AGT_L2,2,119,8.13337911450542
AGT_L2,2,120,8.205883830175832
AGT_L2,2,121,8.224059793903828
AGT_L2,2,122,7.850978683737885
AGT_L2,2,123,8.210395739788709
AGT_L2,2,124,8.106499078558393
AGT_L2,2,125,7.64297452643945
AGT_L2,2,126,8.31133288860723
AGT_L2,2,127,7.441523012003655
AGT_L2,2,128,7.320414718823491
AGT_L2,2,129,8.37634392767885
AGT_L2,2,130,7.503711922341115
AGT_L2,2,131,7.649086884266988
AGT_L2,2,132,7.9958308691093185
AGT_L2,2,133,7.595062687340562
AGT_L2,2,134,7.93327637108783
AGT_L2,3,1,13.50195046165798
AGT_L2,3,2,11.273618373583663
AGT_L2,3,3,10.478033151975916
AGT_L2,3,4,10.967210885614847
AGT_L2,3,5,9.031575885381226
AGT_L2,3,6,9.598438736046473
AGT_L2,3,7,9.017752663342323
AGT_L2,3,8,10.031655821640147
AGT_L2,3,9,8.169603587207675
AGT_L2,3,10,7.533751233252668
AGT_L2,3,11,7.568843169655724
AGT_L2,3,12,8.026778568521852
AGT_L2,3,13,7.127594016035117
AGT_L2,3,14,7.1742112742725865
AGT_L2,3,15,7.413386492170988
AGT_L2,3,16,6.511065591386986
AGT_L2,3,17,7.521514629224842
AGT_L2,3,18,6.715506270262829
AGT_L2,3,19,7.50118034778023
AGT_L2,3,20,6.9626152801603824
AGT_L2,3,21,7.1415456959056405
AGT_L2,3,22,7.373455016610402
AGT_L2,3,23,7.132215220270288
AGT_L2,3,24,7.6419923094451665
AGT_L2,3,25,7.064072883727972
AGT_L2,3,26,7.322750581375237
AGT_L2,3,27,8.891436253297595
AGT_L2,3,28,7.182264296956471
AGT_L2,3,29,6.899786474448072
AGT_L2,3,30,6.946528704888673
AGT_L2,3,31,7.75002797562641
AGT_L2,3,32,7.985456961548733
AGT_L2,3,33,6.982027581428015
AGT_L2,3,34,6.930716552415178
AGT_L2,3,35,6.869189625815807
AGT_L2,3,36,6.974303765410668
AGT_L2,3,37,6.71842712394125
AGT_L2,3,38,7.538345739099976
AGT_L2,3,39,6.9533666500425415
AGT_L2,3,40,8.580864033475613
AGT_L2,3,41,7.742117898778673
AGT_L2,3,42,7.008961147520674
AGT_L2,3,43,7.089001628040596
AGT_L2,3,44,6.859961158217473
AGT_L2,3,45,7.649874216044822
AGT_L2,3,46,6.84288435052988
AGT_L2,3,47,7.358107497579838
AGT_L2,3,48,7.38598255164061
AGT_L2,3,49,6.882357537239287
AGT_L2,3,50,7.106078512455189
AGT_L2,3,51,7.631568354951818
AGT_L2,3,52,6.861571293992602
AGT_L2,3,53,6.391168695593305
AGT_L2,3,54,6.9875063823340104
AGT_L2,3,55,7.674430551145467
AGT_L2,3,56,6.6682995491336134
AGT_L2,3,57,7.15020064390363
AGT_L2,3,58,6.603333880941127
AGT_L2,3,59,7.280148891004442
AGT_L2,3,60,7.265431692241979
AGT_L2,3,61,6.808075971446486
AGT_L2,3,62,7.52593338916033
AGT_L2,3,63,7.386293432155504
AGT_L2,3,64,7.540843314562827
AGT_L2,3,65,6.991502770645806
AGT_L2,3,66,7.498147114641589
AGT_L2,3,67,7.719493948471749
AGT_L2,3,68,7.172935211122297
AGT_L2,3,69,7.798318755984407
AGT_L2,3,70,7.5537099157282865
AGT_L2,3,71,7.60723860074651
AGT_L2,3,72,7.58464650503118
AGT_L2,3,73,7.67237833269139
AGT_L2,3,74,8.030541503520121
AGT_L2,3,75,8.000938704099863
AGT_L2,3,76,7.206017137631167
AGT_L2,3,77,8.102783861724488
AGT_L2,3,78,7.0561188292453005
AGT_L2,3,79,7.914667231709041
AGT_L2,3,80,8.265314588802271
AGT_L2,3,81,7.283208876105636
AGT_L2,3,82,8.057238247585305
AGT_L2,3,83,7.5168611484126275
AGT_L2,3,84,6.871800623024263
AGT_L2,3,85,7.441094189113488
AGT_L2,3,86,8.00849349238589
AGT_L2,3,87,7.155139849557063
AGT_L2,3,88,7.977192840104739
AGT_L2,3,89,7.386890418606733
AGT_L2,3,90,7.626049292523157
AGT_L2,3,91,7.583742344215545
AGT_L2,3,92,7.279358893116025
AGT_L2,3,93,7.475280738010262
AGT_L2,3,94,7.662621424143959
AGT_L2,3,95,7.525171169983406
AGT_L2,3,96,8.143906416700302
AGT_L2,3,97,8.02127859236424
AGT_L2,3,98,8.496784904446109
AGT_L2,3,99,7.932902987971355
AGT_L2,3,100,7.9378548319387425
AGT_L2,3,101,7.718470536731369
AGT_L2,3,102,7.962506230900621
AGT_L2,3,103,7.74312629064419
AGT_L2,3,104,8.138669127243563
AGT_L2,3,105,8.163872582611287
AGT_L2,3,106,8.148933035457045
AGT_L2,3,107,7.92936771725697
AGT_L2,3,108,8.189258371294862
AGT_L2,3,109,8.203181259048463
AGT_L2,3,110,8.085819702913003
AGT_L2,3,111,8.016590597320725
AGT_L2,3,112,8.094004531036566
AGT_L2,3,113,8.053598589240691
AGT_L2,3,114,7.853969539711189
AGT_L2,3,115,8.196870904829485
AGT_L2,3,116,8.665551162713857
AGT_L2,3,117,8.453271129088098
AGT_L2,3,118,7.973887823380389
AGT_L2,4,1,15.909272179200364
AGT_L2,4,2,13.141292474915295
AGT_L2,4,3,12.777005270083597
AGT_L2,4,4,11.747198613671113
AGT_L2,4,5,11.358352586789454
AGT_L2,4,6,11.41757518617181
AGT_L2,4,7,10.45892995859377
AGT_L2,4,8,10.095751010185253
AGT_L2,4,9,10.259592410510415
AGT_L2,4,10,9.625523698730401
AGT_L2,4,11,9.18033824221937
AGT_L2,4,12,9.254839746109296
AGT_L2,4,13,8.475217596555867
AGT_L2,4,14,8.35252701990984
AGT_L2,4,15,8.617153799364084
AGT_L2,4,16,7.643416310738081
AGT_L2,4,17,8.42576328872616
AGT_L2,4,18,9.46660168660501
AGT_L2,4,19,8.800055845344215
AGT_L2,4,20,9.040411121777685
AGT_L2,4,21,8.27325675986486
AGT_L2,4,22,8.801382710478318
AGT_L2,4,23,8.180513314389543
AGT_L2,4,24,8.832104074998552
AGT_L2,4,25,8.71929093277524
AGT_L2,4,26,8.513789064025906
AGT_L2,4,27,8.878193438574248
AGT_L2,4,28,8.911734434707338
AGT_L2,4,29,7.3879690634171515
AGT_L2,4,30,7.716002949428857
AGT_L2,4,31,8.588418224206384
AGT_L2,4,32,7.743800344773464
AGT_L2,4,33,7.543449608458491
AGT_L2,4,34,8.023462632872711
AGT_L2,4,35,8.754273040774734
AGT_L2,4,36,8.392220266834876
AGT_L2,4,37,8.215639629171319
AGT_L2,4,38,8.478258513320776
AGT_L2,4,39,8.795487748899685
AGT_L2,4,40,8.15455845823145
AGT_L2,4,41,8.241196338325645
AGT_L2,4,42,8.497905008740394
AGT_L2,4,43,8.351638610655957
AGT_L2,4,44,8.412615848926947
AGT_L2,4,45,8.54338048941467
AGT_L2,4,46,9.06694616855162
AGT_L2,4,47,8.722857712777898
AGT_L2,4,48,8.513628996282002
AGT_L2,4,49,8.044559916571481
AGT_L2,4,50,8.978630974670281
AGT_L2,4,51,8.18634115724374
AGT_L2,4,52,9.037331308455347
AGT_L2,4,53,8.658286239169243
AGT_L2,4,54,7.884945950083881
AGT_L2,4,55,8.183727782472243
AGT_L2,4,56,9.138891468901523
AGT_L2,4,57,9.303991971581834
AGT_L2,4,58,8.42670024986139
AGT_L2,4,59,9.020654946982022
AGT_L2,4,60,8.589558870473056
AGT_L2,4,61,8.660457287153445
AGT_L2,4,62,8.303631153568665
AGT_L2,4,63,8.527794850057655
AGT_L2,4,64,8.823485149500895
AGT_L2,4,65,8.650777496738609
AGT_L2,4,66,8.444419256634779
AGT_L2,4,67,8.543278968643524
AGT_L2,4,68,7.916409042344477
AGT_L2,4,69,8.442217789348328
AGT_L2,4,70,8.549306857956966
AGT_L2,4,71,8.734770905337621
AGT_L2,4,72,8.501211294552972
AGT_L2,4,73,9.625749529878085
AGT_L2,4,74,9.016139597621027
AGT_L2,4,75,8.945413327139955
AGT_L2,4,76,8.477333094537839
AGT_L2,4,77,8.456855150408419
AGT_L2,4,78,9.005410314946454
AGT_L2,4,79,8.752389099768017
AGT_L2,4,80,9.019948816566899
AGT_L2,4,81,8.360458834467893
AGT_L2,4,82,8.407305396499396
AGT_L2,4,83,8.41491026244391
AGT_L2,4,84,8.000833452906164
AGT_L2,4,85,7.7158321792674585
AGT_L2,4,86,8.533800595019105
AGT_L2,4,87,8.43653325536632
AGT_L2,4,88,8.930877708699544
AGT_L2,4,89,8.428096769610448
AGT_L2,4,90,8.32607707430377
AGT_L2,4,91,9.192456906128507
AGT_L2,4,92,8.89499524448419
AGT_L2,4,93,8.847538768844954
AGT_L2,4,94,8.884291482453257
AGT_L2,5,1,19.66509923113819
AGT_L2,5,2,14.216233668294873
AGT_L2,5,3,12.196916405909205
AGT_L2,5,4,11.623880909442578
AGT_L2,5,5,11.100508900936616
AGT_L2,5,6,10.587581904283546
AGT_L2,5,7,8.924977932872558
AGT_L2,5,8,10.267829470622775
AGT_L2,5,9,10.205306278009079
AGT_L2,5,10,10.043362617184892
AGT_L2,5,11,7.110167139299809
AGT_L2,5,12,8.052911275288968
AGT_L2,5,13,7.5722735072129215
AGT_L2,5,14,7.532532800749321
AGT_L2,5,15,6.892707042955366
AGT_L2,5,16,7.138871619691878
AGT_L2,5,17,8.41696459855799
AGT_L2,5,18,7.951671211329529
AGT_L2,5,19,8.790766088400215
AGT_L2,5,20,8.254097552589114
AGT_L2,5,21,9.388144312481144
AGT_L2,5,22,9.608513113364655
AGT_L2,5,23,7.4968179712940435
AGT_L2,5,24,7.731296724979882
AGT_L2,5,25,6.8053037182038105
AGT_L2,5,26,8.061816259692048
AGT_L2,5,27,7.220906215133907
AGT_L2,5,28,7.792765178246768
AGT_L2,5,29,7.252987762093774
AGT_L2,5,30,8.152304785128713
AGT_L2,5,31,7.874950379650526
AGT_L2,5,32,8.143524169454743
AGT_L2,5,33,7.847231086387413
AGT_L2,5,34,7.417038481016541
AGT_L2,5,35,7.138061373169298
AGT_L2,5,36,7.526012228068462
AGT_L2,5,37,7.83771856872169
AGT_L2,5,38,7.539757335884809
AGT_L2,5,39,8.330098050365239
AGT_L2,5,40,8.320424903322923
AGT_L2,5,41,8.394594347761185
AGT_L2,5,42,8.039750542222041
AGT_L2,5,43,8.2374290090908
AGT_L2,5,44,7.710011263174849
AGT_L2,5,45,8.325374025209431
AGT_L2,5,46,7.760139645870787
AGT_L2,5,47,7.7489948970380125
AGT_L2,5,48,8.088250492853465
AGT_L2,5,49,8.30532364827019
AGT_L2,5,50,8.215181111457886
AGT_L2,5,51,8.025698506442845
AGT_L2,5,52,7.957589221939887
AGT_L2,5,53,8.23831510669038
AGT_L2,5,54,7.708833700129117
AGT_L2,5,55,7.553282740188867
AGT_L2,5,56,8.518260131305938
AGT_L2,5,57,8.142924633926723
AGT_L2,5,58,7.956944217304632
AGT_L2,5,59,8.031432846528814
AGT_L2,5,60,8.248222759496327
AGT_L2,5,61,7.7672360009582695
AGT_L2,5,62,8.738141265019463
AGT_L2,5,63,8.433503075668314
AGT_L2,5,64,8.449804256839277
AGT_L2,5,65,7.970685678275166
AGT_L2,5,66,8.370904701186092
AGT_L2,5,67,8.722789987808916
AGT_L2,5,68,8.138087688577782
AGT_L2,5,69,8.793139552046673
AGT_L2,5,70,9.923627353638397
AGT_L2,5,71,8.112846628294124
AGT_L2,5,72,7.803825766376373
AGT_L2,5,73,8.391219096508772
AGT_L2,5,74,7.891555702066018
AGT_L2,5,75,8.115485763419898
AGT_L2,5,76,8.630893752104164
AGT_L2,5,77,8.456913433064187
AGT_L2,5,78,8.32194803870369
AGT_L2,5,79,8.739173448180528
AGT_L2,5,80,8.28805224628179
AGT_L2,5,81,8.091295497148709
AGT_L2,5,82,7.967290387513162
AGT_L2,5,83,8.068499852856311
AGT_L2,5,84,8.023644142964915
AGT_L2,5,85,8.381244112357983
AGT_L2,5,86,7.912059665477468
AGT_L2,5,87,9.105994671555328
AGT_L2,5,88,8.192965880452766
AGT_L2,5,89,8.02185472291956
AGT_L2,5,90,8.13310335899729
AGT_L2,6,1,16.67042732452339
AGT_L2,6,2,13.230636192818782
AGT_L2,6,3,11.317679392274407
AGT_L2,6,4,10.67590985503432
AGT_L2,6,5,9.764914053759465
AGT_L2,6,6,9.706897287715572
AGT_L2,6,7,7.98588191003613
AGT_L2,6,8,7.266898980056472
AGT_L2,6,9,6.992760087081
AGT_L2,6,10,6.980581385970128
AGT_L2,6,11,5.740746404760261
AGT_L2,6,12,6.992442251341247
AGT_L2,6,13,6.997403607149651
AGT_L2,6,14,6.477926430679064
AGT_L2,6,15,6.855173680763621
AGT_L2,6,16,6.911677169028419
AGT_L2,6,17,6.282754295311863
AGT_L2,6,18,6.858429499428034
AGT_L2,6,19,6.33144458431852
AGT_L2,6,20,7.268619158976616
AGT_L2,6,21,6.938002237826646
AGT_L2,6,22,7.42257718006157
AGT_L2,6,23,7.276781219721533
AGT_L2,6,24,7.253238859000781
AGT_L2,6,25,7.018244022561257
AGT_L2,6,26,7.15374107032533
AGT_L2,6,27,8.110190009202988
AGT_L2,6,28,7.260088109212721
AGT_L2,6,29,7.024104719411385
AGT_L2,6,30,6.64130631258377
AGT_L2,6,31,7.409941781246177
AGT_L2,6,32,7.052606898549467
AGT_L2,6,33,7.444745979849106
AGT_L2,6,34,7.354940385030038
AGT_L2,6,35,7.381303839202504
AGT_L2,6,36,7.299010410933328
AGT_L2,6,37,7.866674701903574
AGT_L2,6,38,8.019630398025532
AGT_L2,6,39,7.565852437210825
AGT_L2,6,40,7.502604988033937
AGT_L2,6,41,7.395476567811475
AGT_L2,6,42,7.709070851100091
AGT_L2,6,43,6.954138335959638
AGT_L2,6,44,6.493559671018126
AGT_L2,6,45,8.5719700347132
AGT_L2,6,46,8.192099257725893
AGT_L2,6,47,7.723598740989774
AGT_L2,6,48,8.302660739819395
AGT_L2,6,49,8.176515918205867
AGT_L2,6,50,8.10662852348124
AGT_L2,6,51,8.534181409058084
AGT_L2,6,52,7.8478897934053355
AGT_L2,6,53,7.911932652117641
AGT_L2,6,54,6.981184354888913
AGT_L2,6,55,7.294968557386017
AGT_L2,6,56,8.006332882881164
AGT_L2,6,57,7.356029352043793
AGT_L2,6,58,7.856338681283908
AGT_L2,6,59,7.674167308184419
AGT_L2,6,60,7.921601076548063
AGT_L2,6,61,7.904604414698671
AGT_L2,6,62,7.907127636684697
AGT_L2,6,63,9.291770617615946
AGT_L2,6,64,7.676008831151332
AGT_L2,6,65,8.394173932241907
AGT_L2,6,66,7.4594569348041375
AGT_L2,6,67,7.665504469977269
AGT_L2,6,68,8.25681114044321
AGT_L2,6,69,8.500492147216118
AGT_L2,6,70,7.921467757653855
AGT_L2,6,71,8.267470905219495
AGT_L2,6,72,7.5506909195318235
AGT_L2,6,73,7.061102263489117
AGT_L2,6,74,7.705721340292013
AGT_L2,6,75,8.022937701163144
AGT_L2,6,76,8.013749253531971
AGT_L2,7,1,18.016278689292882
AGT_L2,7,2,16.38229090910075
AGT_L2,7,3,14.133298852571007
AGT_L2,7,4,11.743724395387423
AGT_L2,7,5,10.545979535579306
AGT_L2,7,6,10.962572898474122
AGT_L2,7,7,9.870315839973792
AGT_L2,7,8,10.725743348662869
AGT_L2,7,9,9.89431809016389
AGT_L2,7,10,9.965304524793716
AGT_L2,7,11,10.78618441434996
AGT_L2,7,12,9.310637613933242
AGT_L2,7,13,8.40460927974606
AGT_L2,7,14,8.438394022483523
AGT_L2,7,15,9.352434120641636
AGT_L2,7,16,8.244316014687556
AGT_L2,7,17,8.445152548036077
AGT_L2,7,18,8.971856284176344
AGT_L2,7,19,7.859072742031306
AGT_L2,7,20,9.578372686089953
AGT_L2,7,21,8.087620641619145
AGT_L2,7,22,8.918975068155685
AGT_L2,7,23,7.200192569895755
AGT_L2,7,24,7.029242662324528
AGT_L2,7,25,8.547187769884202
AGT_L2,7,26,7.8547758498653035
AGT_L2,7,27,7.220598330594235
AGT_L2,7,28,7.3684091194718135
AGT_L2,7,29,8.65026677920083
AGT_L2,7,30,7.7911630755011245
AGT_L2,7,31,7.500614274975452
AGT_L2,7,32,7.581609690835705
AGT_L2,7,33,7.977571883113492
AGT_L2,7,34,7.168899036015445
AGT_L2,7,35,7.386133828447365
AGT_L2,7,36,8.146036339219384
