Year,Month,weight,annual_weight,estimate,date,Model,Variant
2004,4,0.025914280489023975,0.26820895787468146,36.222454342780864,2004-04-01,OLS,positive_part
2004,5,0.020583117365947836,0.26820895787468146,28.770662929882732,2004-05-01,OLS,positive_part
2004,6,0.020798542141258196,0.26820895787468146,29.07177930049886,2004-06-01,OLS,positive_part
2004,7,0.022711652802406147,0.26820895787468146,31.74588648265544,2004-07-01,OLS,positive_part
2004,8,0.022579569224510147,0.26820895787468146,31.561262743177295,2004-08-01,OLS,positive_part
2004,9,0.022950920147222352,0.26820895787468146,32.08032951212694,2004-09-01,OLS,positive_part
2004,10,0.022662083921310174,0.26820895787468146,31.67660010856212,2004-10-01,OLS,positive_part
2004,11,0.020513444394206205,0.26820895787468146,28.673275466668922,2004-11-01,OLS,positive_part
2004,12,0.018553264938833875,0.26820895787468146,25.93337648101295,2004-12-01,OLS,positive_part
2005,1,0.023839341434143617,0.26820895787468146,34.6917931453893,2005-01-01,OLS,positive_part
2005,2,0.02429945169072095,0.26820895787468146,35.36136071248624,2005-02-01,OLS,positive_part
2005,3,0.0244733347500312,0.26820895787468146,35.614401055137606,2005-03-01,OLS,positive_part
2005,4,0.02328240333377915,0.26820895787468146,33.88131851772373,2005-04-01,OLS,positive_part
2005,5,0.022059186366197876,0.26820895787468146,32.10125298493673,2005-05-01,OLS,positive_part
2005,6,0.022407610175601514,0.26820895787468146,32.60829076348239,2005-06-01,OLS,positive_part
2005,7,0.021067170851329933,0.26820895787468146,30.657639404675432,2005-07-01,OLS,positive_part
2005,8,0.023101450750320246,0.26820895787468146,33.61799037118822,2005-08-01,OLS,positive_part
2005,9,0.02180721935906343,0.26820895787468146,31.73458231514836,2005-09-01,OLS,positive_part
2005,10,0.021809230361081244,0.26820895787468146,31.737508791377145,2005-10-01,OLS,positive_part
2005,11,0.02131101078325183,0.26820895787468146,31.012483287514602,2005-11-01,OLS,positive_part
2005,12,0.01875154801916048,0.26820895787468146,27.287868955341327,2005-12-01,OLS,positive_part
2006,1,0.023461238946528927,0.2682089578746815,35.70215354293216,2006-01-01,OLS,positive_part
2006,2,0.02478368149162679,0.2682089578746815,37.71458122863096,2006-02-01,OLS,positive_part
2006,3,0.02399135431812212,0.2682089578746815,36.508856907371865,2006-03-01,OLS,positive_part
2006,4,0.023882422926623827,0.2682089578746815,36.343090501182445,2006-04-01,OLS,positive_part
2006,5,0.021417864346622635,0.2682089578746815,32.592647097946426,2006-05-01,OLS,positive_part
2006,6,0.022556458687782294,0.2682089578746815,34.3253036760514,2006-06-01,OLS,positive_part
2006,7,0.021856748187386598,0.2682089578746815,33.26051882911027,2006-07-01,OLS,positive_part
2006,8,0.02227029501054772,0.2682089578746815,33.88983393950748,2006-08-01,OLS,positive_part
2006,9,0.020778832115428737,0.2682089578746815,31.620199441240615,2006-09-01,OLS,positive_part
2006,10,0.02307267715902431,0.2682089578746815,35.110859424577065,2006-10-01,OLS,positive_part
2006,11,0.020651101466866745,0.2682089578746815,31.42582525505668,2006-11-01,OLS,positive_part
2006,12,0.019486283218120817,0.2682089578746815,29.653262430854713,2006-12-01,OLS,positive_part
2007,1,0.022521336352725303,0.2682089578746815,35.9182915879961,2007-01-01,OLS,positive_part
2007,2,0.024108386484011424,0.2682089578746815,38.44940823611651,2007-02-01,OLS,positive_part
2007,3,0.023008739958974653,0.2682089578746815,36.69563022261875,2007-03-01,OLS,positive_part
2007,4,0.024783824729953923,0.2682089578746815,39.52663507059392,2007-04-01,OLS,positive_part
2007,5,0.021949193143780056,0.2682089578746815,35.00580547761924,2007-05-01,OLS,positive_part
2007,6,0.021670789659685493,0.2682089578746815,34.561791971306484,2007-06-01,OLS,positive_part
2007,7,0.022238744552215157,0.2682089578746815,35.46759831952706,2007-07-01,OLS,positive_part
2007,8,0.022199146777169023,0.2682089578746815,35.40444556482071,2007-08-01,OLS,positive_part
2007,9,0.021953871967605038,0.2682089578746815,35.01326752852965,2007-09-01,OLS,positive_part
2007,10,0.02336220833775319,0.2682089578746815,37.25936143719951,2007-10-01,OLS,positive_part
2007,11,0.021382091458209438,0.2682089578746815,34.101359871756934,2007-11-01,OLS,positive_part
2007,12,0.019030624452598798,0.2682089578746815,30.351108277257104,2007-12-01,OLS,positive_part
2008,1,0.025647734680682637,0.2682089578746815,42.984860826127814,2008-01-01,OLS,positive_part
2008,2,0.023437634989520437,0.2682089578746815,39.28079772584832,2008-02-01,OLS,positive_part
2008,3,0.02498772922542943,0.2682089578746815,41.87871079019843,2008-03-01,OLS,positive_part
2008,4,0.02469362876613865,0.2682089578746815,41.385806934598435,2008-04-01,OLS,positive_part
2008,5,0.023045334135151314,0.2682089578746815,38.62331285098611,2008-05-01,OLS,positive_part
2008,6,0.021979768967047966,0.2682089578746815,36.837456477222624,2008-06-01,OLS,positive_part
2008,7,0.022426283322326948,0.2682089578746815,37.58580161013572,2008-07-01,OLS,positive_part
2008,8,0.021287345819530443,0.2682089578746815,35.676975327546366,2008-08-01,OLS,positive_part
2008,9,0.02102645475557078,0.2682089578746815,35.23972945711349,2008-09-01,OLS,positive_part
2008,10,0.021488654228427603,0.2682089578746815,36.014362393004866,2008-10-01,OLS,positive_part
2008,11,0.01906676468398753,0.2682089578746815,31.955345629921297,2008-11-01,OLS,positive_part
2008,12,0.01912162430086778,0.2682089578746815,32.047288759633574,2008-12-01,OLS,positive_part
2009,1,0.021759328846815276,0.2682089578746815,36.12813877681924,2009-01-01,OLS,positive_part
2009,2,0.02456757056528377,0.2682089578746815,40.79080770553175,2009-02-01,OLS,positive_part
2009,3,0.024512914730103662,0.2682089578746815,40.700059796336056,2009-03-01,OLS,positive_part
2009,4,0.024602892361241777,0.2682089578746815,40.84945430971707,2009-04-01,OLS,positive_part
2009,5,0.021591121690963992,0.2682089578746815,35.84885573860464,2009-05-01,OLS,positive_part
2009,6,0.022245337463140082,0.2682089578746815,36.93508401216746,2009-06-01,OLS,positive_part
2009,7,0.021869908421213755,0.2682089578746815,36.31173976184386,2009-07-01,OLS,positive_part
2009,8,0.021607324101401766,0.2682089578746815,35.87575743841973,2009-08-01,OLS,positive_part
2009,9,0.02110102231160564,0.2682089578746815,35.03511839787398,2009-09-01,OLS,positive_part
2009,10,0.022898238927356537,0.2682089578746815,38.01913007226701,2009-10-01,OLS,positive_part
2009,11,0.021440334253287497,0.2682089578746815,35.59849555918326,2009-11-01,OLS,positive_part
2009,12,0.020012964202267756,0.2682089578746815,33.22855925957794,2009-12-01,OLS,positive_part
2010,1,0.02472331771957685,0.26820895787468146,40.992931965521734,2010-01-01,OLS,positive_part
2010,2,0.025436911809009474,0.26820895787468146,42.176119201591874,2010-02-01,OLS,positive_part
2010,3,0.02772314036931912,0.26820895787468146,45.96684069348111,2010-03-01,OLS,positive_part
2010,4,0.02700022066436661,0.26820895787468146,44.76819095650881,2010-04-01,OLS,positive_part
2010,5,0.022449486503233876,0.26820895787468146,37.222766107934625,2010-05-01,OLS,positive_part
2010,6,0.02250294936119152,0.26820895787468146,37.31141114028012,2010-06-01,OLS,positive_part
2010,7,0.019721635568527882,0.26820895787468146,32.6998048675853,2010-07-01,OLS,positive_part
2010,8,0.021116192444083637,0.26820895787468146,35.01207443310727,2010-08-01,OLS,positive_part
2010,9,0.020139614515689772,0.26820895787468146,33.39284221549999,2010-09-01,OLS,positive_part
2010,10,0.019387549295082244,0.26820895787468146,32.145867243464274,2010-10-01,OLS,positive_part
2010,11,0.020264512323817777,0.26820895787468146,33.59993122391329,2010-11-01,OLS,positive_part
2010,12,0.017743427300782728,0.26820895787468146,29.41980184157162,2010-12-01,OLS,positive_part
