Lag,MAE,RMSE,MAPE
1.0,27747.243059292687,44328.60830754608,46.840445482570416
2.0,27925.424438454353,44663.49464348919,46.27786768672412
3.0,28111.179173825265,45206.31066333134,46.213361434299706
