Iteration,Training_Loss
0,38755144000.0
1,24372912000.0
2,55687197000.0
3,41974817000.0
4,74003290000.0
5,45847077000.0
6,47668548000.0
7,40364413000.0
8,58554910000.0
9,75208130000.0
10,54677360000.0
11,62076500000.0
12,20035817000.0
13,46524854000.0
14,65884496000.0
15,33878618000.0
16,38743240000.0
17,24351257000.0
18,55562097000.0
19,41793200000.0
20,73355100000.0
21,45110770000.0
22,47000183000.0
23,38069990000.0
24,52502815000.0
25,61927450000.0
26,38809276000.0
27,33072840000.0
28,5727711700.0
29,2467317500.0
30,7443438000.0
31,6427486000.0
32,2147443800.0
33,480870080.0
34,5178653000.0
35,3721776000.0
36,3673394000.0
37,363467740.0
38,688926660.0
39,1751726700.0
40,2288884500.0
41,571125500.0
42,351490600.0
43,1789683800.0
44,811467140.0
45,1177293000.0
46,701876300.0
47,19483746.0
48,389858300.0
49,559732030.0
50,1269605500.0
51,324160640.0
52,64910660.0
53,224170080.0
54,870722800.0
55,672986900.0
56,600053800.0
57,114522040.0
58,129853160.0
59,510209800.0
60,141454780.0
61,325286620.0
62,162745170.0
63,29976036.0
64,170487800.0
65,314147870.0
66,592500900.0
67,253168460.0
68,81862810.0
69,79802280.0
70,175345390.0
71,223587200.0
72,283585180.0
73,67728056.0
74,114549070.0
75,325300770.0
76,255093870.0
77,181081680.0
78,103902664.0
79,14769827.0
80,117911144.0
81,137795580.0
82,221686450.0
83,45734124.0
84,45617644.0
85,59584536.0
86,250602510.0
87,110323010.0
88,70500504.0
89,32654258.0
90,87369240.0
91,87838900.0
92,61460932.0
93,18284690.0
94,48588780.0
95,20278334.0
96,32614200.0
97,79299500.0
98,58511240.0
99,17945768.0
100,53796996.0
101,28919500.0
102,48510212.0
103,11800213.0
104,34710870.0
105,18761058.0
106,37877590.0
107,25079524.0
108,62426652.0
109,14342177.0
110,35479564.0
111,5583184.5
112,14865831.0
113,61644196.0
114,50918530.0
115,21300226.0
116,34344110.0
117,14046070.0
118,44022668.0
119,9878919.0
120,31948970.0
121,17054336.0
122,33061470.0
123,26889960.0
124,61849470.0
125,9886530.0
126,29293380.0
127,4279610.0
128,13659558.0
129,53049816.0
130,38656572.0
131,16891524.0
132,31251368.0
133,9147154.0
134,46062370.0
135,8311883.5
136,27647242.0
137,16097441.0
138,28623160.0
139,21126666.0
140,53894136.0
141,7861612.5
142,26729076.0
143,2786510.8
144,11134125.0
145,49516680.0
146,36763572.0
147,15794964.0
148,29227006.0
149,8685752.0
150,43399892.0
151,7822363.0
152,24786572.0
153,14015547.0
154,26242880.0
155,18668836.0
156,47717060.0
157,6611174.5
158,24542370.0
159,1928606.0
160,9548490.0
161,47465376.0
162,37184588.0
163,15408605.0
164,28121326.0
165,9577242.0
166,39995820.0
167,7549210.0
168,22954996.0
169,12825269.0
170,24642744.0
171,17120528.0
172,43174052.0
173,6535521.5
174,22991308.0
175,1345578.6
176,8887812.0
177,46498244.0
178,38289420.0
179,15006656.0
180,28240294.0
181,11048229.0
182,38039810.0
183,7682661.5
184,22012884.0
185,12656325.0
186,23256382.0
187,16135703.0
188,39710816.0
189,6993362.0
190,21818964.0
191,1023532.25
192,9024600.0
193,45790800.0
194,38260132.0
195,14330946.0
196,29554546.0
197,11918963.0
198,37886120.0
199,8389702.0
200,22109016.0
201,12794646.0
202,22048580.0
203,16381316.0
204,37436296.0
205,6760925.5
206,21145478.0
207,1025288.25
208,9229773.0
209,44133564.0
210,35793332.0
211,13648068.0
212,30519854.0
213,10873880.0
214,39638692.0
215,9681490.0
216,22309582.0
217,12498277.0
218,21454596.0
219,17269542.0
220,36289136.0
221,5494298.0
222,21646798.0
223,1123845.2
224,8650148.0
225,41274030.0
226,32227576.0
227,13380399.0
228,29043280.0
229,8373957.5
230,42244296.0
231,10562981.0
232,21352312.0
233,12229143.0
