Lag,MAE,RMSE,MAPE
1.0,1555.1331791600285,3904.8695321924683,1.6794253602388232
2.0,1960.2541690536873,4216.744692834563,1.9098949607724605
3.0,2093.1226331763683,4361.216578857068,2.019325770516506
