Country,Lag,MAE,RMSE,MAPE
CA,1,12.340747474749866,22.055537135798183,0.05576749275400233
CA,2,10.326701318940843,20.19251515635489,0.04538042100833714
CA,3,9.330957080092269,18.947722542085685,0.04047468322775867
DE,1,38.16286032998141,80.71951046476696,0.04331641415152526
DE,2,39.37225285334398,82.85184343372528,0.04409112744034841
DE,3,39.37225285334398,82.85184343372528,0.04409112744034841
JP,1,35.425662219884316,53.16004672987281,0.026859380834513197
JP,2,38.32876869257211,56.324879834662724,0.02942619751657396
JP,3,35.94352219310372,54.620567798272226,0.027509500433216278
KR,1,35.19023558924209,120.55492617851823,0.04238166924169964
KR,2,34.798898199883446,120.51685641588072,0.04079705967012248
KR,3,34.95072522092111,120.561947638037,0.04141548833173818
CH,1,11.737212815992006,28.083640804427098,0.0688081464007796
CH,2,11.737212815992006,28.083640804427098,0.0688081464007796
CH,3,11.737212815992006,28.083640804427098,0.0688081464007796
GB,1,23.196604931976132,36.63762288769723,0.05694342662484617
GB,2,22.350991462495827,35.71066565055483,0.05445829227033937
GB,3,21.771866043022843,35.211527666714886,0.053112911808232625
US,1,205.4847282596238,683.5319308155869,0.03901498618955937
US,2,205.4847282596238,683.5319308155869,0.03901498618955937
US,3,205.4847282596238,683.5319308155869,0.03901498618955937
CN,1,164.40991370628356,508.5849194925356,0.04405765710044779
CN,2,164.07344353582903,508.55662265786566,0.044018408909413734
CN,3,164.07344353582903,508.55662265786566,0.044018408909413734
