Country,Lag,MAE,RMSE,MAPE
CA,1,565.9399064539458,797.6847981734292,3.8455049688363405
CA,2,567.1176046025009,802.3281506516208,3.840452951623657
CA,3,498.12973034536765,761.8660346352343,3.610042129578698
DE,1,3110.338099523901,3862.9101353440456,3.8027809013918925
DE,2,3066.1300421624787,3674.456233531585,3.822650390316604
DE,3,2874.939662023901,3574.1698233304,3.621832260985277
JP,1,4740.6456911535315,5615.5268721381935,4.280929713088728
JP,2,4867.471211986865,5826.094525648824,4.356720120870418
JP,3,4481.683885597976,5506.462101268268,4.125114344318387
KR,1,5445.622223314543,7301.761611652187,11.077111771647273
KR,2,5616.989131796685,7623.734340077698,11.288767354039752
KR,3,5506.974901885971,7436.253654831671,11.1414331252092
CH,1,878.5292957537695,1133.3605069277608,7.540223785751886
CH,2,878.5292957537695,1133.3605069277608,7.540223785751886
CH,3,878.5292957537695,1133.3605069277608,7.540223785751886
GB,1,1149.9056968967634,1503.3763732790835,3.1933919609992154
GB,2,1100.7866931757635,1471.7815398094579,3.0957942822177564
GB,3,1146.9461170038885,1490.2574223170911,3.19969092586161
US,1,11440.945808840554,16450.821856230974,3.1154303469285876
US,2,10075.865409288788,13526.788801315493,2.8997749642389787
US,3,12518.9765203999,15971.01107476288,3.4381462198122965
CN,1,14418.101972779432,18719.386889214747,15.717256553204953
CN,2,19755.0280228691,29296.16193995328,17.049372447096736
CN,3,19957.288439535765,29736.05879115815,17.100014761155354
