Lag,MAE,RMSE,MAPE
1.0,842.9707355447074,3164.4092146120447,8.495534266844704
2.0,904.4518913346582,3597.592463062873,9.661163320617403
3.0,848.5722102624156,3400.59085829614,8.799505612178706
