Country,Lag,MAE,RMSE,MAPE
CA,1,208.1627415472663,711.3976577340338,0.9770130416306868
CA,2,223.36194800559528,717.0562355905489,1.030230401750496
CA,3,233.02185666977647,716.5928679802905,1.065490826814209
DE,1,636.8793980383952,1477.9726399085837,0.7674182044176164
DE,2,709.6833093775632,1536.930612239853,0.8453664829248081
DE,3,746.5426419966997,1569.4348593280888,0.8832472688413896
JP,1,753.4270576295615,1835.6251008677682,0.6336466477589976
JP,2,814.1129948752914,1864.9512654037023,0.6714021270060814
JP,3,846.6385989956143,1880.286228522458,0.6934255957497941
KR,1,468.0401493205573,1207.9421748603274,0.7924388507193539
KR,2,510.29545380447314,1216.1561536343497,0.8509403751551643
KR,3,558.7490135807808,1298.471386467305,0.9004557663514422
CH,1,62.54255777331878,160.1487774342391,0.4720587735876993
CH,2,79.90806411421909,176.4994793007771,0.6288222497852034
CH,3,124.69140540175863,240.69157752157153,0.9740140969211518
GB,1,170.1085252518882,410.69038778750644,0.39491714276272005
GB,2,213.90387724814306,457.66170217151597,0.4726011634590463
GB,3,240.43478390186857,461.8880786906129,0.5133387588005596
US,1,2999.097435233576,8573.775661723523,0.7895070401743476
US,2,3064.833878836331,8359.520662050336,0.8181477874539178
US,3,3111.4604916327385,8197.458750017813,0.8284589417359628
CN,1,751.4518472306033,2399.072099350443,0.4876447453122444
CN,2,1075.6864252643054,3061.1922202582696,0.5816537418334985
CN,3,1090.1782335896949,2890.5136345877468,0.5780999091699794
