Lag,MAE,RMSE,MAPE
1.0,1207.660182195225,4111.316999210092,1.0245328412021868
2.0,1266.089247294778,4129.609114853757,1.0164212973346232
3.0,1731.92189737832,4383.836549061775,1.241705336322452
