Lag,MAE,RMSE,MAPE
1.0,1475.1545903474919,3441.3794536239902,1.7064344288462212
2.0,1475.0114308757652,3408.8997228445487,1.6965513233678546
3.0,1485.466150120282,3400.7847241593117,1.7162337585716871
