split,seed,epoch,val_MAPE
temporal,1,106,31.994915895024366
temporal,1,107,29.49406174244879
temporal,1,108,32.01016870392538
temporal,1,109,27.361367577572032
temporal,1,110,33.43780582399725
temporal,1,111,27.669420297596993
temporal,1,112,31.62326529831135
temporal,1,113,28.64130888370883
temporal,1,114,29.84579495167989
temporal,1,115,31.61232901279044
temporal,1,116,29.777251507402834
temporal,1,117,29.0311508518334
temporal,1,118,27.455911565871926
temporal,1,119,32.37673734329533
temporal,1,120,31.54040737377331
temporal,1,121,29.95367743741464
temporal,1,122,28.957332008972298
temporal,1,123,26.981058982448864
temporal,1,124,31.5079578785741
temporal,1,125,29.00897615084365
temporal,1,126,25.388082545148283
temporal,1,127,29.027538517894797
temporal,1,128,29.571439476927424
temporal,1,129,30.571847489532466
temporal,1,130,30.33195727530287
temporal,1,131,35.50041891358419
temporal,1,132,28.264031363863857
temporal,1,133,28.96146590666352
temporal,1,134,28.567450111366057
temporal,1,135,25.461116299571817
temporal,1,136,30.04336803519853
temporal,1,137,29.392085755883286
temporal,1,138,31.163991924325156
temporal,1,139,33.027735074865284
temporal,1,140,28.019679339601662
temporal,1,141,28.375336954168933
temporal,1,142,27.498691211254688
temporal,2,1,73.40096974619668
temporal,2,2,54.88685079947899
temporal,2,3,64.28795425196157
temporal,2,4,47.90018065346673
temporal,2,5,55.61440466092851
temporal,2,6,64.1164413389981
temporal,2,7,65.78094399952073
temporal,2,8,50.0885749136954
temporal,2,9,38.84225645079319
temporal,2,10,53.71547859768344
temporal,2,11,35.34178334991186
temporal,2,12,33.961692450703644
temporal,2,13,51.3926116534965
temporal,2,14,61.07417514524759
temporal,2,15,55.87828335308974
temporal,2,16,30.383548240062364
temporal,2,17,42.975774566218135
temporal,2,18,44.83909181712744
temporal,2,19,48.61847948035194
temporal,2,20,38.813248106773614
temporal,2,21,34.01297538006813
temporal,2,22,37.51343400217898
temporal,2,23,32.34287457041397
temporal,2,24,41.83820336148534
temporal,2,25,36.14121220433883
temporal,2,26,38.12209528181864
temporal,2,27,41.06870423097618
temporal,2,28,42.69331429643178
temporal,2,29,38.574989362089696
temporal,2,30,34.42708486006841
temporal,2,31,29.32515620645844
temporal,2,32,30.890713737946047
temporal,2,33,50.61973162652309
temporal,2,34,47.505469701783866
temporal,2,35,34.90334794031244
temporal,2,36,26.728038184901763
temporal,2,37,35.87117391711349
temporal,2,38,38.820317960722626
temporal,2,39,37.35458536921021
temporal,2,40,32.9355881021556
temporal,2,41,26.588046087910943
temporal,2,42,31.645529029129555
temporal,2,43,35.53122519436735
temporal,2,44,34.69678186526098
temporal,2,45,33.95060527853184
temporal,2,46,32.43156788800021
temporal,2,47,26.520470502275302
temporal,2,48,41.34866630154357
temporal,2,49,39.96485904803493
temporal,2,50,31.853973109388185
temporal,2,51,26.682235963596124
temporal,2,52,26.564024130585167
temporal,2,53,30.978050331279295
temporal,2,54,32.45710715804288
temporal,2,55,30.320826741951105
temporal,2,56,29.8788779275955
temporal,2,57,29.006061728861717
temporal,2,58,32.924444440730575
temporal,2,59,23.028226488654955
temporal,2,60,35.93917217808643
temporal,2,61,27.720561604485717
temporal,2,62,30.143367224856515
temporal,2,63,27.80669775414946
temporal,2,64,21.141707080560522
temporal,2,65,37.41660874745866
temporal,2,66,38.36361895561642
temporal,2,67,39.13942822588753
temporal,2,68,29.81759370210362
temporal,2,69,31.085564447639964
temporal,2,70,35.75508345170977
temporal,2,71,30.658020093182962
temporal,2,72,32.97875739108614
temporal,2,73,28.415494609453766
temporal,2,74,34.257854758872945
temporal,2,75,29.96641120201135
temporal,2,76,34.416729022392346
temporal,2,77,29.91940048033184
temporal,2,78,32.54934149917283
temporal,2,79,31.62877695769113
temporal,2,80,30.722867637213202
temporal,2,81,30.213377978968058
temporal,2,82,36.155892194852065
temporal,2,83,25.262092441450285
temporal,2,84,35.2573669117031
temporal,2,85,33.07576665700937
temporal,2,86,27.956540240975116
temporal,2,87,30.12196027159908
temporal,2,88,29.470161981755915
temporal,2,89,29.194841841733115
temporal,2,90,27.082685671597456
temporal,2,91,31.72298861549585
temporal,2,92,27.44806363258499
temporal,2,93,21.92846006014391
temporal,2,94,32.88336154764078
temporal,2,95,26.466478181299813
temporal,2,96,29.39857218945293
temporal,2,97,31.071418920787565
temporal,2,98,35.93580484743296
temporal,2,99,33.265476796312086
temporal,2,100,29.240136252782122
temporal,2,101,23.68736922391462
temporal,2,102,24.15826140859951
temporal,2,103,33.71165636557486
temporal,2,104,30.496889840059765
temporal,2,105,35.78741321263885
temporal,2,106,33.159202898530765
temporal,2,107,26.13610062024931
temporal,2,108,25.351357886260743
temporal,2,109,22.74546091878876
temporal,2,110,33.08393442996935
temporal,2,111,28.640861907946924
temporal,2,112,22.578749972195677
temporal,2,113,38.54387339323054
temporal,2,114,32.35075801167911
temporal,2,115,27.97242258106658
temporal,2,116,26.702639611868495
temporal,2,117,27.54817616359472
temporal,2,118,29.173752604011916
temporal,2,119,23.583253942065028
temporal,2,120,32.47907602607284
temporal,2,121,29.977955115074018
temporal,2,122,33.51761471485717
temporal,2,123,34.22286031400548
temporal,2,124,36.555405448994705
temporal,2,125,28.561257994621563
temporal,2,126,32.436852950500295
temporal,2,127,30.477174070723446
temporal,2,128,26.36943057809229
temporal,2,129,36.49570089682143
temporal,3,1,29.57332731259223
temporal,3,2,32.31676132342539
temporal,3,3,25.727834135577876
temporal,3,4,26.914208857559927
temporal,3,5,23.31430482025234
temporal,3,6,21.464377300401683
temporal,3,7,26.319250460454764
temporal,3,8,19.612418169555397
temporal,3,9,21.661765324486705
temporal,3,10,26.893471652784672
temporal,3,11,25.796586310366127
temporal,3,12,26.82735768613973
temporal,3,13,27.819161555638633
temporal,3,14,27.06593356449171
temporal,3,15,28.54961476428162
temporal,3,16,25.57901614524517
temporal,3,17,26.188450705028384
temporal,3,18,29.242371260289335
temporal,3,19,27.24300295308142
temporal,3,20,26.777221226849996
temporal,3,21,29.42808433258049
temporal,3,22,25.587966812304558
temporal,3,23,24.904703542568214
temporal,3,24,26.873485473975435
temporal,3,25,26.688535366762135
temporal,3,26,27.137625278346494
temporal,3,27,26.2887554126599
temporal,3,28,26.109278084635317
temporal,3,29,22.628550398927523
temporal,3,30,34.36208199753115
temporal,3,31,26.887125183174206
temporal,3,32,26.34486435199929
temporal,3,33,21.295847149907537
temporal,3,34,25.534767009251897
temporal,3,35,28.62590001420627
temporal,3,36,29.885071780313172
temporal,3,37,27.21095844349739
temporal,3,38,23.425259089152785
temporal,3,39,27.31945929433359
temporal,3,40,28.62194061668194
temporal,3,41,25.544502271431814
temporal,3,42,23.747025845188375
temporal,3,43,29.844128114832618
temporal,3,44,26.648368628837993
temporal,3,45,25.969820972877105
temporal,3,46,31.564897332405394
temporal,3,47,28.101671918178976
temporal,3,48,26.58938166961416
temporal,3,49,29.095060267560935
temporal,3,50,27.707293225380802
temporal,3,51,27.013612053509874
temporal,3,52,28.58670654689357
temporal,3,53,30.368780804028432
temporal,3,54,28.336437030535283
temporal,3,55,30.700813908450332
temporal,3,56,26.914506994055955
temporal,3,57,28.723724183126855
temporal,3,58,25.75743006870614
temporal,3,59,29.138762430482608
temporal,3,60,26.839815870377425
temporal,3,61,26.271896494723546
temporal,3,62,30.186178805226994
temporal,3,63,32.20730800596734
temporal,3,64,26.756561738821205
temporal,3,65,30.54374182746483
temporal,3,66,28.29585438657775
temporal,3,67,32.51126398113448
temporal,3,68,29.548998730656926
temporal,3,69,32.01211602567844
temporal,3,70,32.06426059640142
temporal,3,71,28.99234489764052
temporal,3,72,31.892031304123737
temporal,3,73,29.678943298355797
temporal,4,1,96.15933369825927
temporal,4,2,66.12031368946303
temporal,4,3,47.33750593800527
temporal,4,4,41.38386878360313
temporal,4,5,41.370164357453035
temporal,4,6,38.89746280989103
temporal,4,7,41.670541836764144
temporal,4,8,36.168585993161486
temporal,4,9,37.7616319363638
temporal,4,10,38.61416475300985
temporal,4,11,38.55643306961516
temporal,4,12,40.64714192838873
temporal,4,13,49.801907003071605
temporal,4,14,38.22528409646384
temporal,4,15,38.897677801733735
temporal,4,16,41.7973994381816
temporal,4,17,40.26203460583519
temporal,4,18,36.19538770541974
temporal,4,19,40.51543205263226
temporal,4,20,34.46267714352366
temporal,4,21,34.4746641616818
temporal,4,22,31.32942288133669
temporal,4,23,33.760591382057896
temporal,4,24,34.84895315707685
temporal,4,25,35.958113907040506
temporal,4,26,34.47147594271674
temporal,4,27,36.99029260214427
temporal,4,28,35.235412701158346
temporal,4,29,38.46907290427466
temporal,4,30,36.4904910205627
temporal,4,31,39.354079932758175
temporal,4,32,38.22465111235887
temporal,4,33,38.2872804278965
temporal,4,34,34.19254830531864
temporal,4,35,39.48771943983118
temporal,4,36,35.36994277409124
temporal,4,37,33.471874739082
temporal,4,38,33.293465410472315
temporal,4,39,34.02269212074088
temporal,4,40,37.39242310693249
temporal,4,41,37.14005436091432
temporal,4,42,33.683150013949145
temporal,4,43,36.65159859655171
temporal,4,44,34.672235132563415
temporal,4,45,36.6039485433498
temporal,4,46,37.2714941014995
temporal,4,47,37.91598437311994
temporal,4,48,37.429561923442805
temporal,4,49,36.4942123555729
temporal,4,50,38.351262323507264
temporal,4,51,39.06087209773405
temporal,4,52,37.48046305978864
temporal,4,53,38.287871390171105
temporal,4,54,36.82237890771754
temporal,4,55,40.774497079736726
temporal,4,56,37.85381452698851
temporal,4,57,37.969748898328795
temporal,4,58,40.65412966191717
temporal,4,59,38.06586383177691
temporal,4,60,35.52979817762432
temporal,4,61,37.16333795211502
temporal,4,62,35.404933120041925
temporal,4,63,33.71577863737002
temporal,4,64,37.969271058134694
temporal,4,65,35.47699881907603
temporal,4,66,36.78970045068643
temporal,4,67,36.942470076921005
temporal,4,68,37.063945160883144
temporal,4,69,39.55945513269567
temporal,4,70,35.37706309228674
temporal,4,71,36.219351661986806
temporal,4,72,37.35418886658886
temporal,4,73,41.366329288310425
temporal,4,74,39.47092575676168
temporal,4,75,38.46338142234757
temporal,4,76,37.3106542506434
temporal,4,77,35.64240358454225
temporal,4,78,37.86208128235776
temporal,4,79,34.8396282900645
temporal,4,80,35.18595399905028
temporal,4,81,36.20868144048833
temporal,4,82,35.07088349890481
temporal,4,83,34.8549808559439
temporal,4,84,36.31953880249619
temporal,4,85,37.85990096634258
temporal,4,86,38.04677980206129
temporal,4,87,36.87847410538666
temporal,5,1,54.45651611233797
temporal,5,2,49.774337979849896
temporal,5,3,39.58004117647813
temporal,5,4,37.53875052678713
temporal,5,5,39.00187002414569
temporal,5,6,39.732122390891185
temporal,5,7,39.05755910591916
temporal,5,8,40.531420938684754
temporal,5,9,38.910796148632485
temporal,5,10,34.699570396309305
temporal,5,11,33.741118427926516
temporal,5,12,37.43110059602101
temporal,5,13,39.63872925927846
temporal,5,14,34.19077208898995
temporal,5,15,37.42165143111516
temporal,5,16,34.73217937391574
temporal,5,17,35.552027127641146
temporal,5,18,33.65926417240212
temporal,5,19,34.54847081113503
temporal,5,20,33.79503880104743
temporal,5,21,35.920481246790445
temporal,5,22,33.109853197732036
temporal,5,23,33.04138437857915
temporal,5,24,35.51651036242304
temporal,5,25,39.852692392823535
temporal,5,26,36.11334338537203
temporal,5,27,33.61760011241143
temporal,5,28,35.01940816982103
temporal,5,29,35.857425643261465
temporal,5,30,34.824510270171885
temporal,5,31,36.339519632333996
temporal,5,32,34.56113694463343
temporal,5,33,35.43806413511759
temporal,5,34,35.33565513308211
temporal,5,35,38.06962056142852
temporal,5,36,38.56474104111173
temporal,5,37,37.464379374957375
temporal,5,38,36.00596441910702
temporal,5,39,35.72724111322838
temporal,5,40,37.222900120457716
temporal,5,41,36.85248321602862
temporal,5,42,34.01906309802319
temporal,5,43,33.64114939865392
temporal,5,44,34.189008145708534
temporal,5,45,35.69163975964151
temporal,5,46,35.28519201765641
temporal,5,47,35.65905265578987
temporal,5,48,35.92775629732909
temporal,5,49,36.98489224524077
temporal,5,50,33.526715554024584
temporal,5,51,33.99833611095816
temporal,5,52,32.816687906445466
temporal,5,53,31.716011907491737
temporal,5,54,33.00335013504444
temporal,5,55,31.94206593583937
temporal,5,56,41.05972529068704
temporal,5,57,37.21134529650561
temporal,5,58,33.95802619170724
temporal,5,59,32.9726325594962
temporal,5,60,36.404977807863894
temporal,5,61,33.54143474538698
temporal,5,62,36.04060888230421
temporal,5,63,32.91486243359784
temporal,5,64,35.88932339048674
temporal,5,65,36.58901203798977
temporal,5,66,35.788068782016005
temporal,5,67,34.295682548951014
temporal,5,68,36.10214577800699
temporal,5,69,37.091636764453206
temporal,5,70,34.75478032194652
temporal,5,71,34.61085201936409
temporal,5,72,36.736273135481476
temporal,5,73,33.24243268614604
temporal,5,74,34.249454048894684
temporal,5,75,36.19824956527986
temporal,5,76,34.97398667081555
temporal,5,77,33.71524279118008
temporal,5,78,37.51862742829572
temporal,5,79,35.314663731361044
temporal,5,80,33.98957415025008
temporal,5,81,38.93496870965144
temporal,5,82,39.19139773100644
temporal,5,83,36.216194790218054
temporal,5,84,37.48018132171469
temporal,5,85,33.63164420354976
temporal,5,86,37.31013727754131
temporal,5,87,36.523746282942284
temporal,5,88,35.81539513856413
temporal,5,89,38.363443574389926
temporal,5,90,38.79041066069207
temporal,5,91,31.318116081044217
temporal,5,92,36.83418862664791
temporal,5,93,36.87419452373087
temporal,5,94,36.226126750062626
temporal,5,95,36.27324938449013
temporal,5,96,33.28686426802323
temporal,5,97,36.30702285560813
temporal,5,98,37.18669806356954
temporal,5,99,36.23976731922354
temporal,5,100,36.166685317400166
temporal,5,101,35.60118182474395
temporal,5,102,35.47582410084113
temporal,5,103,37.81253767393721
temporal,5,104,38.094218437779546
temporal,5,105,34.320583915611486
temporal,5,106,35.534301562446544
temporal,5,107,31.565009731370676
temporal,5,108,35.41528474591097
temporal,5,109,34.69575594938183
temporal,5,110,35.45287007478645
temporal,5,111,34.88055060598481
temporal,5,112,32.35318904400743
temporal,5,113,33.4046077414772
temporal,5,114,34.204148588115565
temporal,5,115,34.351499078607475
temporal,5,116,32.04558815159578
temporal,5,117,35.248128623831974
temporal,5,118,34.31947734254619
temporal,5,119,36.482056416347405
temporal,5,120,33.815106307346035
temporal,5,121,33.24163928601268
temporal,5,122,33.394964452734285
temporal,5,123,36.493118410647476
temporal,5,124,32.092420930983636
temporal,5,125,35.718717003404926
temporal,5,126,33.50586400489237
temporal,5,127,34.219783876278264
temporal,5,128,34.323282822125734
temporal,5,129,33.41520059984638
temporal,5,130,37.166427520517175
temporal,5,131,34.526823259849884
temporal,5,132,32.60275731849629
temporal,5,133,33.205186552103854
temporal,5,134,35.03379168569873
temporal,5,135,34.3979056040447
temporal,5,136,33.31727443372114
temporal,5,137,38.53473266039776
temporal,5,138,35.97571867298684
temporal,5,139,33.04630649652725
temporal,5,140,33.74947144905026
temporal,5,141,33.41716012455625
temporal,5,142,34.70518694724555
temporal,5,143,33.8243332485198
temporal,5,144,31.684462492924474
temporal,5,145,35.64707221728376
temporal,5,146,33.67482703155997
temporal,5,147,36.20000632243829
temporal,5,148,33.66769775172231
temporal,5,149,30.26607620621446
temporal,5,150,37.14341079883003
temporal,5,151,33.168408160407196
temporal,5,152,35.63786708835019
temporal,5,153,32.5233785862309
temporal,5,154,34.675402879307384
temporal,5,155,33.40553809369378
temporal,5,156,36.98707480416472
temporal,5,157,32.60416325914221
temporal,5,158,37.65995502778956
temporal,5,159,33.367365972180316
temporal,5,160,34.630815219845914
temporal,5,161,34.000374647479106
temporal,5,162,33.5107785933035
temporal,5,163,35.84975332521775
temporal,5,164,34.98601751386711
temporal,5,165,33.39985267830191
temporal,5,166,33.632174993661955
temporal,5,167,34.901408143177335
temporal,5,168,34.2250190306742
temporal,5,169,33.56551009410831
temporal,5,170,34.07945445604557
temporal,5,171,32.69741666541952
temporal,5,172,32.51247866275383
temporal,5,173,35.64320426394336
temporal,5,174,34.46587458309116
temporal,5,175,32.31139051128281
temporal,5,176,34.97027752316572
temporal,5,177,33.74366078324269
temporal,5,178,33.29080349810404
temporal,5,179,34.110563873402015
temporal,5,180,32.4232528555151
temporal,5,181,35.47727218864944
temporal,5,182,33.98863186090813
temporal,5,183,32.08353831850445
temporal,5,184,34.024561392292895
temporal,5,185,34.153456858702114
temporal,5,186,37.45094570677524
temporal,5,187,33.724122782207246
temporal,5,188,32.53362475915906
temporal,5,189,34.925505315356766
temporal,5,190,33.30042026946528
temporal,5,191,33.22833251407006
temporal,5,192,32.827777246423295
temporal,5,193,31.22764132130985
temporal,5,194,31.033144377646206
temporal,5,195,29.47203757720335
temporal,5,196,33.38947439715783
temporal,5,197,33.75933928557133
temporal,5,198,33.623977485641674
temporal,5,199,31.03727599059365
temporal,5,200,34.21228859379511
temporal,5,201,31.283625179492287
temporal,5,202,30.654540844857042
temporal,5,203,33.18634142198314
temporal,5,204,35.45964398819182
temporal,5,205,32.75777390707128
temporal,5,206,31.96640284663468
temporal,5,207,34.44392458416119
temporal,5,208,31.307330135750554
temporal,5,209,32.9202213029183
temporal,5,210,34.497620425101054
temporal,5,211,32.11934358152197
temporal,5,212,37.43412467354864
temporal,5,213,31.857062360600107
temporal,5,214,32.571779794995344
temporal,5,215,33.04631262751839
temporal,5,216,31.555725356158586
temporal,5,217,30.733904010159268
temporal,5,218,33.48750834485772
temporal,5,219,33.555627580304616
temporal,5,220,32.34866382994416
temporal,5,221,30.78184380038371
temporal,5,222,35.931575449457576
temporal,5,223,30.751401900787734
temporal,5,224,34.644078602648996
temporal,5,225,35.472845055285205
temporal,5,226,30.77731183049444
temporal,5,227,31.18241158603835
temporal,5,228,32.357491336885204
temporal,5,229,32.79005527421787
temporal,5,230,30.950928693293182
temporal,5,231,31.061478925866165
temporal,5,232,29.17229152623794
temporal,5,233,31.07343171375698
temporal,5,234,29.75154111822257
temporal,5,235,29.589750872251557
temporal,5,236,31.436194384562334
temporal,5,237,33.4821209441458
temporal,5,238,31.182643915725606
temporal,5,239,31.511163302307494
temporal,5,240,32.721155951536815
temporal,5,241,33.10074339401931
temporal,5,242,27.952229913930516
temporal,5,243,29.8846247835119
temporal,5,244,30.893926932001804
temporal,5,245,31.855225129117485
temporal,5,246,29.92327389685946
temporal,5,247,31.639307763570024
temporal,5,248,32.82463156496684
temporal,5,249,31.107374587058978
temporal,5,250,30.12116603414893
temporal,5,251,34.9819568054715
temporal,5,252,30.384290378045687
temporal,5,253,28.59266321091222
temporal,5,254,33.075364973094715
temporal,5,255,31.379922788314694
temporal,5,256,31.999220061100747
temporal,5,257,29.729216539030208
temporal,5,258,28.00581675922387
temporal,5,259,32.676654230590074
temporal,5,260,31.415906371700842
temporal,5,261,33.783549027945426
temporal,5,262,31.753497863137405
temporal,5,263,33.36518260258304
temporal,5,264,30.444518985185564
temporal,5,265,32.23786556640759
temporal,5,266,31.613318400269776
temporal,5,267,28.325550022174202
temporal,5,268,31.627506648119358
temporal,5,269,29.984285820976
temporal,5,270,31.447148591450887
temporal,5,271,30.423058020131457
temporal,5,272,31.951353471316953
temporal,5,273,30.64168929148956
temporal,5,274,33.27911863866556
temporal,5,275,31.96585771887105
temporal,5,276,33.490467421356136
temporal,5,277,32.38134100905633
temporal,5,278,30.515239524301883
temporal,5,279,30.15801185302766
temporal,5,280,31.430246799942484
temporal,5,281,30.381010123248842
temporal,5,282,29.7776900872397
temporal,5,283,31.11496542830573
temporal,5,284,30.943064681847453
temporal,5,285,29.78101548479499
temporal,5,286,28.285832360874497
temporal,5,287,30.927086073238407
temporal,5,288,29.392084273076556
temporal,5,289,30.039559932476223
temporal,5,290,30.451085080152794
temporal,5,291,30.55348305980234
temporal,5,292,29.812779889343936
temporal,5,293,31.93808736091241
temporal,5,294,32.38412725041056
temporal,5,295,31.177019739745955
temporal,5,296,31.45895851001996
temporal,5,297,31.456997385264817
temporal,5,298,31.429798618672333
temporal,5,299,32.34012875327637
temporal,5,300,29.88034056164785
temporal,5,301,31.332962810555507
temporal,5,302,32.082886857690944
temporal,5,303,30.43945701010183
temporal,5,304,27.775718620791363
temporal,5,305,33.259868694615704
temporal,5,306,27.91778185410384
temporal,5,307,31.476037206688158
temporal,5,308,30.460164306675924
temporal,5,309,32.30974867893628
temporal,5,310,27.87811134709549
temporal,5,311,29.718820015584924
temporal,5,312,30.627834760585003
temporal,5,313,28.8275219710559
temporal,5,314,29.78125458705495
temporal,5,315,29.11782431030942
temporal,5,316,27.14367792411039
temporal,5,317,29.05022176480755
temporal,5,318,30.706035163851087
temporal,5,319,29.41187619800839
temporal,5,320,29.685021291989095
temporal,5,321,28.127068540624435
temporal,5,322,31.96772005252604
temporal,5,323,30.50876492905689
temporal,5,324,28.854135392127873
temporal,5,325,30.784376210276164
temporal,5,326,30.400513369101702
temporal,5,327,30.743447845590634
temporal,5,328,29.630408193211466
temporal,5,329,31.862133764279722
temporal,5,330,29.74372447135482
temporal,5,331,28.96814563309802
temporal,5,332,30.786616618216776
temporal,5,333,31.762158301992066
temporal,5,334,28.638011005443794
temporal,5,335,27.696391040550534
temporal,5,336,28.090567222238015
temporal,5,337,33.91101131917137
temporal,5,338,29.100842529496475
temporal,5,339,29.291770686086327
temporal,5,340,29.258195577068175
temporal,5,341,29.808694477134612
temporal,5,342,30.393286864390777
temporal,5,343,32.0437290677982
temporal,5,344,29.195531814641473
temporal,5,345,29.81798111573191
temporal,5,346,28.93051771672075
temporal,5,347,28.602450402917224
