Iteration,Training_Loss
0,38755220000.0
1,24372818000.0
2,55686025000.0
3,41972265000.0
4,73997976000.0
5,45840716000.0
6,47659844000.0
7,40354222000.0
8,58538074000.0
9,75183520000.0
10,54651482000.0
11,62042860000.0
12,20013804000.0
13,46483370000.0
14,65825250000.0
15,33829681000.0
16,38538060000.0
17,24029157000.0
18,53469090000.0
19,38498267000.0
20,60520927000.0
21,29752197000.0
22,17004082000.0
23,931172540.0
24,29550758000.0
25,10041695000.0
26,297594430.0
27,7166093300.0
28,4559674400.0
29,14435638000.0
30,23338322000.0
31,11167304000.0
32,11298839000.0
33,5324428000.0
34,8728573000.0
35,2654082300.0
36,578182200.0
37,1937557500.0
38,6166937000.0
39,6178080000.0
40,3489412000.0
41,345731800.0
42,1197118700.0
43,2628858600.0
44,563856900.0
45,486222600.0
46,232511470.0
47,259541580.0
48,100461980.0
49,165406460.0
50,178033600.0
51,340155740.0
52,194053490.0
53,348975330.0
54,601301400.0
55,19816856.0
56,633253100.0
57,33910464.0
58,410122620.0
59,397876500.0
60,33532194.0
61,506701220.0
62,291422500.0
63,75515740.0
64,533621600.0
65,381404000.0
66,287490300.0
67,61104864.0
68,913244200.0
69,21794864.0
70,379099780.0
71,436925820.0
72,320140400.0
73,28833410.0
74,337667700.0
75,255384770.0
76,47857980.0
77,244360940.0
78,488188220.0
79,12368881.0
80,100544550.0
81,163959900.0
82,326972830.0
83,8158070.0
84,258828980.0
85,126173530.0
86,80327960.0
87,31616188.0
88,201843660.0
89,76754010.0
90,70343200.0
91,202329140.0
92,73398110.0
93,2305201.5
94,55826080.0
95,27176088.0
96,11451707.0
97,43972292.0
98,73388220.0
99,22701016.0
100,21744962.0
101,26650914.0
102,29028882.0
103,6280446.0
104,21582528.0
105,19768148.0
106,20862408.0
107,14809521.0
108,32716516.0
109,27823036.0
110,26495774.0
111,7026937.0
112,13622469.0
113,40591548.0
114,24925540.0
115,12272650.0
116,31243466.0
117,2656179.8
118,62955384.0
119,12003094.0
120,18076292.0
121,20011598.0
122,20152540.0
123,9796222.0
124,39868148.0
125,3455072.5
126,20091272.0
127,2306811.8
128,9263920.0
129,36725980.0
130,26708330.0
131,8646874.0
132,21025922.0
133,5040964.0
134,33698460.0
135,5380738.5
136,18346444.0
137,9363563.0
138,20816814.0
139,9066134.0
140,34567920.0
141,5119662.5
142,18329452.0
143,445714.28
144,7310010.5
145,41032350.0
146,27368686.0
147,8608304.0
148,30330632.0
149,3223572.5
150,56241224.0
151,8420113.0
152,18757172.0
153,17672072.0
154,19873952.0
155,12589881.0
156,37646760.0
157,3144407.0
158,18472756.0
159,833674.3
160,6270020.0
161,40786520.0
162,29537136.0
163,8209425.5
164,30792434.0
165,3456092.2
166,55946936.0
167,7907334.5
168,19415620.0
169,17414190.0
170,20747110.0
171,14024854.0
172,36489570.0
173,5763083.0
174,19016984.0
175,468213.47
176,8327557.5
177,42670190.0
178,28343058.0
179,9911326.0
180,35783200.0
181,2515711.8
182,71812140.0
183,8359540.5
184,24182008.0
185,23180614.0
186,24890786.0
187,23210742.0
188,35456650.0
189,16941540.0
190,22589304.0
191,1684358.8
192,20268544.0
193,47921932.0
194,26350472.0
195,16931778.0
196,45713210.0
197,4897859.0
198,104479740.0
199,8974532.0
200,39063716.0
201,32965230.0
202,37609564.0
203,44152244.0
204,33686268.0
205,49181936.0
206,30272196.0
207,10281988.0
208,56037920.0
209,56461700.0
210,24922210.0
211,34565196.0
212,54000650.0
213,16202774.0
214,148741440.0
215,8422415.0
216,70402520.0
217,40043296.0
218,63745060.0
219,72881190.0
220,32547610.0
221,112427390.0
